Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
300432 - - Containing adrenal cortical hormones,,17.00,17.00,1,,,,Japan
300439 - - Other,"3,487,090",11.00,11.00,28,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","1,078,579",13.00,13.00,5,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,13.29,13.29,7,,,,Japan
300490 - Other,"4,175,213",13.69,13.69,64,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"281,826",11.25,11.25,8,,,,Japan
300590 - Other,"14,010",11.00,11.00,5,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,9.00,9.00,4,,,,Japan
300620 - Blood-grouping reagents,,13.00,13.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,5.71,5.71,7,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"730,515",7.00,7.00,3,,,,Japan
300650 - First-aid boxes and kits,,17.00,17.00,1,,,,Japan
300660 - Chemical contraceptive preparations based on hormones or spermicides,,15.00,15.00,1,,,,Japan
,1999,"12,265,364",11.41,11.41,361,,,,Japan
"300110 - Glands and other organs, dried, whether or not powdered",,7.00,7.00,2,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,,9.00,9.00,2,,,,Japan
300190 - Other,,7.00,7.00,3,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","101,051",6.22,6.22,18,,,,Japan
300220 - Vaccines for human medicine,"532,463",5.22,5.22,18,,,,Japan
300230 - Vaccines for veterinary medicine,,6.71,6.71,7,,,,Japan
300290 - Other,"856,779",9.25,9.25,8,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.29,15.29,7,,,,Japan
300320 - Containing other antibiotics,,10.75,10.75,24,,,,Japan
300331 - - Containing insulin,,17.00,17.00,1,,,,Japan
300339 - - Other,,10.78,10.78,27,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,13.00,13.00,5,,,,Japan
300390 - Other,,13.61,13.61,72,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","2,147,289",15.29,15.29,7,,,,Japan
300420 - Containing other antibiotics,"320,342",10.75,10.75,24,,,,Japan
300431 - - Containing insulin,,17.00,17.00,1,,,,Japan
300432 - - Containing adrenal cortical hormones,,17.00,17.00,1,,,,Japan
300439 - - Other,"3,251,635",11.00,11.00,28,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","513,327",13.00,13.00,5,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,13.29,13.29,7,,,,Japan
300490 - Other,"2,800,259",13.69,13.69,64,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"1,125,663",11.25,11.25,8,,,,Japan
300590 - Other,"9,673",11.00,11.00,5,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,8.75,8.75,4,,,,Japan
300620 - Blood-grouping reagents,,13.00,13.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,5.00,5.00,7,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"606,883",6.67,6.67,3,,,,Japan
300650 - First-aid boxes and kits,,17.00,17.00,1,,,,Japan
300660 - Chemical contraceptive preparations based on hormones or spermicides,,15.00,15.00,1,,,,Japan
,1998,"11,469,195",11.82,11.82,348,,,,Japan
"300110 - Glands and other organs, dried, whether or not powdered",,7.00,7.00,2,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,,9.00,9.00,2,,,,Japan
300190 - Other,,7.00,7.00,3,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","363,852",6.33,6.33,18,,,,Japan
300220 - Vaccines for human medicine,"231,217",5.22,5.22,18,,,,Japan
300230 - Vaccines for veterinary medicine,,6.71,6.71,7,,,,Japan
300290 - Other,"256,227",9.25,9.25,8,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.29,15.29,7,,,,Japan
300320 - Containing other antibiotics,,11.86,11.86,21,,,,Japan
300331 - - Containing insulin,,17.00,17.00,1,,,,Japan
300339 - - Other,,11.40,11.40,25,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,13.00,13.00,5,,,,Japan
300390 - Other,"65,392",13.91,13.91,70,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,378,552",15.29,15.29,7,,,,Japan
300420 - Containing other antibiotics,"1,717,178",11.86,11.86,21,,,,Japan
300431 - - Containing insulin,,17.00,17.00,1,,,,Japan
300432 - - Containing adrenal cortical hormones,,17.00,17.00,1,,,,Japan
300439 - - Other,"3,328,489",11.62,11.62,26,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","332,688",13.00,13.00,5,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"19,845",15.00,15.00,6,,,,Japan
300490 - Other,"2,152,456",13.86,13.86,63,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"560,925",11.25,11.25,8,,,,Japan
300590 - Other,"546,645",11.00,11.00,5,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",162,10.00,10.00,4,,,,Japan
300620 - Blood-grouping reagents,,13.00,13.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,7.50,7.50,8,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"514,747",8.33,8.33,3,,,,Japan
300650 - First-aid boxes and kits,820,17.00,17.00,1,,,,Japan
300660 - Chemical contraceptive preparations based on hormones or spermicides,,15.00,15.00,1,,,,Japan
,1997,"8,030,773",11.78,11.78,344,,,,Japan
"300110 - Glands and other organs, dried, whether or not powdered",,7.00,7.00,2,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,,9.00,9.00,2,,,,Japan
300190 - Other,,7.00,7.00,3,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","303,900",6.33,6.33,18,,,,Japan
300220 - Vaccines for human medicine,"194,594",5.22,5.22,18,,,,Japan
300230 - Vaccines for veterinary medicine,,6.71,6.71,7,,,,Japan
300290 - Other,"227,051",9.25,9.25,8,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.29,15.29,7,,,,Japan
300320 - Containing other antibiotics,,11.86,11.86,21,,,,Japan
300331 - - Containing insulin,,17.00,17.00,1,,,,Japan
300339 - - Other,,11.09,11.09,23,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,13.00,13.00,5,,,,Japan
300390 - Other,,13.91,13.91,70,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","254,546",15.29,15.29,7,,,,Japan
300420 - Containing other antibiotics,"989,328",11.86,11.86,21,,,,Japan
300431 - - Containing insulin,,17.00,17.00,1,,,,Japan
300432 - - Containing adrenal cortical hormones,,17.00,17.00,1,,,,Japan
300439 - - Other,"4,967,643",11.33,11.33,24,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","327,187",13.00,13.00,5,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"69,457",15.00,15.00,6,,,,Japan
300490 - Other,"112,065",13.86,13.86,63,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"202,290",11.25,11.25,8,,,,Japan
300590 - Other,"10,730",11.00,11.00,5,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,10.00,10.00,4,,,,Japan
300620 - Blood-grouping reagents,,13.00,13.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,132,7.50,7.50,8,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"371,850",8.33,8.33,3,,,,Japan
300650 - First-aid boxes and kits,,17.00,17.00,1,,,,Japan
300660 - Chemical contraceptive preparations based on hormones or spermicides,,15.00,15.00,1,,,,Japan
,1996,"7,730,535",8.76,8.76,342,,,,Japan
"300110 - Glands and other organs, dried, whether or not powdered",,4.00,4.00,2,,,,Japan
300120 - Extracts of glands or other organs or of their secretions,,6.00,6.00,2,,,,Japan
300190 - Other,,4.00,4.00,3,,,,Japan
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,324",3.33,3.33,18,,,,Japan
300220 - Vaccines for human medicine,,2.22,2.22,18,,,,Japan
300230 - Vaccines for veterinary medicine,,3.71,3.71,7,,,,Japan
300290 - Other,"210,098",5.67,5.67,6,,,,Japan
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,12.29,12.29,7,,,,Japan
300320 - Containing other antibiotics,,8.86,8.86,21,,,,Japan
300331 - - Containing insulin,,14.00,14.00,1,,,,Japan
300339 - - Other,,8.09,8.09,23,,,,Japan
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,10.00,10.00,5,,,,Japan
300390 - Other,,10.91,10.91,70,,,,Japan
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,12.29,12.29,7,,,,Japan
300420 - Containing other antibiotics,"2,006,101",8.86,8.86,21,,,,Japan
300431 - - Containing insulin,,14.00,14.00,1,,,,Japan
300432 - - Containing adrenal cortical hormones,,14.00,14.00,1,,,,Japan
300439 - - Other,"3,485,795",8.33,8.33,24,,,,Japan
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","366,608",10.00,10.00,5,,,,Japan
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"162,888",12.00,12.00,6,,,,Japan
300490 - Other,"275,056",10.86,10.86,63,,,,Japan
300510 - Adhesive dressings and other articles having an adhesive layer,"969,838",8.25,8.25,8,,,,Japan
300590 - Other,"3,876",6.00,6.00,5,,,,Japan
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",9,7.00,7.00,4,,,,Japan
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,Japan
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,4.50,4.50,8,,,,Japan
300640 - Dental cements and other dental fillings; bone reconstruction cements,"248,685",5.33,5.33,3,,,,Japan
300650 - First-aid boxes and kits,256,14.00,14.00,1,,,,Japan
300660 - Chemical contraceptive preparations based on hormones or spermicides,,12.00,12.00,1,,,,Japan
