Importer,Year,Value,Ad val. duties,Number of lines,Nepal
,(US$),Simple average,MFN duties,Pref. duties,Nepal
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Nepal
390469 - - Other,,35.00,35.00,1,,,,Nepal
390490 - Other,,35.00,35.00,1,,,,Nepal
390512 - - In aqueous dispersion,"46,794",35.00,35.00,1,,,,Nepal
390519 - - Other,"126,572",35.00,35.00,1,,,,Nepal
390521 - - In aqueous dispersion,,35.00,35.00,1,,,,Nepal
390529 - - Other,,35.00,35.00,1,,,,Nepal
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,35.00,35.00,1,,,,Nepal
390591 - - Copolymers,,35.00,35.00,1,,,,Nepal
390599 - - Other,,35.00,35.00,1,,,,Nepal
390610 - Polymethyl methacrylate,,35.00,35.00,1,,,,Nepal
390690 - Other,,35.00,35.00,1,,,,Nepal
390710 - Polyacetals,,35.00,35.00,1,,,,Nepal
390720 - Other polyethers,,35.00,35.00,1,,,,Nepal
390730 - Epoxide resins,,35.00,35.00,1,,,,Nepal
390740 - Polycarbonates,,35.00,35.00,1,,,,Nepal
390750 - Alkyd resins,,35.00,35.00,1,,,,Nepal
390760 - Polyethylene terephthalate,,35.00,35.00,1,,,,Nepal
390791 - - Unsaturated,,35.00,35.00,1,,,,Nepal
390799 - - Other,,35.00,35.00,1,,,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,35.00,35.00,1,,,,Nepal
390890 - Other,,35.00,35.00,1,,,,Nepal
390910 - Urea resins; thiourea resins,,35.00,35.00,1,,,,Nepal
390920 - Melamine resins,,35.00,35.00,1,,,,Nepal
390930 - Other amino-resins,,35.00,35.00,1,,,,Nepal
390940 - Phenolic resins,,35.00,35.00,1,,,,Nepal
390950 - Polyurethanes,,35.00,35.00,1,,,,Nepal
391000 Silicones in primary forms,,35.00,35.00,1,,,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,35.00,35.00,1,,,,Nepal
391190 - Other,,35.00,35.00,1,,,,Nepal
391211 - - Non-plasticised,,35.00,35.00,1,,,,Nepal
391212 - - Plasticised,,35.00,35.00,1,,,,Nepal
391220 - Cellulose nitrates (including collodions),,35.00,35.00,1,,,,Nepal
391231 - - Carboxymethylcellulose and its salts,,35.00,35.00,1,,,,Nepal
391239 - - Other,,35.00,35.00,1,,,,Nepal
391290 - Other,,35.00,35.00,1,,,,Nepal
"391310 - Alginic acid, its salts and esters",,35.00,35.00,1,,,,Nepal
391390 - Other,,35.00,35.00,1,,,,Nepal
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,35.00,35.00,1,,,,Nepal
391510 - Of polymers of ethylene,,35.00,35.00,1,,,,Nepal
391520 - Of polymers of styrene,,35.00,35.00,1,,,,Nepal
391530 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Nepal
391590 - Of other plastics,,35.00,35.00,1,,,,Nepal
391610 - Of polymers of ethylene,,35.00,35.00,1,,,,Nepal
391620 - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Nepal
391690 - Of other plastics,"7,592",35.00,35.00,1,,,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,35.00,35.00,1,,,,Nepal
391721 - - Of polymers of ethylene,"152,582",35.00,35.00,1,,,,Nepal
391722 - - Of polymers of propylene,,35.00,35.00,1,,,,Nepal
391723 - - Of polymers of vinyl chloride,"2,452",35.00,35.00,1,,,,Nepal
391729 - - Of other plastics,"295,780",35.00,35.00,1,,,,Nepal
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","11,796",35.00,35.00,1,,,,Nepal
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,35.00,35.00,1,,,,Nepal
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,35.00,35.00,1,,,,Nepal
391739 - - Other,"269,307",35.00,35.00,1,,,,Nepal
391740 - Fittings,,35.00,35.00,1,,,,Nepal
391810 - Of polymers of vinyl chloride,"89,817",35.00,35.00,1,,,,Nepal
391890 - Of other plastics,"14,173",35.00,35.00,1,,,,Nepal
391910 - In rolls of a width not exceeding 20 cm,"11,950",35.00,35.00,1,,,,Nepal
391990 - Other,,35.00,35.00,1,,,,Nepal
392010 - Of polymers of ethylene,"61,652",35.00,35.00,1,,,,Nepal
392020 - Of polymers of propylene,"10,626",35.00,35.00,1,,,,Nepal
392030 - Of polymers of styrene,,35.00,35.00,1,,,,Nepal
392041 - - Rigid,,35.00,35.00,1,,,,Nepal
392042 - - Flexible,,35.00,35.00,1,,,,Nepal
392051 - - Of polymethyl methacrylate,,35.00,35.00,1,,,,Nepal
392059 - - Other,"4,668",35.00,35.00,1,,,,Nepal
392061 - - Of polycarbonates,,35.00,35.00,1,,,,Nepal
392062 - - Of polyethylene terephthalate,,35.00,35.00,1,,,,Nepal
392063 - - Of unsaturated polyesters,,35.00,35.00,1,,,,Nepal
392069 - - Of other polyesters,,35.00,35.00,1,,,,Nepal
392071 - - Of regenerated cellulose,,35.00,35.00,1,,,,Nepal
392072 - - Of vulcanised fibre,,35.00,35.00,1,,,,Nepal
392073 - - Of cellulose acetate,,35.00,35.00,1,,,,Nepal
392079 - - Of other cellulose derivatives,,35.00,35.00,1,,,,Nepal
392091 - - Of polyvinyl butyral,,35.00,35.00,1,,,,Nepal
392092 - - Of polyamides,,35.00,35.00,1,,,,Nepal
392093 - - Of amino-resins,,35.00,35.00,1,,,,Nepal
392094 - - Of phenolic resins,,35.00,35.00,1,,,,Nepal
392099 - - Of other plastics,"24,139",35.00,35.00,1,,,,Nepal
392111 - - Of polymers of styrene,,35.00,35.00,1,,,,Nepal
392112 - - Of polymers of vinyl chloride,,35.00,35.00,1,,,,Nepal
392113 - - Of polyurethanes,,35.00,35.00,1,,,,Nepal
392114 - - Of regenerated cellulose,,35.00,35.00,1,,,,Nepal
392119 - - Of other plastics,,35.00,35.00,1,,,,Nepal
392190 - Other,"207,876",35.00,35.00,1,,,,Nepal
"392210 - Baths, shower-baths and wash-basins",,35.00,35.00,1,,,,Nepal
392220 - Lavatory seats and covers,,35.00,35.00,1,,,,Nepal
392290 - Other,,35.00,35.00,1,,,,Nepal
"392310 - Boxes, cases, crates and similar articles","274,900",35.00,35.00,1,,,,Nepal
392321 - - Of polymers of ethylene,"2,340,958",35.00,35.00,1,,,,Nepal
392329 - - Of other plastics,"1,970,822",35.00,35.00,1,,,,Nepal
"392330 - Carboys, bottles, flasks and similar articles","42,850",35.00,35.00,1,,,,Nepal
"392340 - Spools, cops, bobbins and similar supports",,35.00,35.00,1,,,,Nepal
"392350 - Stoppers, lids, caps and other closures",,35.00,35.00,1,,,,Nepal
392390 - Other,"4,382,332",35.00,35.00,1,,,,Nepal
392410 - Tableware and kitchenware,"5,543",35.00,35.00,1,,,,Nepal
392490 - Other,"101,993",35.00,35.00,1,,,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","59,634",35.00,35.00,1,,,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,35.00,35.00,1,,,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,35.00,35.00,1,,,,Nepal
392590 - Other,,35.00,35.00,1,,,,Nepal
392610 - Office or school supplies,"720,291",35.00,35.00,1,,,,Nepal
392620 - Articles of apparel and clothing accessories (including gloves),"33,252",35.00,35.00,1,,,,Nepal
"392630 - Fittings for furniture, coachwork of the like","12,561",35.00,35.00,1,,,,Nepal
392640 - Statuettes and other ornamental articles,"84,686",35.00,35.00,1,,,,Nepal
392690 - Other,"1,838,374",35.00,35.00,1,,,,Nepal
,2000,"10,082,752",38.50,38.50,126,,,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,"92,868",38.50,38.50,1,,,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,"454,683",38.50,38.50,1,,,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,38.50,38.50,1,,,,Nepal
390190 - Other,"30,241",38.50,38.50,1,,,,Nepal
390210 - Polypropylene,"197,719",38.50,38.50,1,,,,Nepal
390220 - Polyisobutylene,,38.50,38.50,1,,,,Nepal
390230 - Propylene copolymers,"22,614",38.50,38.50,1,,,,Nepal
390290 - Other,,38.50,38.50,1,,,,Nepal
390311 - - Expansible,,38.50,38.50,1,,,,Nepal
390319 - - Other,,38.50,38.50,1,,,,Nepal
390320 - Styrene-acrylonitrile (SAN) copolymers,,38.50,38.50,1,,,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,38.50,38.50,1,,,,Nepal
390390 - Other,,38.50,38.50,1,,,,Nepal
"390410 - Polyvinyl chloride, not mixed with any other substances","38,925",38.50,38.50,1,,,,Nepal
390421 - - Non-plasticised,"13,477",38.50,38.50,1,,,,Nepal
390422 - - Plasticised,,38.50,38.50,1,,,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,38.50,38.50,1,,,,Nepal
390440 - Other vinyl chloride copolymers,,38.50,38.50,1,,,,Nepal
390450 - Vinylidene chloride polymers,,38.50,38.50,1,,,,Nepal
390461 - - Polytetrafluoroethylene,,38.50,38.50,1,,,,Nepal
390469 - - Other,,38.50,38.50,1,,,,Nepal
390490 - Other,,38.50,38.50,1,,,,Nepal
390512 - - In aqueous dispersion,,38.50,38.50,1,,,,Nepal
390519 - - Other,"11,908",38.50,38.50,1,,,,Nepal
390521 - - In aqueous dispersion,,38.50,38.50,1,,,,Nepal
390529 - - Other,,38.50,38.50,1,,,,Nepal
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,38.50,38.50,1,,,,Nepal
390591 - - Copolymers,,38.50,38.50,1,,,,Nepal
390599 - - Other,,38.50,38.50,1,,,,Nepal
390610 - Polymethyl methacrylate,,38.50,38.50,1,,,,Nepal
390690 - Other,"24,739",38.50,38.50,1,,,,Nepal
390710 - Polyacetals,,38.50,38.50,1,,,,Nepal
390720 - Other polyethers,,38.50,38.50,1,,,,Nepal
390730 - Epoxide resins,"82,914",38.50,38.50,1,,,,Nepal
390740 - Polycarbonates,,38.50,38.50,1,,,,Nepal
390750 - Alkyd resins,,38.50,38.50,1,,,,Nepal
390760 - Polyethylene terephthalate,,38.50,38.50,1,,,,Nepal
390791 - - Unsaturated,,38.50,38.50,1,,,,Nepal
390799 - - Other,"145,610",38.50,38.50,1,,,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,38.50,38.50,1,,,,Nepal
390890 - Other,,38.50,38.50,1,,,,Nepal
390910 - Urea resins; thiourea resins,,38.50,38.50,1,,,,Nepal
390920 - Melamine resins,,38.50,38.50,1,,,,Nepal
390930 - Other amino-resins,,38.50,38.50,1,,,,Nepal
390940 - Phenolic resins,,38.50,38.50,1,,,,Nepal
390950 - Polyurethanes,,38.50,38.50,1,,,,Nepal
391000 Silicones in primary forms,,38.50,38.50,1,,,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,38.50,38.50,1,,,,Nepal
391190 - Other,,38.50,38.50,1,,,,Nepal
391211 - - Non-plasticised,,38.50,38.50,1,,,,Nepal
391212 - - Plasticised,,38.50,38.50,1,,,,Nepal
391220 - Cellulose nitrates (including collodions),,38.50,38.50,1,,,,Nepal
391231 - - Carboxymethylcellulose and its salts,,38.50,38.50,1,,,,Nepal
391239 - - Other,,38.50,38.50,1,,,,Nepal
391290 - Other,,38.50,38.50,1,,,,Nepal
"391310 - Alginic acid, its salts and esters",,38.50,38.50,1,,,,Nepal
391390 - Other,,38.50,38.50,1,,,,Nepal
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms","9,538",38.50,38.50,1,,,,Nepal
391510 - Of polymers of ethylene,,38.50,38.50,1,,,,Nepal
391520 - Of polymers of styrene,,38.50,38.50,1,,,,Nepal
391530 - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Nepal
391590 - Of other plastics,"9,308",38.50,38.50,1,,,,Nepal
391610 - Of polymers of ethylene,,38.50,38.50,1,,,,Nepal
391620 - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Nepal
391690 - Of other plastics,"5,652",38.50,38.50,1,,,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,38.50,38.50,1,,,,Nepal
391721 - - Of polymers of ethylene,"48,420",38.50,38.50,1,,,,Nepal
391722 - - Of polymers of propylene,,38.50,38.50,1,,,,Nepal
391723 - - Of polymers of vinyl chloride,"4,460",38.50,38.50,1,,,,Nepal
391729 - - Of other plastics,"305,225",38.50,38.50,1,,,,Nepal
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,38.50,38.50,1,,,,Nepal
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,38.50,38.50,1,,,,Nepal
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,38.50,38.50,1,,,,Nepal
391739 - - Other,"50,013",38.50,38.50,1,,,,Nepal
391740 - Fittings,,38.50,38.50,1,,,,Nepal
391810 - Of polymers of vinyl chloride,"5,121",38.50,38.50,1,,,,Nepal
391890 - Of other plastics,"72,625",38.50,38.50,1,,,,Nepal
391910 - In rolls of a width not exceeding 20 cm,"4,189",38.50,38.50,1,,,,Nepal
391990 - Other,"9,151",38.50,38.50,1,,,,Nepal
392010 - Of polymers of ethylene,"67,519",38.50,38.50,1,,,,Nepal
392020 - Of polymers of propylene,"59,135",38.50,38.50,1,,,,Nepal
392030 - Of polymers of styrene,,38.50,38.50,1,,,,Nepal
392041 - - Rigid,,38.50,38.50,1,,,,Nepal
392042 - - Flexible,"12,738",38.50,38.50,1,,,,Nepal
392051 - - Of polymethyl methacrylate,,38.50,38.50,1,,,,Nepal
392059 - - Other,,38.50,38.50,1,,,,Nepal
392061 - - Of polycarbonates,,38.50,38.50,1,,,,Nepal
392062 - - Of polyethylene terephthalate,,38.50,38.50,1,,,,Nepal
392063 - - Of unsaturated polyesters,,38.50,38.50,1,,,,Nepal
392069 - - Of other polyesters,"8,577",38.50,38.50,1,,,,Nepal
392071 - - Of regenerated cellulose,,38.50,38.50,1,,,,Nepal
392072 - - Of vulcanised fibre,,38.50,38.50,1,,,,Nepal
392073 - - Of cellulose acetate,,38.50,38.50,1,,,,Nepal
392079 - - Of other cellulose derivatives,,38.50,38.50,1,,,,Nepal
392091 - - Of polyvinyl butyral,,38.50,38.50,1,,,,Nepal
392092 - - Of polyamides,,38.50,38.50,1,,,,Nepal
392093 - - Of amino-resins,,38.50,38.50,1,,,,Nepal
392094 - - Of phenolic resins,,38.50,38.50,1,,,,Nepal
392099 - - Of other plastics,"49,987",38.50,38.50,1,,,,Nepal
392111 - - Of polymers of styrene,,38.50,38.50,1,,,,Nepal
392112 - - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Nepal
392113 - - Of polyurethanes,,38.50,38.50,1,,,,Nepal
392114 - - Of regenerated cellulose,,38.50,38.50,1,,,,Nepal
392119 - - Of other plastics,"51,821",38.50,38.50,1,,,,Nepal
392190 - Other,"17,564",38.50,38.50,1,,,,Nepal
"392210 - Baths, shower-baths and wash-basins","4,793",38.50,38.50,1,,,,Nepal
392220 - Lavatory seats and covers,,38.50,38.50,1,,,,Nepal
392290 - Other,"34,660",38.50,38.50,1,,,,Nepal
"392310 - Boxes, cases, crates and similar articles","241,525",38.50,38.50,1,,,,Nepal
392321 - - Of polymers of ethylene,"1,367,126",38.50,38.50,1,,,,Nepal
392329 - - Of other plastics,"2,354,337",38.50,38.50,1,,,,Nepal
"392330 - Carboys, bottles, flasks and similar articles","66,836",38.50,38.50,1,,,,Nepal
"392340 - Spools, cops, bobbins and similar supports",,38.50,38.50,1,,,,Nepal
"392350 - Stoppers, lids, caps and other closures","42,987",38.50,38.50,1,,,,Nepal
392390 - Other,"1,466,984",38.50,38.50,1,,,,Nepal
392410 - Tableware and kitchenware,"2,160",38.50,38.50,1,,,,Nepal
392490 - Other,"39,836",38.50,38.50,1,,,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","135,584",38.50,38.50,1,,,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,38.50,38.50,1,,,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",534,38.50,38.50,1,,,,Nepal
392590 - Other,"103,764",38.50,38.50,1,,,,Nepal
392610 - Office or school supplies,"63,962",38.50,38.50,1,,,,Nepal
392620 - Articles of apparel and clothing accessories (including gloves),,38.50,38.50,1,,,,Nepal
"392630 - Fittings for furniture, coachwork of the like","7,776",38.50,38.50,1,,,,Nepal
392640 - Statuettes and other ornamental articles,"285,229",38.50,38.50,1,,,,Nepal
392690 - Other,"1,957,919",38.50,38.50,1,,,,Nepal
,1999,"7,972,107",38.50,38.50,126,,,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,"16,896",38.50,38.50,1,,,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,"281,723",38.50,38.50,1,,,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,38.50,38.50,1,,,,Nepal
390190 - Other,,38.50,38.50,1,,,,Nepal
390210 - Polypropylene,"38,741",38.50,38.50,1,,,,Nepal
390220 - Polyisobutylene,,38.50,38.50,1,,,,Nepal
390230 - Propylene copolymers,,38.50,38.50,1,,,,Nepal
390290 - Other,"27,738",38.50,38.50,1,,,,Nepal
390311 - - Expansible,,38.50,38.50,1,,,,Nepal
390319 - - Other,,38.50,38.50,1,,,,Nepal
390320 - Styrene-acrylonitrile (SAN) copolymers,,38.50,38.50,1,,,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,878,38.50,38.50,1,,,,Nepal
390390 - Other,,38.50,38.50,1,,,,Nepal
"390410 - Polyvinyl chloride, not mixed with any other substances",,38.50,38.50,1,,,,Nepal
390421 - - Non-plasticised,,38.50,38.50,1,,,,Nepal
390422 - - Plasticised,,38.50,38.50,1,,,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,38.50,38.50,1,,,,Nepal
390440 - Other vinyl chloride copolymers,,38.50,38.50,1,,,,Nepal
390450 - Vinylidene chloride polymers,,38.50,38.50,1,,,,Nepal
390461 - - Polytetrafluoroethylene,,38.50,38.50,1,,,,Nepal
390469 - - Other,,38.50,38.50,1,,,,Nepal
390490 - Other,,38.50,38.50,1,,,,Nepal
390512 - - In aqueous dispersion,"2,592",38.50,38.50,1,,,,Nepal
390519 - - Other,,38.50,38.50,1,,,,Nepal
390521 - - In aqueous dispersion,,38.50,38.50,1,,,,Nepal
390529 - - Other,,38.50,38.50,1,,,,Nepal
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,38.50,38.50,1,,,,Nepal
390591 - - Copolymers,,38.50,38.50,1,,,,Nepal
390599 - - Other,,38.50,38.50,1,,,,Nepal
390610 - Polymethyl methacrylate,,38.50,38.50,1,,,,Nepal
390690 - Other,,38.50,38.50,1,,,,Nepal
390710 - Polyacetals,,38.50,38.50,1,,,,Nepal
390720 - Other polyethers,,38.50,38.50,1,,,,Nepal
390730 - Epoxide resins,"55,363",38.50,38.50,1,,,,Nepal
390740 - Polycarbonates,,38.50,38.50,1,,,,Nepal
390750 - Alkyd resins,,38.50,38.50,1,,,,Nepal
390760 - Polyethylene terephthalate,,38.50,38.50,1,,,,Nepal
390791 - - Unsaturated,,38.50,38.50,1,,,,Nepal
390799 - - Other,"7,156",38.50,38.50,1,,,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,38.50,38.50,1,,,,Nepal
390890 - Other,,38.50,38.50,1,,,,Nepal
390910 - Urea resins; thiourea resins,,38.50,38.50,1,,,,Nepal
390920 - Melamine resins,,38.50,38.50,1,,,,Nepal
390930 - Other amino-resins,,38.50,38.50,1,,,,Nepal
390940 - Phenolic resins,,38.50,38.50,1,,,,Nepal
390950 - Polyurethanes,,38.50,38.50,1,,,,Nepal
391000 Silicones in primary forms,,38.50,38.50,1,,,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,38.50,38.50,1,,,,Nepal
391190 - Other,,38.50,38.50,1,,,,Nepal
391211 - - Non-plasticised,,38.50,38.50,1,,,,Nepal
391212 - - Plasticised,,38.50,38.50,1,,,,Nepal
391220 - Cellulose nitrates (including collodions),,38.50,38.50,1,,,,Nepal
391231 - - Carboxymethylcellulose and its salts,,38.50,38.50,1,,,,Nepal
391239 - - Other,,38.50,38.50,1,,,,Nepal
391290 - Other,,38.50,38.50,1,,,,Nepal
"391310 - Alginic acid, its salts and esters",,38.50,38.50,1,,,,Nepal
391390 - Other,,38.50,38.50,1,,,,Nepal
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,38.50,38.50,1,,,,Nepal
391510 - Of polymers of ethylene,,38.50,38.50,1,,,,Nepal
391520 - Of polymers of styrene,,38.50,38.50,1,,,,Nepal
391530 - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Nepal
391590 - Of other plastics,"6,254",38.50,38.50,1,,,,Nepal
391610 - Of polymers of ethylene,,38.50,38.50,1,,,,Nepal
391620 - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Nepal
391690 - Of other plastics,,38.50,38.50,1,,,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,38.50,38.50,1,,,,Nepal
391721 - - Of polymers of ethylene,"66,636",38.50,38.50,1,,,,Nepal
391722 - - Of polymers of propylene,,38.50,38.50,1,,,,Nepal
391723 - - Of polymers of vinyl chloride,"12,481",38.50,38.50,1,,,,Nepal
391729 - - Of other plastics,"128,529",38.50,38.50,1,,,,Nepal
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","4,905",38.50,38.50,1,,,,Nepal
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,38.50,38.50,1,,,,Nepal
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,38.50,38.50,1,,,,Nepal
391739 - - Other,"14,678",38.50,38.50,1,,,,Nepal
391740 - Fittings,,38.50,38.50,1,,,,Nepal
391810 - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Nepal
391890 - Of other plastics,,38.50,38.50,1,,,,Nepal
391910 - In rolls of a width not exceeding 20 cm,"4,476",38.50,38.50,1,,,,Nepal
391990 - Other,,38.50,38.50,1,,,,Nepal
392010 - Of polymers of ethylene,,38.50,38.50,1,,,,Nepal
392020 - Of polymers of propylene,"303,747",38.50,38.50,1,,,,Nepal
392030 - Of polymers of styrene,,38.50,38.50,1,,,,Nepal
392041 - - Rigid,,38.50,38.50,1,,,,Nepal
392042 - - Flexible,"9,397",38.50,38.50,1,,,,Nepal
392051 - - Of polymethyl methacrylate,"24,131",38.50,38.50,1,,,,Nepal
392059 - - Other,"2,470",38.50,38.50,1,,,,Nepal
392061 - - Of polycarbonates,,38.50,38.50,1,,,,Nepal
392062 - - Of polyethylene terephthalate,,38.50,38.50,1,,,,Nepal
392063 - - Of unsaturated polyesters,,38.50,38.50,1,,,,Nepal
392069 - - Of other polyesters,594,38.50,38.50,1,,,,Nepal
392071 - - Of regenerated cellulose,,38.50,38.50,1,,,,Nepal
392072 - - Of vulcanised fibre,,38.50,38.50,1,,,,Nepal
392073 - - Of cellulose acetate,,38.50,38.50,1,,,,Nepal
392079 - - Of other cellulose derivatives,,38.50,38.50,1,,,,Nepal
392091 - - Of polyvinyl butyral,,38.50,38.50,1,,,,Nepal
392092 - - Of polyamides,,38.50,38.50,1,,,,Nepal
392093 - - Of amino-resins,,38.50,38.50,1,,,,Nepal
392094 - - Of phenolic resins,,38.50,38.50,1,,,,Nepal
392099 - - Of other plastics,"16,678",38.50,38.50,1,,,,Nepal
392111 - - Of polymers of styrene,,38.50,38.50,1,,,,Nepal
392112 - - Of polymers of vinyl chloride,,38.50,38.50,1,,,,Nepal
392113 - - Of polyurethanes,,38.50,38.50,1,,,,Nepal
392114 - - Of regenerated cellulose,,38.50,38.50,1,,,,Nepal
392119 - - Of other plastics,,38.50,38.50,1,,,,Nepal
392190 - Other,754,38.50,38.50,1,,,,Nepal
"392210 - Baths, shower-baths and wash-basins","16,459",38.50,38.50,1,,,,Nepal
392220 - Lavatory seats and covers,,38.50,38.50,1,,,,Nepal
392290 - Other,,38.50,38.50,1,,,,Nepal
"392310 - Boxes, cases, crates and similar articles","197,841",38.50,38.50,1,,,,Nepal
392321 - - Of polymers of ethylene,"2,101,793",38.50,38.50,1,,,,Nepal
392329 - - Of other plastics,"1,602,768",38.50,38.50,1,,,,Nepal
"392330 - Carboys, bottles, flasks and similar articles","36,550",38.50,38.50,1,,,,Nepal
"392340 - Spools, cops, bobbins and similar supports","4,774",38.50,38.50,1,,,,Nepal
"392350 - Stoppers, lids, caps and other closures","208,431",38.50,38.50,1,,,,Nepal
392390 - Other,"1,809,621",38.50,38.50,1,,,,Nepal
392410 - Tableware and kitchenware,,38.50,38.50,1,,,,Nepal
392490 - Other,"3,193",38.50,38.50,1,,,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","146,382",38.50,38.50,1,,,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,38.50,38.50,1,,,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,38.50,38.50,1,,,,Nepal
392590 - Other,"4,984",38.50,38.50,1,,,,Nepal
392610 - Office or school supplies,"94,033",38.50,38.50,1,,,,Nepal
392620 - Articles of apparel and clothing accessories (including gloves),"1,972",38.50,38.50,1,,,,Nepal
"392630 - Fittings for furniture, coachwork of the like","1,549",38.50,38.50,1,,,,Nepal
392640 - Statuettes and other ornamental articles,"35,843",38.50,38.50,1,,,,Nepal
392690 - Other,"679,096",38.50,38.50,1,,,,Nepal
,1998,"4,500,199",35.00,35.00,126,,,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,"28,853",35.00,35.00,1,,,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,"138,831",35.00,35.00,1,,,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,35.00,35.00,1,,,,Nepal
390190 - Other,,35.00,35.00,1,,,,Nepal
390210 - Polypropylene,"120,653",35.00,35.00,1,,,,Nepal
390220 - Polyisobutylene,,35.00,35.00,1,,,,Nepal
390230 - Propylene copolymers,,35.00,35.00,1,,,,Nepal
390290 - Other,"14,789",35.00,35.00,1,,,,Nepal
390311 - - Expansible,,35.00,35.00,1,,,,Nepal
390319 - - Other,,35.00,35.00,1,,,,Nepal
390320 - Styrene-acrylonitrile (SAN) copolymers,,35.00,35.00,1,,,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,35.00,35.00,1,,,,Nepal
390390 - Other,"17,847",35.00,35.00,1,,,,Nepal
"390410 - Polyvinyl chloride, not mixed with any other substances",,35.00,35.00,1,,,,Nepal
390421 - - Non-plasticised,,35.00,35.00,1,,,,Nepal
390422 - - Plasticised,"19,127",35.00,35.00,1,,,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,35.00,35.00,1,,,,Nepal
390440 - Other vinyl chloride copolymers,,35.00,35.00,1,,,,Nepal
390450 - Vinylidene chloride polymers,,35.00,35.00,1,,,,Nepal
390461 - - Polytetrafluoroethylene,,35.00,35.00,1,,,,Nepal
390469 - - Other,,35.00,35.00,1,,,,Nepal
390490 - Other,,35.00,35.00,1,,,,Nepal
390512 - - In aqueous dispersion,,35.00,35.00,1,,,,Nepal
390519 - - Other,,35.00,35.00,1,,,,Nepal
390521 - - In aqueous dispersion,,35.00,35.00,1,,,,Nepal
390529 - - Other,,35.00,35.00,1,,,,Nepal
