Importer,Year,Value,Ad val. duties,Number of lines,Ukraine
,(US$),Simple average,MFN duties,Pref. duties,Ukraine
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Ukraine
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,38.50,38.50,1,,,,Ukraine
300320 - Containing other antibiotics,,38.50,38.50,1,,,,Ukraine
300331 - - Containing insulin,,38.50,38.50,1,,,,Ukraine
300339 - - Other,,38.50,38.50,1,,,,Ukraine
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,38.50,38.50,1,,,,Ukraine
300390 - Other,,31.80,31.80,1,,,,Ukraine
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,38.50,38.50,1,,,,Ukraine
300420 - Containing other antibiotics,,38.50,38.50,1,,,,Ukraine
300431 - - Containing insulin,,38.50,38.50,1,,,,Ukraine
300432 - - Containing adrenal cortical hormones,,38.50,38.50,1,,,,Ukraine
300439 - - Other,,38.50,38.50,1,,,,Ukraine
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,38.50,38.50,1,,,,Ukraine
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,38.50,38.50,1,,,,Ukraine
300490 - Other,"121,220",31.80,31.80,1,,,,Ukraine
300510 - Adhesive dressings and other articles having an adhesive layer,,38.50,38.50,1,,,,Ukraine
300590 - Other,,38.50,38.50,1,,,,Ukraine
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,38.50,38.50,1,,,,Ukraine
300620 - Blood-grouping reagents,,38.50,38.50,1,,,,Ukraine
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,38.50,38.50,1,,,,Ukraine
300640 - Dental cements and other dental fillings; bone reconstruction cements,,38.50,38.50,1,,,,Ukraine
300650 - First-aid boxes and kits,,38.50,38.50,1,,,,Ukraine
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,Ukraine
,1999,,36.79,36.79,29,,,,Ukraine
"300110 - Glands and other organs, dried, whether or not powdered",,38.50,38.50,1,,,,Ukraine
300120 - Extracts of glands or other organs or of their secretions,,38.50,38.50,1,,,,Ukraine
300190 - Other,,38.50,38.50,1,,,,Ukraine
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,38.50,38.50,1,,,,Ukraine
300220 - Vaccines for human medicine,,38.50,38.50,1,,,,Ukraine
300230 - Vaccines for veterinary medicine,,38.50,38.50,1,,,,Ukraine
300290 - Other,,38.50,38.50,1,,,,Ukraine
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,38.50,38.50,1,,,,Ukraine
300320 - Containing other antibiotics,,38.50,38.50,1,,,,Ukraine
300331 - - Containing insulin,,38.50,38.50,1,,,,Ukraine
300339 - - Other,,38.50,38.50,1,,,,Ukraine
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,38.50,38.50,1,,,,Ukraine
300390 - Other,,33.00,33.00,1,,,,Ukraine
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,38.50,38.50,1,,,,Ukraine
300420 - Containing other antibiotics,,38.50,38.50,1,,,,Ukraine
300431 - - Containing insulin,,38.50,38.50,1,,,,Ukraine
300432 - - Containing adrenal cortical hormones,,38.50,38.50,1,,,,Ukraine
300439 - - Other,,38.50,38.50,1,,,,Ukraine
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,38.50,38.50,1,,,,Ukraine
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,38.50,38.50,1,,,,Ukraine
300490 - Other,,33.00,33.00,1,,,,Ukraine
300510 - Adhesive dressings and other articles having an adhesive layer,,38.50,38.50,1,,,,Ukraine
300590 - Other,,38.50,38.50,1,,,,Ukraine
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,38.50,38.50,1,,,,Ukraine
300620 - Blood-grouping reagents,,38.50,38.50,1,,,,Ukraine
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,38.50,38.50,1,,,,Ukraine
300640 - Dental cements and other dental fillings; bone reconstruction cements,,38.50,38.50,1,,,,Ukraine
300650 - First-aid boxes and kits,,38.50,38.50,1,,,,Ukraine
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,Ukraine
,1998,,33.45,33.45,29,,,,Ukraine
"300110 - Glands and other organs, dried, whether or not powdered",,35.00,35.00,1,,,,Ukraine
300120 - Extracts of glands or other organs or of their secretions,,35.00,35.00,1,,,,Ukraine
300190 - Other,,35.00,35.00,1,,,,Ukraine
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,35.00,35.00,1,,,,Ukraine
300220 - Vaccines for human medicine,,35.00,35.00,1,,,,Ukraine
300230 - Vaccines for veterinary medicine,,35.00,35.00,1,,,,Ukraine
300290 - Other,,35.00,35.00,1,,,,Ukraine
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,35.00,35.00,1,,,,Ukraine
300320 - Containing other antibiotics,,35.00,35.00,1,,,,Ukraine
300331 - - Containing insulin,,35.00,35.00,1,,,,Ukraine
300339 - - Other,,35.00,35.00,1,,,,Ukraine
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,35.00,35.00,1,,,,Ukraine
300390 - Other,,30.00,30.00,1,,,,Ukraine
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,35.00,35.00,1,,,,Ukraine
300420 - Containing other antibiotics,,35.00,35.00,1,,,,Ukraine
300431 - - Containing insulin,,35.00,35.00,1,,,,Ukraine
300432 - - Containing adrenal cortical hormones,,35.00,35.00,1,,,,Ukraine
300439 - - Other,,35.00,35.00,1,,,,Ukraine
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,35.00,35.00,1,,,,Ukraine
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,35.00,35.00,1,,,,Ukraine
300490 - Other,,30.00,30.00,1,,,,Ukraine
300510 - Adhesive dressings and other articles having an adhesive layer,,35.00,35.00,1,,,,Ukraine
300590 - Other,,35.00,35.00,1,,,,Ukraine
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,35.00,35.00,1,,,,Ukraine
300620 - Blood-grouping reagents,,35.00,35.00,1,,,,Ukraine
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,35.00,35.00,1,,,,Ukraine
300640 - Dental cements and other dental fillings; bone reconstruction cements,,35.00,35.00,1,,,,Ukraine
300650 - First-aid boxes and kits,,35.00,35.00,1,,,,Ukraine
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,Ukraine
,1997,,33.79,33.79,29,,,,Ukraine
"300110 - Glands and other organs, dried, whether or not powdered",,35.00,35.00,1,,,,Ukraine
300120 - Extracts of glands or other organs or of their secretions,,35.00,35.00,1,,,,Ukraine
300190 - Other,,35.00,35.00,1,,,,Ukraine
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,35.00,35.00,1,,,,Ukraine
300220 - Vaccines for human medicine,,35.00,35.00,1,,,,Ukraine
300230 - Vaccines for veterinary medicine,,35.00,35.00,1,,,,Ukraine
300290 - Other,,35.00,35.00,1,,,,Ukraine
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,35.00,35.00,1,,,,Ukraine
300320 - Containing other antibiotics,,35.00,35.00,1,,,,Ukraine
300331 - - Containing insulin,,35.00,35.00,1,,,,Ukraine
300339 - - Other,,35.00,35.00,1,,,,Ukraine
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,35.00,35.00,1,,,,Ukraine
300390 - Other,,35.00,35.00,1,,,,Ukraine
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,35.00,35.00,1,,,,Ukraine
300420 - Containing other antibiotics,,35.00,35.00,1,,,,Ukraine
300431 - - Containing insulin,,35.00,35.00,1,,,,Ukraine
300432 - - Containing adrenal cortical hormones,,35.00,35.00,1,,,,Ukraine
300439 - - Other,,35.00,35.00,1,,,,Ukraine
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,35.00,35.00,1,,,,Ukraine
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,35.00,35.00,1,,,,Ukraine
300490 - Other,,35.00,35.00,1,,,,Ukraine
300510 - Adhesive dressings and other articles having an adhesive layer,,35.00,35.00,1,,,,Ukraine
300590 - Other,,35.00,35.00,1,,,,Ukraine
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,35.00,35.00,1,,,,Ukraine
300620 - Blood-grouping reagents,,35.00,35.00,1,,,,Ukraine
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,35.00,35.00,1,,,,Ukraine
300640 - Dental cements and other dental fillings; bone reconstruction cements,,35.00,35.00,1,,,,Ukraine
300650 - First-aid boxes and kits,,35.00,35.00,1,,,,Ukraine
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,Ukraine
,1996,,39.52,39.52,29,,,,Ukraine
"300110 - Glands and other organs, dried, whether or not powdered",,42.00,42.00,1,,,,Ukraine
300120 - Extracts of glands or other organs or of their secretions,,42.00,42.00,1,,,,Ukraine
300190 - Other,,42.00,42.00,1,,,,Ukraine
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,42.00,42.00,1,,,,Ukraine
300220 - Vaccines for human medicine,,42.00,42.00,1,,,,Ukraine
300230 - Vaccines for veterinary medicine,,12.00,12.00,1,,,,Ukraine
300290 - Other,,42.00,42.00,1,,,,Ukraine
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,42.00,42.00,1,,,,Ukraine
300320 - Containing other antibiotics,,42.00,42.00,1,,,,Ukraine
300331 - - Containing insulin,,42.00,42.00,1,,,,Ukraine
300339 - - Other,,42.00,42.00,1,,,,Ukraine
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,42.00,42.00,1,,,,Ukraine
300390 - Other,,42.00,42.00,1,,,,Ukraine
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,42.00,42.00,1,,,,Ukraine
300420 - Containing other antibiotics,,42.00,42.00,1,,,,Ukraine
300431 - - Containing insulin,,42.00,42.00,1,,,,Ukraine
300432 - - Containing adrenal cortical hormones,,42.00,42.00,1,,,,Ukraine
300439 - - Other,,42.00,42.00,1,,,,Ukraine
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,42.00,42.00,1,,,,Ukraine
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,42.00,42.00,1,,,,Ukraine
300490 - Other,,42.00,42.00,1,,,,Ukraine
300510 - Adhesive dressings and other articles having an adhesive layer,,42.00,42.00,1,,,,Ukraine
300590 - Other,,42.00,42.00,1,,,,Ukraine
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,42.00,42.00,1,,,,Ukraine
300620 - Blood-grouping reagents,,42.00,42.00,1,,,,Ukraine
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,42.00,42.00,1,,,,Ukraine
300640 - Dental cements and other dental fillings; bone reconstruction cements,,42.00,42.00,1,,,,Ukraine
300650 - First-aid boxes and kits,,42.00,42.00,1,,,,Ukraine
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,Ukraine
