Importer,Year,Value,Ad val. duties,Number of lines,"Saudi Arabia, Kingdom of"
,(US$),Simple average,MFN duties,Pref. duties,"Saudi Arabia, Kingdom of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Saudi Arabia, Kingdom of"
300590 - Other,"19,881",0.00,0.00,5,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","28,677",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,"126,313",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","304,294",0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"1,008",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
,2004,"2,398,464",0.11,0.11,59,,,,"Saudi Arabia, Kingdom of"
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300190 - Other,"1,804",0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,356",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300220 - Vaccines for human medicine,"276,531",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300230 - Vaccines for veterinary medicine,75,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300290 - Other,"3,719",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300320 - Containing other antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300331 -- Containing insulin,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300339 -- Other,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300390 - Other,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","8,235",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300420 - Containing other antibiotics,"7,501",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300431 -- Containing insulin,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300439 -- Other,"261,431",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,"1,853",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300490 - Other,"1,781,489",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,"7,389",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300590 - Other,"21,358",0.00,0.00,5,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","2,276",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,87,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,199,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","23,161",0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
,2003,"4,846,977",0.11,0.11,59,,,,"Saudi Arabia, Kingdom of"
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300190 - Other,,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300220 - Vaccines for human medicine,396,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300290 - Other,"6,301",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300320 - Containing other antibiotics,"5,305",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300331 -- Containing insulin,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300339 -- Other,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300390 - Other,"73,008",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","162,519",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300420 - Containing other antibiotics,"2,081",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300431 -- Containing insulin,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300439 -- Other,"914,541",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","1,589,415",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300490 - Other,"2,038,377",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300590 - Other,"44,422",0.00,0.00,5,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","4,898",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,"5,713",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
,2002,"1,797,317",0.11,0.11,59,,,,"Saudi Arabia, Kingdom of"
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300190 - Other,,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","3,944",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300290 - Other,"71,992",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300320 - Containing other antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300331 -- Containing insulin,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300339 -- Other,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300390 - Other,"4,615",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",208,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300420 - Containing other antibiotics,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300431 -- Containing insulin,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300439 -- Other,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","1,929",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300490 - Other,"929,741",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,"766,473",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300590 - Other,"18,197",0.00,0.00,5,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,218,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
,2001,"1,155,261",0.00,0.00,57,,,,"Saudi Arabia, Kingdom of"
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300190 - Other,,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","77,550",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300290 - Other,698,0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",99,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300320 - Containing other antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300331 - - Containing insulin,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300339 - - Other,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300390 - Other,322,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300420 - Containing other antibiotics,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300431 - - Containing insulin,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300439 - - Other,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300490 - Other,"1,064,843",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,"6,600",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300590 - Other,"5,113",0.00,0.00,5,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First-aid boxes and kits,36,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
,2000,"1,541,663",0.00,0.00,57,,,,"Saudi Arabia, Kingdom of"
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300190 - Other,,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300220 - Vaccines for human medicine,"10,704",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300230 - Vaccines for veterinary medicine,"4,582",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300290 - Other,"66,960",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300320 - Containing other antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300331 - - Containing insulin,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300339 - - Other,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300390 - Other,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,180",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300420 - Containing other antibiotics,"225,570",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300431 - - Containing insulin,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300439 - - Other,691,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300490 - Other,"1,179,959",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,"10,501",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300590 - Other,"8,934",0.00,0.00,5,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","32,581",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
,1999,"479,878",0.00,0.00,57,,,,"Saudi Arabia, Kingdom of"
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300190 - Other,,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",458,0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300290 - Other,213,0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","2,398",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300320 - Containing other antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300331 - - Containing insulin,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300339 - - Other,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300390 - Other,"222,247",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300420 - Containing other antibiotics,"35,075",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300431 - - Containing insulin,"9,347",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300439 - - Other,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300490 - Other,"133,649",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,"35,842",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300590 - Other,"40,649",0.00,0.00,5,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
,1998,"826,669",0.00,0.00,57,,,,"Saudi Arabia, Kingdom of"
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300190 - Other,375,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","54,309",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300290 - Other,206,0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300320 - Containing other antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300331 - - Containing insulin,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300339 - - Other,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300390 - Other,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300420 - Containing other antibiotics,"37,247",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300431 - - Containing insulin,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300439 - - Other,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300490 - Other,"350,204",0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300510 - Adhesive dressings and other articles having an adhesive layer,"14,010",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300590 - Other,"364,868",0.00,0.00,5,,,,"Saudi Arabia, Kingdom of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","5,449",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
,1997,"1,031,115",0.00,0.00,57,,,,"Saudi Arabia, Kingdom of"
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300190 - Other,,0.00,0.00,3,,,,"Saudi Arabia, Kingdom of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
300220 - Vaccines for human medicine,"6,215",0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300230 - Vaccines for veterinary medicine,431,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300290 - Other,,0.00,0.00,4,,,,"Saudi Arabia, Kingdom of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300320 - Containing other antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300331 - - Containing insulin,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300339 - - Other,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,"Saudi Arabia, Kingdom of"
300390 - Other,,0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","227,205",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
300420 - Containing other antibiotics,"6,498",0.00,0.00,2,,,,"Saudi Arabia, Kingdom of"
