Importer,Year,Value,Ad val. duties,Number of lines,Cambodia
,(US$),Simple average,MFN duties,Pref. duties,Cambodia
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Cambodia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Cambodia
300290 - Other,,0.00,0.00,4,,,,Cambodia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Cambodia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Cambodia
300331 - - Containing insulin,,0.00,0.00,1,,,,Cambodia
300339 - - Other,,0.00,0.00,1,,,,Cambodia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Cambodia
300390 - Other,,0.00,0.00,2,,,,Cambodia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Cambodia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Cambodia
300431 - - Containing insulin,,0.00,0.00,2,,,,Cambodia
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,Cambodia
300439 - - Other,,0.00,0.00,2,,,,Cambodia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,Cambodia
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,0.00,0.00,2,,,,Cambodia
300490 - Other,,0.00,0.00,4,,,,Cambodia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Cambodia
300590 - Other,,0.00,0.00,5,,,,Cambodia
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Cambodia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Cambodia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Cambodia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Cambodia
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Cambodia
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,Cambodia
,1999,"11,127",0.00,0.00,57,,,,Cambodia
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Cambodia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Cambodia
300190 - Other,,0.00,0.00,3,,,,Cambodia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Cambodia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Cambodia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Cambodia
300290 - Other,,0.00,0.00,4,,,,Cambodia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Cambodia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Cambodia
300331 - - Containing insulin,,0.00,0.00,1,,,,Cambodia
300339 - - Other,,0.00,0.00,1,,,,Cambodia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Cambodia
300390 - Other,,0.00,0.00,2,,,,Cambodia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Cambodia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Cambodia
300431 - - Containing insulin,,0.00,0.00,2,,,,Cambodia
300432 - - Containing adrenal cortical hormones,"6,640",0.00,0.00,2,,,,Cambodia
300439 - - Other,,0.00,0.00,2,,,,Cambodia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","4,487",0.00,0.00,2,,,,Cambodia
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,0.00,0.00,2,,,,Cambodia
300490 - Other,,0.00,0.00,4,,,,Cambodia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Cambodia
300590 - Other,,0.00,0.00,5,,,,Cambodia
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Cambodia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Cambodia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Cambodia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Cambodia
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Cambodia
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,Cambodia
,1998,"4,601",0.00,0.00,57,,,,Cambodia
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Cambodia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Cambodia
300190 - Other,,0.00,0.00,3,,,,Cambodia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Cambodia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Cambodia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Cambodia
300290 - Other,,0.00,0.00,4,,,,Cambodia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Cambodia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Cambodia
300331 - - Containing insulin,,0.00,0.00,1,,,,Cambodia
300339 - - Other,,0.00,0.00,1,,,,Cambodia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Cambodia
300390 - Other,,0.00,0.00,2,,,,Cambodia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Cambodia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Cambodia
300431 - - Containing insulin,,0.00,0.00,2,,,,Cambodia
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,Cambodia
300439 - - Other,,0.00,0.00,2,,,,Cambodia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,Cambodia
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,0.00,0.00,2,,,,Cambodia
300490 - Other,"4,601",0.00,0.00,4,,,,Cambodia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Cambodia
300590 - Other,,0.00,0.00,5,,,,Cambodia
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Cambodia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Cambodia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Cambodia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Cambodia
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Cambodia
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,Cambodia
,1997,"12,497",0.00,0.00,57,,,,Cambodia
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Cambodia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Cambodia
300190 - Other,,0.00,0.00,3,,,,Cambodia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Cambodia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Cambodia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Cambodia
300290 - Other,,0.00,0.00,4,,,,Cambodia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Cambodia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Cambodia
300331 - - Containing insulin,,0.00,0.00,1,,,,Cambodia
300339 - - Other,,0.00,0.00,1,,,,Cambodia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Cambodia
300390 - Other,,0.00,0.00,2,,,,Cambodia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Cambodia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Cambodia
300431 - - Containing insulin,,0.00,0.00,2,,,,Cambodia
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,Cambodia
300439 - - Other,,0.00,0.00,2,,,,Cambodia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,Cambodia
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,0.00,0.00,2,,,,Cambodia
300490 - Other,"12,497",0.00,0.00,4,,,,Cambodia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Cambodia
300590 - Other,,0.00,0.00,5,,,,Cambodia
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Cambodia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Cambodia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Cambodia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Cambodia
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Cambodia
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,Cambodia
,1996,,0.00,0.00,57,,,,Cambodia
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Cambodia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Cambodia
300190 - Other,,0.00,0.00,3,,,,Cambodia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Cambodia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Cambodia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Cambodia
300290 - Other,,0.00,0.00,4,,,,Cambodia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Cambodia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Cambodia
300331 - - Containing insulin,,0.00,0.00,1,,,,Cambodia
300339 - - Other,,0.00,0.00,1,,,,Cambodia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Cambodia
300390 - Other,,0.00,0.00,2,,,,Cambodia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Cambodia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Cambodia
300431 - - Containing insulin,,0.00,0.00,2,,,,Cambodia
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,Cambodia
300439 - - Other,,0.00,0.00,2,,,,Cambodia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,Cambodia
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,0.00,0.00,2,,,,Cambodia
300490 - Other,,0.00,0.00,4,,,,Cambodia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Cambodia
300590 - Other,,0.00,0.00,5,,,,Cambodia
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Cambodia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Cambodia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Cambodia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Cambodia
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Cambodia
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,Cambodia
