Importer,Year,Value,Ad val. duties,Number of lines,Ukraine
,(US$),Simple average,MFN duties,Pref. duties,Ukraine
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Ukraine
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.29,15.29,7,,,,Ukraine
300320 - Containing other antibiotics,,10.75,10.75,24,,,,Ukraine
300331 - - Containing insulin,,17.00,17.00,1,,,,Ukraine
300339 - - Other,,10.78,10.78,27,,,,Ukraine
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,13.00,13.00,5,,,,Ukraine
300390 - Other,,13.61,13.61,72,,,,Ukraine
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.29,15.29,7,,,,Ukraine
300420 - Containing other antibiotics,,10.75,10.75,24,,,,Ukraine
300431 - - Containing insulin,,17.00,17.00,1,,,,Ukraine
300432 - - Containing adrenal cortical hormones,,17.00,17.00,1,,,,Ukraine
300439 - - Other,,11.00,11.00,28,,,,Ukraine
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,13.00,13.00,5,,,,Ukraine
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,13.29,13.29,7,,,,Ukraine
300490 - Other,,13.69,13.69,64,,,,Ukraine
300510 - Adhesive dressings and other articles having an adhesive layer,,11.25,11.25,8,,,,Ukraine
300590 - Other,,11.00,11.00,5,,,,Ukraine
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,9.00,9.00,4,,,,Ukraine
300620 - Blood-grouping reagents,,13.00,13.00,1,,,,Ukraine
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,5.71,5.71,7,,,,Ukraine
300640 - Dental cements and other dental fillings; bone reconstruction cements,,7.00,7.00,3,,,,Ukraine
300650 - First-aid boxes and kits,,17.00,17.00,1,,,,Ukraine
300660 - Chemical contraceptive preparations based on hormones or spermicides,,15.00,15.00,1,,,,Ukraine
,1999,,11.41,11.41,361,,,,Ukraine
"300110 - Glands and other organs, dried, whether or not powdered",,7.00,7.00,2,,,,Ukraine
300120 - Extracts of glands or other organs or of their secretions,,9.00,9.00,2,,,,Ukraine
300190 - Other,,7.00,7.00,3,,,,Ukraine
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,6.22,6.22,18,,,,Ukraine
300220 - Vaccines for human medicine,,5.22,5.22,18,,,,Ukraine
300230 - Vaccines for veterinary medicine,,6.71,6.71,7,,,,Ukraine
300290 - Other,,9.25,9.25,8,,,,Ukraine
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.29,15.29,7,,,,Ukraine
300320 - Containing other antibiotics,,10.75,10.75,24,,,,Ukraine
300331 - - Containing insulin,,17.00,17.00,1,,,,Ukraine
300339 - - Other,,10.78,10.78,27,,,,Ukraine
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,13.00,13.00,5,,,,Ukraine
300390 - Other,,13.61,13.61,72,,,,Ukraine
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.29,15.29,7,,,,Ukraine
300420 - Containing other antibiotics,,10.75,10.75,24,,,,Ukraine
300431 - - Containing insulin,,17.00,17.00,1,,,,Ukraine
300432 - - Containing adrenal cortical hormones,,17.00,17.00,1,,,,Ukraine
300439 - - Other,,11.00,11.00,28,,,,Ukraine
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,13.00,13.00,5,,,,Ukraine
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,13.29,13.29,7,,,,Ukraine
300490 - Other,,13.69,13.69,64,,,,Ukraine
300510 - Adhesive dressings and other articles having an adhesive layer,,11.25,11.25,8,,,,Ukraine
300590 - Other,,11.00,11.00,5,,,,Ukraine
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,8.75,8.75,4,,,,Ukraine
300620 - Blood-grouping reagents,,13.00,13.00,1,,,,Ukraine
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,5.00,5.00,7,,,,Ukraine
300640 - Dental cements and other dental fillings; bone reconstruction cements,,6.67,6.67,3,,,,Ukraine
300650 - First-aid boxes and kits,,17.00,17.00,1,,,,Ukraine
300660 - Chemical contraceptive preparations based on hormones or spermicides,,15.00,15.00,1,,,,Ukraine
,1998,,11.82,11.82,348,,,,Ukraine
"300110 - Glands and other organs, dried, whether or not powdered",,7.00,7.00,2,,,,Ukraine
300120 - Extracts of glands or other organs or of their secretions,,9.00,9.00,2,,,,Ukraine
300190 - Other,,7.00,7.00,3,,,,Ukraine
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,6.33,6.33,18,,,,Ukraine
300220 - Vaccines for human medicine,,5.22,5.22,18,,,,Ukraine
300230 - Vaccines for veterinary medicine,,6.71,6.71,7,,,,Ukraine
300290 - Other,,9.25,9.25,8,,,,Ukraine
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.29,15.29,7,,,,Ukraine
300320 - Containing other antibiotics,,11.86,11.86,21,,,,Ukraine
300331 - - Containing insulin,,17.00,17.00,1,,,,Ukraine
300339 - - Other,,11.40,11.40,25,,,,Ukraine
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,13.00,13.00,5,,,,Ukraine
300390 - Other,,13.91,13.91,70,,,,Ukraine
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.29,15.29,7,,,,Ukraine
300420 - Containing other antibiotics,,11.86,11.86,21,,,,Ukraine
300431 - - Containing insulin,,17.00,17.00,1,,,,Ukraine
300432 - - Containing adrenal cortical hormones,,17.00,17.00,1,,,,Ukraine
300439 - - Other,,11.62,11.62,26,,,,Ukraine
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,13.00,13.00,5,,,,Ukraine
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,15.00,15.00,6,,,,Ukraine
300490 - Other,,13.86,13.86,63,,,,Ukraine
300510 - Adhesive dressings and other articles having an adhesive layer,,11.25,11.25,8,,,,Ukraine
300590 - Other,,11.00,11.00,5,,,,Ukraine
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,10.00,10.00,4,,,,Ukraine
300620 - Blood-grouping reagents,,13.00,13.00,1,,,,Ukraine
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,7.50,7.50,8,,,,Ukraine
300640 - Dental cements and other dental fillings; bone reconstruction cements,,8.33,8.33,3,,,,Ukraine
300650 - First-aid boxes and kits,,17.00,17.00,1,,,,Ukraine
300660 - Chemical contraceptive preparations based on hormones or spermicides,,15.00,15.00,1,,,,Ukraine
,1997,,11.78,11.78,344,,,,Ukraine
"300110 - Glands and other organs, dried, whether or not powdered",,7.00,7.00,2,,,,Ukraine
300120 - Extracts of glands or other organs or of their secretions,,9.00,9.00,2,,,,Ukraine
300190 - Other,,7.00,7.00,3,,,,Ukraine
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,6.33,6.33,18,,,,Ukraine
300220 - Vaccines for human medicine,,5.22,5.22,18,,,,Ukraine
300230 - Vaccines for veterinary medicine,,6.71,6.71,7,,,,Ukraine
300290 - Other,,9.25,9.25,8,,,,Ukraine
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.29,15.29,7,,,,Ukraine
300320 - Containing other antibiotics,,11.86,11.86,21,,,,Ukraine
300331 - - Containing insulin,,17.00,17.00,1,,,,Ukraine
300339 - - Other,,11.09,11.09,23,,,,Ukraine
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,13.00,13.00,5,,,,Ukraine
300390 - Other,,13.91,13.91,70,,,,Ukraine
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.29,15.29,7,,,,Ukraine
300420 - Containing other antibiotics,,11.86,11.86,21,,,,Ukraine
300431 - - Containing insulin,,17.00,17.00,1,,,,Ukraine
300432 - - Containing adrenal cortical hormones,,17.00,17.00,1,,,,Ukraine
300439 - - Other,,11.33,11.33,24,,,,Ukraine
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,13.00,13.00,5,,,,Ukraine
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,15.00,15.00,6,,,,Ukraine
300490 - Other,,13.86,13.86,63,,,,Ukraine
300510 - Adhesive dressings and other articles having an adhesive layer,,11.25,11.25,8,,,,Ukraine
300590 - Other,,11.00,11.00,5,,,,Ukraine
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,10.00,10.00,4,,,,Ukraine
300620 - Blood-grouping reagents,,13.00,13.00,1,,,,Ukraine
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,7.50,7.50,8,,,,Ukraine
300640 - Dental cements and other dental fillings; bone reconstruction cements,,8.33,8.33,3,,,,Ukraine
300650 - First-aid boxes and kits,,17.00,17.00,1,,,,Ukraine
300660 - Chemical contraceptive preparations based on hormones or spermicides,,15.00,15.00,1,,,,Ukraine
,1996,,8.76,8.76,342,,,,Ukraine
"300110 - Glands and other organs, dried, whether or not powdered",,4.00,4.00,2,,,,Ukraine
300120 - Extracts of glands or other organs or of their secretions,,6.00,6.00,2,,,,Ukraine
300190 - Other,,4.00,4.00,3,,,,Ukraine
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,3.33,3.33,18,,,,Ukraine
300220 - Vaccines for human medicine,,2.22,2.22,18,,,,Ukraine
300230 - Vaccines for veterinary medicine,,3.71,3.71,7,,,,Ukraine
300290 - Other,,5.67,5.67,6,,,,Ukraine
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,12.29,12.29,7,,,,Ukraine
300320 - Containing other antibiotics,,8.86,8.86,21,,,,Ukraine
300331 - - Containing insulin,,14.00,14.00,1,,,,Ukraine
300339 - - Other,,8.09,8.09,23,,,,Ukraine
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,10.00,10.00,5,,,,Ukraine
300390 - Other,,10.91,10.91,70,,,,Ukraine
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,12.29,12.29,7,,,,Ukraine
300420 - Containing other antibiotics,,8.86,8.86,21,,,,Ukraine
300431 - - Containing insulin,,14.00,14.00,1,,,,Ukraine
300432 - - Containing adrenal cortical hormones,,14.00,14.00,1,,,,Ukraine
300439 - - Other,,8.33,8.33,24,,,,Ukraine
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,10.00,10.00,5,,,,Ukraine
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,12.00,12.00,6,,,,Ukraine
300490 - Other,,10.86,10.86,63,,,,Ukraine
300510 - Adhesive dressings and other articles having an adhesive layer,,8.25,8.25,8,,,,Ukraine
300590 - Other,,6.00,6.00,5,,,,Ukraine
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,7.00,7.00,4,,,,Ukraine
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,Ukraine
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,4.50,4.50,8,,,,Ukraine
300640 - Dental cements and other dental fillings; bone reconstruction cements,,5.33,5.33,3,,,,Ukraine
300650 - First-aid boxes and kits,,14.00,14.00,1,,,,Ukraine
300660 - Chemical contraceptive preparations based on hormones or spermicides,,12.00,12.00,1,,,,Ukraine
