Importer,Year,Value,Ad val. duties,Number of lines,United States of America
,(US$),Simple average,MFN duties,Pref. duties,United States of America
,MFN,Best,All items,Non ad val.,All items,Non ad val.,United States of America
300439 -- Other,"236,788,706",0.00,0.00,2,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","151,707,308",0.00,0.00,2,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading 29.36,"8,229,779",0.00,0.00,2,,,,United States of America
300490 - Other,"6,285,074,475",0.00,0.00,4,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"140,157,377",0.00,0.00,1,,,,United States of America
300590 - Other,"71,109,684",0.00,0.00,5,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","97,249,865",0.00,0.00,2,,,,United States of America
300620 - Blood-grouping reagents,"35,446,173",0.00,0.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"18,483,719",0.00,0.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"54,352,009",0.00,0.00,1,,,,United States of America
300650 - First- Aid boxes and kits,"465,046",0.00,0.00,1,,,,United States of America
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides","1,717,730",0.00,0.00,3,,,,United States of America
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,"1,123,237",6.50,6.50,1,,,,United States of America
300680 - Waste pharmaceuticals,"19,644",0.00,0.00,1,,,,United States of America
,2001,"7,352,986,227",0.00,0.00,57,,,,United States of America
"300110 - Glands and other organs, dried, whether or not powdered","646,790",0.00,0.00,2,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"19,123,856",0.00,0.00,2,,,,United States of America
300190 - Other,"61,313,397",0.00,0.00,3,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","968,157,446",0.00,0.00,4,,,,United States of America
300220 - Vaccines for human medicine,"206,170,977",0.00,0.00,1,,,,United States of America
300230 - Vaccines for veterinary medicine,"44,383,353",0.00,0.00,1,,,,United States of America
300290 - Other,"154,270,476",0.00,0.00,4,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","26,785,609",0.00,0.00,1,,,,United States of America
300320 - Containing other antibiotics,"10,043,396",0.00,0.00,1,,,,United States of America
300331 - - Containing insulin,"6,824",0.00,0.00,1,,,,United States of America
300339 - - Other,"39,347,999",0.00,0.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,"1,048,966",0.00,0.00,1,,,,United States of America
300390 - Other,"161,487,597",0.00,0.00,2,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","51,402,472",0.00,0.00,2,,,,United States of America
300420 - Containing other antibiotics,"353,988,403",0.00,0.00,2,,,,United States of America
300431 - - Containing insulin,"30,740,261",0.00,0.00,2,,,,United States of America
300432 - - Containing adrenal cortical hormones,"16,084,606",0.00,0.00,2,,,,United States of America
300439 - - Other,"234,249,763",0.00,0.00,2,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","205,569,123",0.00,0.00,2,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"115,816,835",0.00,0.00,2,,,,United States of America
300490 - Other,"4,209,915,053",0.00,0.00,4,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"151,155,413",0.00,0.00,1,,,,United States of America
300590 - Other,"67,668,156",0.00,0.00,5,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","114,426,274",0.00,0.00,2,,,,United States of America
300620 - Blood-grouping reagents,"31,376,350",0.00,0.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"28,109,895",0.00,0.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"48,548,634",0.00,0.00,1,,,,United States of America
300650 - First-aid boxes and kits,"361,888",0.00,0.00,1,,,,United States of America
300660 - Chemical contraceptive preparations based on hormones or spermicides,"786,415",0.00,0.00,3,,,,United States of America
,2000,"5,349,733,016",0.00,0.00,57,,,,United States of America
"300110 - Glands and other organs, dried, whether or not powdered","1,223,143",0.00,0.00,2,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"5,368,973",0.00,0.00,2,,,,United States of America
300190 - Other,"74,993,652",0.00,0.00,3,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,029,328,987",0.00,0.00,4,,,,United States of America
300220 - Vaccines for human medicine,"184,686,399",0.00,0.00,1,,,,United States of America
300230 - Vaccines for veterinary medicine,"44,995,478",0.00,0.00,1,,,,United States of America
300290 - Other,"136,943,558",0.00,0.00,4,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","33,325,804",0.00,0.00,1,,,,United States of America
300320 - Containing other antibiotics,"19,728,019",0.00,0.00,1,,,,United States of America
300331 - - Containing insulin,"2,919,783",0.00,0.00,1,,,,United States of America
300339 - - Other,"38,738,836",0.00,0.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,"2,436,283",0.00,0.00,1,,,,United States of America
300390 - Other,"177,748,160",0.00,0.00,2,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","47,138,686",0.00,0.00,2,,,,United States of America
300420 - Containing other antibiotics,"181,107,043",0.00,0.00,2,,,,United States of America
300431 - - Containing insulin,"8,014,093",0.00,0.00,2,,,,United States of America
300432 - - Containing adrenal cortical hormones,"2,413,520",0.00,0.00,2,,,,United States of America
300439 - - Other,"257,454,422",0.00,0.00,2,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","274,066,654",0.00,0.00,2,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"7,233,387",0.00,0.00,2,,,,United States of America
300490 - Other,"2,355,323,457",0.00,0.00,4,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"148,608,926",0.00,0.00,1,,,,United States of America
300590 - Other,"70,350,594",0.00,0.00,5,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","117,993,211",0.00,0.00,2,,,,United States of America
300620 - Blood-grouping reagents,"29,676,520",0.00,0.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"44,593,698",0.00,0.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"51,379,411",0.00,0.00,1,,,,United States of America
300650 - First-aid boxes and kits,"586,029",0.00,0.00,1,,,,United States of America
300660 - Chemical contraceptive preparations based on hormones or spermicides,"1,356,289",0.00,0.00,3,,,,United States of America
,1999,"4,978,296,852",0.00,0.00,57,,,,United States of America
"300110 - Glands and other organs, dried, whether or not powdered","652,907",0.00,0.00,2,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"4,263,844",0.00,0.00,2,,,,United States of America
300190 - Other,"80,464,840",0.00,0.00,3,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,049,477,000",0.00,0.00,4,,,,United States of America
300220 - Vaccines for human medicine,"162,201,368",0.00,0.00,1,,,,United States of America
300230 - Vaccines for veterinary medicine,"45,065,737",0.00,0.00,1,,,,United States of America
300290 - Other,"159,260,914",0.00,0.00,4,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","26,791,906",0.00,0.00,1,,,,United States of America
300320 - Containing other antibiotics,"9,939,602",0.00,0.00,1,,,,United States of America
300331 - - Containing insulin,"4,987,818",0.00,0.00,1,,,,United States of America
300339 - - Other,"16,528,328",0.00,0.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,"3,623,535",0.00,0.00,1,,,,United States of America
300390 - Other,"217,962,996",0.00,0.00,2,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","55,063,606",0.00,0.00,2,,,,United States of America
300420 - Containing other antibiotics,"159,573,251",0.00,0.00,2,,,,United States of America
300431 - - Containing insulin,"4,717,472",0.00,0.00,2,,,,United States of America
300432 - - Containing adrenal cortical hormones,"1,968,677",0.00,0.00,2,,,,United States of America
300439 - - Other,"311,544,582",0.00,0.00,2,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","121,423,189",0.00,0.00,2,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"6,559,108",0.00,0.00,2,,,,United States of America
300490 - Other,"2,058,113,633",0.00,0.00,4,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"162,349,949",0.00,0.00,1,,,,United States of America
300590 - Other,"78,804,653",0.00,0.00,5,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","116,606,663",0.00,0.00,2,,,,United States of America
300620 - Blood-grouping reagents,"27,470,254",0.00,0.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"39,693,759",0.00,0.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"52,369,282",0.00,0.00,1,,,,United States of America
300650 - First-aid boxes and kits,"355,438",0.00,0.00,1,,,,United States of America
300660 - Chemical contraceptive preparations based on hormones or spermicides,"462,538",0.00,0.00,3,,,,United States of America
,1998,"4,802,565,759",0.00,0.00,57,,,,United States of America
"300110 - Glands and other organs, dried, whether or not powdered","652,336",0.00,0.00,2,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"27,132,406",0.00,0.00,2,,,,United States of America
300190 - Other,"84,127,810",0.00,0.00,3,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,229,512,926",0.00,0.00,4,,,,United States of America
300220 - Vaccines for human medicine,"114,759,197",0.00,0.00,1,,,,United States of America
300230 - Vaccines for veterinary medicine,"59,956,503",0.00,0.00,1,,,,United States of America
300290 - Other,"150,782,467",0.00,0.00,4,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","12,616,089",0.00,0.00,1,,,,United States of America
300320 - Containing other antibiotics,"30,201,226",0.00,0.00,1,,,,United States of America
300331 - - Containing insulin,"478,729",0.00,0.00,1,,,,United States of America
300339 - - Other,"11,846,223",0.00,0.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,"10,802,717",0.00,0.00,1,,,,United States of America
300390 - Other,"209,430,544",0.00,0.00,2,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","64,408,667",0.00,0.00,2,,,,United States of America
300420 - Containing other antibiotics,"209,181,292",0.00,0.00,2,,,,United States of America
300431 - - Containing insulin,"1,238,194",0.00,0.00,2,,,,United States of America
300432 - - Containing adrenal cortical hormones,"3,475,549",0.00,0.00,2,,,,United States of America
300439 - - Other,"178,255,657",0.00,0.00,2,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","53,858,979",0.00,0.00,2,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"10,013,150",0.00,0.00,2,,,,United States of America
300490 - Other,"1,808,254,540",0.00,0.00,4,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"194,415,880",0.00,0.00,1,,,,United States of America
300590 - Other,"84,120,848",0.00,0.00,5,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","128,064,542",0.00,0.00,2,,,,United States of America
300620 - Blood-grouping reagents,"32,931,515",0.00,0.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"34,041,596",0.00,0.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"56,958,133",0.00,0.00,1,,,,United States of America
300650 - First-aid boxes and kits,"416,320",0.00,0.00,1,,,,United States of America
300660 - Chemical contraceptive preparations based on hormones or spermicides,"631,727",0.00,0.00,3,,,,United States of America
,1997,"3,630,549,167",0.00,0.00,57,,,,United States of America
"300110 - Glands and other organs, dried, whether or not powdered","228,622",0.00,0.00,2,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"60,256,660",0.00,0.00,2,,,,United States of America
300190 - Other,"63,939,375",0.00,0.00,3,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,089,545,714",0.00,0.00,4,,,,United States of America
300220 - Vaccines for human medicine,"127,243,847",0.00,0.00,1,,,,United States of America
300230 - Vaccines for veterinary medicine,"44,444,173",0.00,0.00,1,,,,United States of America
300290 - Other,"123,088,033",0.00,0.00,4,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","10,700,030",0.00,0.00,1,,,,United States of America
300320 - Containing other antibiotics,"100,901,447",0.00,0.00,1,,,,United States of America
300331 - - Containing insulin,"558,163",0.00,0.00,1,,,,United States of America
300339 - - Other,"12,384,159",0.00,0.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,"26,107,427",0.00,0.00,1,,,,United States of America
300390 - Other,"94,830,035",0.00,0.00,2,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","53,026,792",0.00,0.00,2,,,,United States of America
300420 - Containing other antibiotics,"172,415,518",0.00,0.00,2,,,,United States of America
300431 - - Containing insulin,"2,449,526",0.00,0.00,2,,,,United States of America
300432 - - Containing adrenal cortical hormones,"3,845,155",0.00,0.00,2,,,,United States of America
300439 - - Other,"104,531,214",0.00,0.00,2,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","31,533,026",0.00,0.00,2,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"9,151,374",0.00,0.00,2,,,,United States of America
300490 - Other,"1,096,104,389",0.00,0.00,4,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"164,175,912",0.00,0.00,1,,,,United States of America
300590 - Other,"70,362,090",0.00,0.00,5,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","60,321,992",0.00,0.00,2,,,,United States of America
300620 - Blood-grouping reagents,"27,146,275",0.00,0.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"35,545,191",0.00,0.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"45,344,896",0.00,0.00,1,,,,United States of America
300650 - First-aid boxes and kits,"210,671",0.00,0.00,1,,,,United States of America
300660 - Chemical contraceptive preparations based on hormones or spermicides,"157,461",0.00,0.00,3,,,,United States of America
,1996,"3,157,252,139",0.00,0.00,57,,,,United States of America
"300110 - Glands and other organs, dried, whether or not powdered","249,582",0.00,0.00,2,,,,United States of America
300120 - Extracts of glands or other organs or of their secretions,"91,329,853",0.00,0.00,2,,,,United States of America
300190 - Other,"33,462,723",0.00,0.00,3,,,,United States of America
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,077,986,805",0.00,0.00,4,,,,United States of America
300220 - Vaccines for human medicine,"134,959,317",0.00,0.00,1,,,,United States of America
300230 - Vaccines for veterinary medicine,"40,994,233",0.00,0.00,1,,,,United States of America
300290 - Other,"124,658,522",0.00,0.00,4,,,,United States of America
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","5,609,831",0.00,0.00,1,,,,United States of America
300320 - Containing other antibiotics,"99,252,112",0.00,0.00,1,,,,United States of America
300331 - - Containing insulin,"524,889",0.00,0.00,1,,,,United States of America
300339 - - Other,"8,555,004",0.00,0.00,1,,,,United States of America
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,"27,200,774",0.00,0.00,1,,,,United States of America
300390 - Other,"53,748,735",0.00,0.00,2,,,,United States of America
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","62,107,612",0.00,0.00,2,,,,United States of America
300420 - Containing other antibiotics,"168,038,472",0.00,0.00,2,,,,United States of America
300431 - - Containing insulin,"268,654",0.00,0.00,2,,,,United States of America
300432 - - Containing adrenal cortical hormones,"5,446,224",0.00,0.00,2,,,,United States of America
300439 - - Other,"42,363,876",0.00,0.00,2,,,,United States of America
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","42,709,553",0.00,0.00,2,,,,United States of America
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"14,653,715",0.00,0.00,2,,,,United States of America
300490 - Other,"748,847,884",0.00,0.00,4,,,,United States of America
300510 - Adhesive dressings and other articles having an adhesive layer,"151,871,405",0.00,0.00,1,,,,United States of America
300590 - Other,"59,095,598",0.00,0.00,5,,,,United States of America
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","64,194,256",0.00,0.00,2,,,,United States of America
300620 - Blood-grouping reagents,"22,195,381",0.00,0.00,1,,,,United States of America
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"30,733,155",0.00,0.00,1,,,,United States of America
300640 - Dental cements and other dental fillings; bone reconstruction cements,"45,629,379",0.00,0.00,1,,,,United States of America
300650 - First-aid boxes and kits,"238,561",0.00,0.00,1,,,,United States of America
300660 - Chemical contraceptive preparations based on hormones or spermicides,"326,034",0.00,0.00,3,,,,United States of America
