Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
300490 - Other,"913,879",25.00,25.00,69,,,,"Korea, Republic of"
300510 - Adhesive dressings and other articles having an adhesive layer,"95,783",25.00,25.00,3,,,,"Korea, Republic of"
300590 - Other,"123,288",25.00,25.00,8,,,,"Korea, Republic of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","428,554",25.00,25.00,2,,,,"Korea, Republic of"
300620 - Blood-grouping reagents,,25.00,25.00,1,,,,"Korea, Republic of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,25.00,25.00,1,,,,"Korea, Republic of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,"9,199",25.00,25.00,1,,,,"Korea, Republic of"
300650 - First- Aid boxes and kits,,25.00,25.00,1,,,,"Korea, Republic of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,"Korea, Republic of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,25.00,25.00,1,,,,"Korea, Republic of"
300680 - Waste pharmaceuticals,,25.00,25.00,1,,,,"Korea, Republic of"
,2002,"4,340,190",27.10,27.10,31,,,,"Korea, Republic of"
"300110 - Glands and other organs, dried, whether or not powdered","92,705",30.00,30.00,1,,,,"Korea, Republic of"
300120 - Extracts of glands or other organs or of their secretions,,30.00,30.00,1,,,,"Korea, Republic of"
300190 - Other,"16,965",30.00,30.00,1,,,,"Korea, Republic of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","605,401",30.00,30.00,1,,,,"Korea, Republic of"
300220 - Vaccines for human medicine,"947,259",30.00,30.00,1,,,,"Korea, Republic of"
300230 - Vaccines for veterinary medicine,"15,720",30.00,30.00,1,,,,"Korea, Republic of"
300290 - Other,"144,808",30.00,30.00,1,,,,"Korea, Republic of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,30.00,30.00,1,,,,"Korea, Republic of"
300320 - Containing other antibiotics,,30.00,30.00,1,,,,"Korea, Republic of"
300331 -- Containing insulin,,30.00,30.00,1,,,,"Korea, Republic of"
300339 -- Other,,30.00,30.00,1,,,,"Korea, Republic of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,30.00,30.00,1,,,,"Korea, Republic of"
300390 - Other,"9,105",30.00,30.00,1,,,,"Korea, Republic of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","16,037",30.00,30.00,1,,,,"Korea, Republic of"
300420 - Containing other antibiotics,,30.00,30.00,1,,,,"Korea, Republic of"
300431 -- Containing insulin,,30.00,30.00,1,,,,"Korea, Republic of"
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,30.00,30.00,1,,,,"Korea, Republic of"
300439 -- Other,"964,948",30.00,30.00,1,,,,"Korea, Republic of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics",,30.00,30.00,1,,,,"Korea, Republic of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,"142,285",30.00,30.00,1,,,,"Korea, Republic of"
300490 - Other,"1,115,041",30.00,30.00,1,,,,"Korea, Republic of"
300510 - Adhesive dressings and other articles having an adhesive layer,"11,259",30.00,30.00,1,,,,"Korea, Republic of"
300590 - Other,"17,066",30.00,30.00,1,,,,"Korea, Republic of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","190,205",30.00,30.00,1,,,,"Korea, Republic of"
300620 - Blood-grouping reagents,,30.00,30.00,1,,,,"Korea, Republic of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,30.00,30.00,1,,,,"Korea, Republic of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,"51,387",30.00,30.00,1,,,,"Korea, Republic of"
300650 - First- Aid boxes and kits,,30.00,30.00,1,,,,"Korea, Republic of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,"Korea, Republic of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,0.00,0.00,1,,,,"Korea, Republic of"
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,"Korea, Republic of"
,2001,"3,979,117",33.45,33.45,29,,,,"Korea, Republic of"
"300110 - Glands and other organs, dried, whether or not powdered",,35.00,35.00,1,,,,"Korea, Republic of"
300120 - Extracts of glands or other organs or of their secretions,,35.00,35.00,1,,,,"Korea, Republic of"
300190 - Other,,35.00,35.00,1,,,,"Korea, Republic of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","411,551",35.00,35.00,1,,,,"Korea, Republic of"
300220 - Vaccines for human medicine,"299,328",35.00,35.00,1,,,,"Korea, Republic of"
300230 - Vaccines for veterinary medicine,,35.00,35.00,1,,,,"Korea, Republic of"
300290 - Other,"234,649",35.00,35.00,1,,,,"Korea, Republic of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,35.00,35.00,1,,,,"Korea, Republic of"
300320 - Containing other antibiotics,,35.00,35.00,1,,,,"Korea, Republic of"
300331 - - Containing insulin,,35.00,35.00,1,,,,"Korea, Republic of"
300339 - - Other,,35.00,35.00,1,,,,"Korea, Republic of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,35.00,35.00,1,,,,"Korea, Republic of"
300390 - Other,"7,369",30.00,30.00,1,,,,"Korea, Republic of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,35.00,35.00,1,,,,"Korea, Republic of"
300420 - Containing other antibiotics,"28,328",35.00,35.00,1,,,,"Korea, Republic of"
300431 - - Containing insulin,,35.00,35.00,1,,,,"Korea, Republic of"
300432 - - Containing adrenal cortical hormones,,35.00,35.00,1,,,,"Korea, Republic of"
300439 - - Other,"865,325",35.00,35.00,1,,,,"Korea, Republic of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,35.00,35.00,1,,,,"Korea, Republic of"
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,35.00,35.00,1,,,,"Korea, Republic of"
300490 - Other,"1,706,504",30.00,30.00,1,,,,"Korea, Republic of"
300510 - Adhesive dressings and other articles having an adhesive layer,"2,591",35.00,35.00,1,,,,"Korea, Republic of"
300590 - Other,,35.00,35.00,1,,,,"Korea, Republic of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","204,253",35.00,35.00,1,,,,"Korea, Republic of"
300620 - Blood-grouping reagents,,35.00,35.00,1,,,,"Korea, Republic of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"195,016",35.00,35.00,1,,,,"Korea, Republic of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,"24,204",35.00,35.00,1,,,,"Korea, Republic of"
300650 - First-aid boxes and kits,,35.00,35.00,1,,,,"Korea, Republic of"
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,"Korea, Republic of"
,2000,"3,539,141",36.71,36.71,29,,,,"Korea, Republic of"
"300110 - Glands and other organs, dried, whether or not powdered",,38.50,38.50,1,,,,"Korea, Republic of"
300120 - Extracts of glands or other organs or of their secretions,,38.50,38.50,1,,,,"Korea, Republic of"
300190 - Other,"10,709",38.50,38.50,1,,,,"Korea, Republic of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","335,128",38.50,38.50,1,,,,"Korea, Republic of"
300220 - Vaccines for human medicine,"241,046",38.50,38.50,1,,,,"Korea, Republic of"
300230 - Vaccines for veterinary medicine,,38.50,38.50,1,,,,"Korea, Republic of"
300290 - Other,"58,987",38.50,38.50,1,,,,"Korea, Republic of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,38.50,38.50,1,,,,"Korea, Republic of"
300320 - Containing other antibiotics,,38.50,38.50,1,,,,"Korea, Republic of"
300331 - - Containing insulin,,38.50,38.50,1,,,,"Korea, Republic of"
300339 - - Other,"63,061",38.50,38.50,1,,,,"Korea, Republic of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,38.50,38.50,1,,,,"Korea, Republic of"
300390 - Other,"90,643",31.80,31.80,1,,,,"Korea, Republic of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","82,426",38.50,38.50,1,,,,"Korea, Republic of"
300420 - Containing other antibiotics,,38.50,38.50,1,,,,"Korea, Republic of"
300431 - - Containing insulin,"160,924",38.50,38.50,1,,,,"Korea, Republic of"
300432 - - Containing adrenal cortical hormones,,38.50,38.50,1,,,,"Korea, Republic of"
300439 - - Other,"201,097",38.50,38.50,1,,,,"Korea, Republic of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,38.50,38.50,1,,,,"Korea, Republic of"
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"2,299",38.50,38.50,1,,,,"Korea, Republic of"
300490 - Other,"2,177,235",31.80,31.80,1,,,,"Korea, Republic of"
300510 - Adhesive dressings and other articles having an adhesive layer,"36,437",38.50,38.50,1,,,,"Korea, Republic of"
300590 - Other,,38.50,38.50,1,,,,"Korea, Republic of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","55,089",38.50,38.50,1,,,,"Korea, Republic of"
300620 - Blood-grouping reagents,,38.50,38.50,1,,,,"Korea, Republic of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,38.50,38.50,1,,,,"Korea, Republic of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,"24,061",38.50,38.50,1,,,,"Korea, Republic of"
300650 - First-aid boxes and kits,,38.50,38.50,1,,,,"Korea, Republic of"
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,"Korea, Republic of"
,1999,"4,123,311",36.79,36.79,29,,,,"Korea, Republic of"
"300110 - Glands and other organs, dried, whether or not powdered",,38.50,38.50,1,,,,"Korea, Republic of"
300120 - Extracts of glands or other organs or of their secretions,,38.50,38.50,1,,,,"Korea, Republic of"
300190 - Other,"17,435",38.50,38.50,1,,,,"Korea, Republic of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","770,035",38.50,38.50,1,,,,"Korea, Republic of"
300220 - Vaccines for human medicine,"158,755",38.50,38.50,1,,,,"Korea, Republic of"
300230 - Vaccines for veterinary medicine,,38.50,38.50,1,,,,"Korea, Republic of"
300290 - Other,"221,018",38.50,38.50,1,,,,"Korea, Republic of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,38.50,38.50,1,,,,"Korea, Republic of"
300320 - Containing other antibiotics,,38.50,38.50,1,,,,"Korea, Republic of"
300331 - - Containing insulin,,38.50,38.50,1,,,,"Korea, Republic of"
300339 - - Other,"1,486",38.50,38.50,1,,,,"Korea, Republic of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,38.50,38.50,1,,,,"Korea, Republic of"
300390 - Other,"36,959",33.00,33.00,1,,,,"Korea, Republic of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","334,302",38.50,38.50,1,,,,"Korea, Republic of"
300420 - Containing other antibiotics,"10,087",38.50,38.50,1,,,,"Korea, Republic of"
300431 - - Containing insulin,"20,994",38.50,38.50,1,,,,"Korea, Republic of"
300432 - - Containing adrenal cortical hormones,,38.50,38.50,1,,,,"Korea, Republic of"
300439 - - Other,"174,031",38.50,38.50,1,,,,"Korea, Republic of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,38.50,38.50,1,,,,"Korea, Republic of"
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,38.50,38.50,1,,,,"Korea, Republic of"
300490 - Other,"2,311,146",33.00,33.00,1,,,,"Korea, Republic of"
300510 - Adhesive dressings and other articles having an adhesive layer,"16,528",38.50,38.50,1,,,,"Korea, Republic of"
300590 - Other,"2,605",38.50,38.50,1,,,,"Korea, Republic of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","10,251",38.50,38.50,1,,,,"Korea, Republic of"
300620 - Blood-grouping reagents,,38.50,38.50,1,,,,"Korea, Republic of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,38.50,38.50,1,,,,"Korea, Republic of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,"37,678",38.50,38.50,1,,,,"Korea, Republic of"
300650 - First-aid boxes and kits,,38.50,38.50,1,,,,"Korea, Republic of"
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,"Korea, Republic of"
,1998,"6,120,295",33.45,33.45,29,,,,"Korea, Republic of"
"300110 - Glands and other organs, dried, whether or not powdered",,35.00,35.00,1,,,,"Korea, Republic of"
300120 - Extracts of glands or other organs or of their secretions,"16,248",35.00,35.00,1,,,,"Korea, Republic of"
300190 - Other,"307,536",35.00,35.00,1,,,,"Korea, Republic of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","403,260",35.00,35.00,1,,,,"Korea, Republic of"
300220 - Vaccines for human medicine,"2,612,008",35.00,35.00,1,,,,"Korea, Republic of"
300230 - Vaccines for veterinary medicine,,35.00,35.00,1,,,,"Korea, Republic of"
300290 - Other,"101,592",35.00,35.00,1,,,,"Korea, Republic of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,35.00,35.00,1,,,,"Korea, Republic of"
300320 - Containing other antibiotics,,35.00,35.00,1,,,,"Korea, Republic of"
300331 - - Containing insulin,,35.00,35.00,1,,,,"Korea, Republic of"
300339 - - Other,,35.00,35.00,1,,,,"Korea, Republic of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,35.00,35.00,1,,,,"Korea, Republic of"
300390 - Other,"129,671",30.00,30.00,1,,,,"Korea, Republic of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","122,801",35.00,35.00,1,,,,"Korea, Republic of"
300420 - Containing other antibiotics,"181,211",35.00,35.00,1,,,,"Korea, Republic of"
300431 - - Containing insulin,"35,918",35.00,35.00,1,,,,"Korea, Republic of"
300432 - - Containing adrenal cortical hormones,,35.00,35.00,1,,,,"Korea, Republic of"
300439 - - Other,"38,403",35.00,35.00,1,,,,"Korea, Republic of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,35.00,35.00,1,,,,"Korea, Republic of"
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,35.00,35.00,1,,,,"Korea, Republic of"
300490 - Other,"2,157,718",30.00,30.00,1,,,,"Korea, Republic of"
300510 - Adhesive dressings and other articles having an adhesive layer,,35.00,35.00,1,,,,"Korea, Republic of"
300590 - Other,,35.00,35.00,1,,,,"Korea, Republic of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,35.00,35.00,1,,,,"Korea, Republic of"
300620 - Blood-grouping reagents,,35.00,35.00,1,,,,"Korea, Republic of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,35.00,35.00,1,,,,"Korea, Republic of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,"13,929",35.00,35.00,1,,,,"Korea, Republic of"
300650 - First-aid boxes and kits,,35.00,35.00,1,,,,"Korea, Republic of"
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,"Korea, Republic of"
,1997,"3,639,342",33.79,33.79,29,,,,"Korea, Republic of"
"300110 - Glands and other organs, dried, whether or not powdered",,35.00,35.00,1,,,,"Korea, Republic of"
300120 - Extracts of glands or other organs or of their secretions,,35.00,35.00,1,,,,"Korea, Republic of"
300190 - Other,"322,396",35.00,35.00,1,,,,"Korea, Republic of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","568,605",35.00,35.00,1,,,,"Korea, Republic of"
300220 - Vaccines for human medicine,"817,268",35.00,35.00,1,,,,"Korea, Republic of"
300230 - Vaccines for veterinary medicine,"1,039",35.00,35.00,1,,,,"Korea, Republic of"
300290 - Other,,35.00,35.00,1,,,,"Korea, Republic of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,35.00,35.00,1,,,,"Korea, Republic of"
300320 - Containing other antibiotics,30,35.00,35.00,1,,,,"Korea, Republic of"
300331 - - Containing insulin,,35.00,35.00,1,,,,"Korea, Republic of"
300339 - - Other,"9,815",35.00,35.00,1,,,,"Korea, Republic of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,35.00,35.00,1,,,,"Korea, Republic of"
300390 - Other,"44,459",35.00,35.00,1,,,,"Korea, Republic of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","222,755",35.00,35.00,1,,,,"Korea, Republic of"
300420 - Containing other antibiotics,"91,182",35.00,35.00,1,,,,"Korea, Republic of"
300431 - - Containing insulin,,35.00,35.00,1,,,,"Korea, Republic of"
300432 - - Containing adrenal cortical hormones,,35.00,35.00,1,,,,"Korea, Republic of"
300439 - - Other,"487,935",35.00,35.00,1,,,,"Korea, Republic of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,35.00,35.00,1,,,,"Korea, Republic of"
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"78,479",35.00,35.00,1,,,,"Korea, Republic of"
300490 - Other,"986,306",35.00,35.00,1,,,,"Korea, Republic of"
300510 - Adhesive dressings and other articles having an adhesive layer,747,35.00,35.00,1,,,,"Korea, Republic of"
300590 - Other,,35.00,35.00,1,,,,"Korea, Republic of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,35.00,35.00,1,,,,"Korea, Republic of"
300620 - Blood-grouping reagents,,35.00,35.00,1,,,,"Korea, Republic of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,35.00,35.00,1,,,,"Korea, Republic of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,"8,325",35.00,35.00,1,,,,"Korea, Republic of"
300650 - First-aid boxes and kits,,35.00,35.00,1,,,,"Korea, Republic of"
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,"Korea, Republic of"
,1996,"1,215,054",39.52,39.52,29,,,,"Korea, Republic of"
"300110 - Glands and other organs, dried, whether or not powdered",,42.00,42.00,1,,,,"Korea, Republic of"
300120 - Extracts of glands or other organs or of their secretions,,42.00,42.00,1,,,,"Korea, Republic of"
300190 - Other,"377,848",42.00,42.00,1,,,,"Korea, Republic of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","346,321",42.00,42.00,1,,,,"Korea, Republic of"
300220 - Vaccines for human medicine,"71,066",42.00,42.00,1,,,,"Korea, Republic of"
300230 - Vaccines for veterinary medicine,,12.00,12.00,1,,,,"Korea, Republic of"
300290 - Other,"122,038",42.00,42.00,1,,,,"Korea, Republic of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,42.00,42.00,1,,,,"Korea, Republic of"
300320 - Containing other antibiotics,,42.00,42.00,1,,,,"Korea, Republic of"
300331 - - Containing insulin,,42.00,42.00,1,,,,"Korea, Republic of"
300339 - - Other,"10,000",42.00,42.00,1,,,,"Korea, Republic of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,42.00,42.00,1,,,,"Korea, Republic of"
300390 - Other,"15,431",42.00,42.00,1,,,,"Korea, Republic of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","2,263",42.00,42.00,1,,,,"Korea, Republic of"
300420 - Containing other antibiotics,"38,918",42.00,42.00,1,,,,"Korea, Republic of"
300431 - - Containing insulin,"6,106",42.00,42.00,1,,,,"Korea, Republic of"
300432 - - Containing adrenal cortical hormones,,42.00,42.00,1,,,,"Korea, Republic of"
300439 - - Other,"17,023",42.00,42.00,1,,,,"Korea, Republic of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,42.00,42.00,1,,,,"Korea, Republic of"
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,42.00,42.00,1,,,,"Korea, Republic of"
300490 - Other,"208,040",42.00,42.00,1,,,,"Korea, Republic of"
300510 - Adhesive dressings and other articles having an adhesive layer,,42.00,42.00,1,,,,"Korea, Republic of"
300590 - Other,,42.00,42.00,1,,,,"Korea, Republic of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,42.00,42.00,1,,,,"Korea, Republic of"
300620 - Blood-grouping reagents,,42.00,42.00,1,,,,"Korea, Republic of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,42.00,42.00,1,,,,"Korea, Republic of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,42.00,42.00,1,,,,"Korea, Republic of"
300650 - First-aid boxes and kits,,42.00,42.00,1,,,,"Korea, Republic of"
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,"Korea, Republic of"
