Importer,Year,Value,Ad val. duties,Number of lines,European Union
,(US$),Simple average,MFN duties,Pref. duties,European Union
,MFN,Best,All items,Non ad val.,All items,Non ad val.,European Union
300431 - - Containing insulin,"5,648,523",35.00,35.00,1,,,,European Union
300432 - - Containing adrenal cortical hormones,,35.00,35.00,1,,,,European Union
300439 - - Other,"5,343,288",35.00,35.00,1,,,,European Union
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","13,165",35.00,35.00,1,,,,European Union
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"184,888",35.00,35.00,1,,,,European Union
300490 - Other,"35,019,367",30.00,30.00,1,,,,European Union
300510 - Adhesive dressings and other articles having an adhesive layer,"387,424",35.00,35.00,1,,,,European Union
300590 - Other,"799,865",35.00,35.00,1,,,,European Union
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","347,437",35.00,35.00,1,,,,European Union
300620 - Blood-grouping reagents,"559,104",35.00,35.00,1,,,,European Union
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"4,561,285",35.00,35.00,1,,,,European Union
300640 - Dental cements and other dental fillings; bone reconstruction cements,"1,450,578",35.00,35.00,1,,,,European Union
300650 - First-aid boxes and kits,"443,820",35.00,35.00,1,,,,European Union
300660 - Chemical contraceptive preparations based on hormones or spermicides,"302,226",0.00,0.00,1,,,,European Union
,2000,"85,237,890",36.71,36.71,29,,,,European Union
"300110 - Glands and other organs, dried, whether or not powdered","192,770",38.50,38.50,1,,,,European Union
300120 - Extracts of glands or other organs or of their secretions,,38.50,38.50,1,,,,European Union
300190 - Other,"3,316,851",38.50,38.50,1,,,,European Union
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,397,954",38.50,38.50,1,,,,European Union
300220 - Vaccines for human medicine,"17,082,135",38.50,38.50,1,,,,European Union
300230 - Vaccines for veterinary medicine,"754,019",38.50,38.50,1,,,,European Union
300290 - Other,"6,739,700",38.50,38.50,1,,,,European Union
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","543,216",38.50,38.50,1,,,,European Union
300320 - Containing other antibiotics,"181,384",38.50,38.50,1,,,,European Union
300331 - - Containing insulin,"263,753",38.50,38.50,1,,,,European Union
300339 - - Other,"3,390,465",38.50,38.50,1,,,,European Union
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,38.50,38.50,1,,,,European Union
300390 - Other,"4,039,194",31.80,31.80,1,,,,European Union
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","524,437",38.50,38.50,1,,,,European Union
300420 - Containing other antibiotics,"2,347,980",38.50,38.50,1,,,,European Union
300431 - - Containing insulin,"3,593,559",38.50,38.50,1,,,,European Union
300432 - - Containing adrenal cortical hormones,,38.50,38.50,1,,,,European Union
300439 - - Other,"3,238,888",38.50,38.50,1,,,,European Union
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","81,479",38.50,38.50,1,,,,European Union
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"331,792",38.50,38.50,1,,,,European Union
300490 - Other,"31,521,686",31.80,31.80,1,,,,European Union
300510 - Adhesive dressings and other articles having an adhesive layer,"269,202",38.50,38.50,1,,,,European Union
300590 - Other,"913,333",38.50,38.50,1,,,,European Union
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","113,029",38.50,38.50,1,,,,European Union
300620 - Blood-grouping reagents,"210,645",38.50,38.50,1,,,,European Union
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"2,861,525",38.50,38.50,1,,,,European Union
300640 - Dental cements and other dental fillings; bone reconstruction cements,"954,980",38.50,38.50,1,,,,European Union
300650 - First-aid boxes and kits,"5,460",38.50,38.50,1,,,,European Union
300660 - Chemical contraceptive preparations based on hormones or spermicides,"368,456",0.00,0.00,1,,,,European Union
,1999,"77,217,566",36.79,36.79,29,,,,European Union
"300110 - Glands and other organs, dried, whether or not powdered","52,819",38.50,38.50,1,,,,European Union
300120 - Extracts of glands or other organs or of their secretions,"435,258",38.50,38.50,1,,,,European Union
300190 - Other,"662,970",38.50,38.50,1,,,,European Union
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,551,659",38.50,38.50,1,,,,European Union
300220 - Vaccines for human medicine,"18,898,194",38.50,38.50,1,,,,European Union
300230 - Vaccines for veterinary medicine,"356,081",38.50,38.50,1,,,,European Union
300290 - Other,"12,146,044",38.50,38.50,1,,,,European Union
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","5,846",38.50,38.50,1,,,,European Union
300320 - Containing other antibiotics,"22,080",38.50,38.50,1,,,,European Union
300331 - - Containing insulin,"2,041,410",38.50,38.50,1,,,,European Union
300339 - - Other,"1,841,183",38.50,38.50,1,,,,European Union
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,"1,272",38.50,38.50,1,,,,European Union
300390 - Other,"3,527,434",33.00,33.00,1,,,,European Union
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","451,383",38.50,38.50,1,,,,European Union
300420 - Containing other antibiotics,"1,462,197",38.50,38.50,1,,,,European Union
300431 - - Containing insulin,"292,106",38.50,38.50,1,,,,European Union
300432 - - Containing adrenal cortical hormones,,38.50,38.50,1,,,,European Union
300439 - - Other,"7,544,448",38.50,38.50,1,,,,European Union
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",622,38.50,38.50,1,,,,European Union
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"250,708",38.50,38.50,1,,,,European Union
300490 - Other,"20,998,667",33.00,33.00,1,,,,European Union
300510 - Adhesive dressings and other articles having an adhesive layer,"79,478",38.50,38.50,1,,,,European Union
300590 - Other,"559,948",38.50,38.50,1,,,,European Union
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","228,692",38.50,38.50,1,,,,European Union
300620 - Blood-grouping reagents,"716,374",38.50,38.50,1,,,,European Union
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"1,313,580",38.50,38.50,1,,,,European Union
300640 - Dental cements and other dental fillings; bone reconstruction cements,"750,109",38.50,38.50,1,,,,European Union
300650 - First-aid boxes and kits,"1,799",38.50,38.50,1,,,,European Union
300660 - Chemical contraceptive preparations based on hormones or spermicides,"1,025,208",0.00,0.00,1,,,,European Union
,1998,"75,101,517",33.45,33.45,29,,,,European Union
"300110 - Glands and other organs, dried, whether or not powdered","47,510",35.00,35.00,1,,,,European Union
300120 - Extracts of glands or other organs or of their secretions,"195,011",35.00,35.00,1,,,,European Union
300190 - Other,"369,126",35.00,35.00,1,,,,European Union
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,948,888",35.00,35.00,1,,,,European Union
300220 - Vaccines for human medicine,"18,181,791",35.00,35.00,1,,,,European Union
300230 - Vaccines for veterinary medicine,"1,393,500",35.00,35.00,1,,,,European Union
300290 - Other,"12,206,535",35.00,35.00,1,,,,European Union
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","58,583",35.00,35.00,1,,,,European Union
300320 - Containing other antibiotics,"8,060",35.00,35.00,1,,,,European Union
300331 - - Containing insulin,"2,076,475",35.00,35.00,1,,,,European Union
300339 - - Other,"195,862",35.00,35.00,1,,,,European Union
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,35.00,35.00,1,,,,European Union
300390 - Other,"4,866,987",30.00,30.00,1,,,,European Union
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,480,674",35.00,35.00,1,,,,European Union
300420 - Containing other antibiotics,"903,367",35.00,35.00,1,,,,European Union
300431 - - Containing insulin,"1,272,714",35.00,35.00,1,,,,European Union
300432 - - Containing adrenal cortical hormones,"172,897",35.00,35.00,1,,,,European Union
300439 - - Other,"2,834,179",35.00,35.00,1,,,,European Union
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","46,926",35.00,35.00,1,,,,European Union
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"912,101",35.00,35.00,1,,,,European Union
300490 - Other,"20,647,376",30.00,30.00,1,,,,European Union
300510 - Adhesive dressings and other articles having an adhesive layer,"98,956",35.00,35.00,1,,,,European Union
300590 - Other,"1,286,121",35.00,35.00,1,,,,European Union
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","576,281",35.00,35.00,1,,,,European Union
300620 - Blood-grouping reagents,"1,006,248",35.00,35.00,1,,,,European Union
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"902,499",35.00,35.00,1,,,,European Union
300640 - Dental cements and other dental fillings; bone reconstruction cements,"996,465",35.00,35.00,1,,,,European Union
300650 - First-aid boxes and kits,"14,651",35.00,35.00,1,,,,European Union
300660 - Chemical contraceptive preparations based on hormones or spermicides,"401,733",0.00,0.00,1,,,,European Union
,1997,"74,854,596",33.79,33.79,29,,,,European Union
"300110 - Glands and other organs, dried, whether or not powdered","75,652",35.00,35.00,1,,,,European Union
300120 - Extracts of glands or other organs or of their secretions,"556,998",35.00,35.00,1,,,,European Union
300190 - Other,"384,852",35.00,35.00,1,,,,European Union
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","2,407,041",35.00,35.00,1,,,,European Union
300220 - Vaccines for human medicine,"20,179,245",35.00,35.00,1,,,,European Union
300230 - Vaccines for veterinary medicine,"938,588",35.00,35.00,1,,,,European Union
300290 - Other,"11,997,065",35.00,35.00,1,,,,European Union
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","276,139",35.00,35.00,1,,,,European Union
300320 - Containing other antibiotics,"337,495",35.00,35.00,1,,,,European Union
300331 - - Containing insulin,"6,115,028",35.00,35.00,1,,,,European Union
300339 - - Other,"2,232,090",35.00,35.00,1,,,,European Union
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,35.00,35.00,1,,,,European Union
300390 - Other,"5,033,107",35.00,35.00,1,,,,European Union
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,602,127",35.00,35.00,1,,,,European Union
300420 - Containing other antibiotics,"1,077,963",35.00,35.00,1,,,,European Union
300431 - - Containing insulin,"984,200",35.00,35.00,1,,,,European Union
300432 - - Containing adrenal cortical hormones,"34,751",35.00,35.00,1,,,,European Union
300439 - - Other,"2,646,876",35.00,35.00,1,,,,European Union
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","373,994",35.00,35.00,1,,,,European Union
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"204,101",35.00,35.00,1,,,,European Union
300490 - Other,"13,034,649",35.00,35.00,1,,,,European Union
300510 - Adhesive dressings and other articles having an adhesive layer,"220,215",35.00,35.00,1,,,,European Union
300590 - Other,"996,184",35.00,35.00,1,,,,European Union
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","382,400",35.00,35.00,1,,,,European Union
300620 - Blood-grouping reagents,"790,504",35.00,35.00,1,,,,European Union
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"270,645",35.00,35.00,1,,,,European Union
300640 - Dental cements and other dental fillings; bone reconstruction cements,"900,490",35.00,35.00,1,,,,European Union
300650 - First-aid boxes and kits,"170,786",35.00,35.00,1,,,,European Union
300660 - Chemical contraceptive preparations based on hormones or spermicides,"631,410",0.00,0.00,1,,,,European Union
,1996,"33,780,270",39.52,39.52,29,,,,European Union
"300110 - Glands and other organs, dried, whether or not powdered","25,473",42.00,42.00,1,,,,European Union
300120 - Extracts of glands or other organs or of their secretions,"74,110",42.00,42.00,1,,,,European Union
300190 - Other,"45,607",42.00,42.00,1,,,,European Union
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,672,569",42.00,42.00,1,,,,European Union
300220 - Vaccines for human medicine,"9,178,494",42.00,42.00,1,,,,European Union
300230 - Vaccines for veterinary medicine,"937,368",12.00,12.00,1,,,,European Union
300290 - Other,"5,332,712",42.00,42.00,1,,,,European Union
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","352,381",42.00,42.00,1,,,,European Union
300320 - Containing other antibiotics,"229,532",42.00,42.00,1,,,,European Union
300331 - - Containing insulin,"52,808",42.00,42.00,1,,,,European Union
300339 - - Other,"1,516,218",42.00,42.00,1,,,,European Union
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,42.00,42.00,1,,,,European Union
300390 - Other,"3,752,000",42.00,42.00,1,,,,European Union
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","79,265",42.00,42.00,1,,,,European Union
300420 - Containing other antibiotics,"476,421",42.00,42.00,1,,,,European Union
300431 - - Containing insulin,"200,668",42.00,42.00,1,,,,European Union
300432 - - Containing adrenal cortical hormones,"10,310",42.00,42.00,1,,,,European Union
300439 - - Other,"2,588,706",42.00,42.00,1,,,,European Union
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,42.00,42.00,1,,,,European Union
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"272,801",42.00,42.00,1,,,,European Union
300490 - Other,"5,146,132",42.00,42.00,1,,,,European Union
300510 - Adhesive dressings and other articles having an adhesive layer,"32,783",42.00,42.00,1,,,,European Union
300590 - Other,"709,096",42.00,42.00,1,,,,European Union
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","408,696",42.00,42.00,1,,,,European Union
300620 - Blood-grouping reagents,"60,623",42.00,42.00,1,,,,European Union
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"217,322",42.00,42.00,1,,,,European Union
300640 - Dental cements and other dental fillings; bone reconstruction cements,"257,004",42.00,42.00,1,,,,European Union
300650 - First-aid boxes and kits,"7,562",42.00,42.00,1,,,,European Union
300660 - Chemical contraceptive preparations based on hormones or spermicides,"143,608",0.00,0.00,1,,,,European Union
