Importer,Year,Value,Ad val. duties,Number of lines,Russian Federation
,(US$),Simple average,MFN duties,Pref. duties,Russian Federation
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Russian Federation
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,35.00,35.00,1,,,,Russian Federation
300490 - Other,"81,556",30.00,30.00,1,,,,Russian Federation
300510 - Adhesive dressings and other articles having an adhesive layer,,35.00,35.00,1,,,,Russian Federation
300590 - Other,"1,538",35.00,35.00,1,,,,Russian Federation
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,35.00,35.00,1,,,,Russian Federation
300620 - Blood-grouping reagents,,35.00,35.00,1,,,,Russian Federation
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,35.00,35.00,1,,,,Russian Federation
300640 - Dental cements and other dental fillings; bone reconstruction cements,,35.00,35.00,1,,,,Russian Federation
300650 - First-aid boxes and kits,,35.00,35.00,1,,,,Russian Federation
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,Russian Federation
,2000,"408,849",36.71,36.71,29,,,,Russian Federation
"300110 - Glands and other organs, dried, whether or not powdered",,38.50,38.50,1,,,,Russian Federation
300120 - Extracts of glands or other organs or of their secretions,,38.50,38.50,1,,,,Russian Federation
300190 - Other,,38.50,38.50,1,,,,Russian Federation
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","136,518",38.50,38.50,1,,,,Russian Federation
300220 - Vaccines for human medicine,"272,331",38.50,38.50,1,,,,Russian Federation
300230 - Vaccines for veterinary medicine,,38.50,38.50,1,,,,Russian Federation
300290 - Other,,38.50,38.50,1,,,,Russian Federation
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,38.50,38.50,1,,,,Russian Federation
300320 - Containing other antibiotics,,38.50,38.50,1,,,,Russian Federation
300331 - - Containing insulin,,38.50,38.50,1,,,,Russian Federation
300339 - - Other,,38.50,38.50,1,,,,Russian Federation
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,38.50,38.50,1,,,,Russian Federation
300390 - Other,,31.80,31.80,1,,,,Russian Federation
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,38.50,38.50,1,,,,Russian Federation
300420 - Containing other antibiotics,,38.50,38.50,1,,,,Russian Federation
300431 - - Containing insulin,,38.50,38.50,1,,,,Russian Federation
300432 - - Containing adrenal cortical hormones,,38.50,38.50,1,,,,Russian Federation
300439 - - Other,,38.50,38.50,1,,,,Russian Federation
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,38.50,38.50,1,,,,Russian Federation
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,38.50,38.50,1,,,,Russian Federation
300490 - Other,,31.80,31.80,1,,,,Russian Federation
300510 - Adhesive dressings and other articles having an adhesive layer,,38.50,38.50,1,,,,Russian Federation
300590 - Other,,38.50,38.50,1,,,,Russian Federation
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,38.50,38.50,1,,,,Russian Federation
300620 - Blood-grouping reagents,,38.50,38.50,1,,,,Russian Federation
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,38.50,38.50,1,,,,Russian Federation
300640 - Dental cements and other dental fillings; bone reconstruction cements,,38.50,38.50,1,,,,Russian Federation
300650 - First-aid boxes and kits,,38.50,38.50,1,,,,Russian Federation
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,Russian Federation
,1999,"483,396",36.79,36.79,29,,,,Russian Federation
"300110 - Glands and other organs, dried, whether or not powdered",,38.50,38.50,1,,,,Russian Federation
300120 - Extracts of glands or other organs or of their secretions,,38.50,38.50,1,,,,Russian Federation
300190 - Other,,38.50,38.50,1,,,,Russian Federation
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","223,354",38.50,38.50,1,,,,Russian Federation
300220 - Vaccines for human medicine,"177,287",38.50,38.50,1,,,,Russian Federation
300230 - Vaccines for veterinary medicine,,38.50,38.50,1,,,,Russian Federation
300290 - Other,,38.50,38.50,1,,,,Russian Federation
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,38.50,38.50,1,,,,Russian Federation
300320 - Containing other antibiotics,,38.50,38.50,1,,,,Russian Federation
300331 - - Containing insulin,,38.50,38.50,1,,,,Russian Federation
300339 - - Other,,38.50,38.50,1,,,,Russian Federation
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,38.50,38.50,1,,,,Russian Federation
300390 - Other,"51,081",33.00,33.00,1,,,,Russian Federation
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,38.50,38.50,1,,,,Russian Federation
300420 - Containing other antibiotics,,38.50,38.50,1,,,,Russian Federation
300431 - - Containing insulin,,38.50,38.50,1,,,,Russian Federation
300432 - - Containing adrenal cortical hormones,,38.50,38.50,1,,,,Russian Federation
300439 - - Other,,38.50,38.50,1,,,,Russian Federation
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,38.50,38.50,1,,,,Russian Federation
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,38.50,38.50,1,,,,Russian Federation
300490 - Other,"31,674",33.00,33.00,1,,,,Russian Federation
300510 - Adhesive dressings and other articles having an adhesive layer,,38.50,38.50,1,,,,Russian Federation
300590 - Other,,38.50,38.50,1,,,,Russian Federation
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,38.50,38.50,1,,,,Russian Federation
300620 - Blood-grouping reagents,,38.50,38.50,1,,,,Russian Federation
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,38.50,38.50,1,,,,Russian Federation
300640 - Dental cements and other dental fillings; bone reconstruction cements,,38.50,38.50,1,,,,Russian Federation
300650 - First-aid boxes and kits,,38.50,38.50,1,,,,Russian Federation
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,Russian Federation
,1998,"227,027",33.45,33.45,29,,,,Russian Federation
"300110 - Glands and other organs, dried, whether or not powdered",,35.00,35.00,1,,,,Russian Federation
300120 - Extracts of glands or other organs or of their secretions,,35.00,35.00,1,,,,Russian Federation
300190 - Other,,35.00,35.00,1,,,,Russian Federation
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","42,956",35.00,35.00,1,,,,Russian Federation
300220 - Vaccines for human medicine,"170,974",35.00,35.00,1,,,,Russian Federation
300230 - Vaccines for veterinary medicine,,35.00,35.00,1,,,,Russian Federation
300290 - Other,,35.00,35.00,1,,,,Russian Federation
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,35.00,35.00,1,,,,Russian Federation
300320 - Containing other antibiotics,,35.00,35.00,1,,,,Russian Federation
300331 - - Containing insulin,,35.00,35.00,1,,,,Russian Federation
300339 - - Other,,35.00,35.00,1,,,,Russian Federation
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,35.00,35.00,1,,,,Russian Federation
300390 - Other,"13,097",30.00,30.00,1,,,,Russian Federation
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,35.00,35.00,1,,,,Russian Federation
300420 - Containing other antibiotics,,35.00,35.00,1,,,,Russian Federation
300431 - - Containing insulin,,35.00,35.00,1,,,,Russian Federation
300432 - - Containing adrenal cortical hormones,,35.00,35.00,1,,,,Russian Federation
300439 - - Other,,35.00,35.00,1,,,,Russian Federation
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,35.00,35.00,1,,,,Russian Federation
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,35.00,35.00,1,,,,Russian Federation
300490 - Other,,30.00,30.00,1,,,,Russian Federation
300510 - Adhesive dressings and other articles having an adhesive layer,,35.00,35.00,1,,,,Russian Federation
300590 - Other,,35.00,35.00,1,,,,Russian Federation
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,35.00,35.00,1,,,,Russian Federation
300620 - Blood-grouping reagents,,35.00,35.00,1,,,,Russian Federation
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,35.00,35.00,1,,,,Russian Federation
300640 - Dental cements and other dental fillings; bone reconstruction cements,,35.00,35.00,1,,,,Russian Federation
300650 - First-aid boxes and kits,,35.00,35.00,1,,,,Russian Federation
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,Russian Federation
,1997,"159,946",33.79,33.79,29,,,,Russian Federation
"300110 - Glands and other organs, dried, whether or not powdered",,35.00,35.00,1,,,,Russian Federation
300120 - Extracts of glands or other organs or of their secretions,,35.00,35.00,1,,,,Russian Federation
300190 - Other,,35.00,35.00,1,,,,Russian Federation
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","13,559",35.00,35.00,1,,,,Russian Federation
300220 - Vaccines for human medicine,"26,333",35.00,35.00,1,,,,Russian Federation
300230 - Vaccines for veterinary medicine,,35.00,35.00,1,,,,Russian Federation
300290 - Other,,35.00,35.00,1,,,,Russian Federation
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,35.00,35.00,1,,,,Russian Federation
300320 - Containing other antibiotics,,35.00,35.00,1,,,,Russian Federation
300331 - - Containing insulin,,35.00,35.00,1,,,,Russian Federation
300339 - - Other,"89,748",35.00,35.00,1,,,,Russian Federation
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,35.00,35.00,1,,,,Russian Federation
300390 - Other,,35.00,35.00,1,,,,Russian Federation
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,35.00,35.00,1,,,,Russian Federation
300420 - Containing other antibiotics,"7,809",35.00,35.00,1,,,,Russian Federation
300431 - - Containing insulin,,35.00,35.00,1,,,,Russian Federation
300432 - - Containing adrenal cortical hormones,,35.00,35.00,1,,,,Russian Federation
300439 - - Other,,35.00,35.00,1,,,,Russian Federation
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,35.00,35.00,1,,,,Russian Federation
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,35.00,35.00,1,,,,Russian Federation
300490 - Other,,35.00,35.00,1,,,,Russian Federation
300510 - Adhesive dressings and other articles having an adhesive layer,,35.00,35.00,1,,,,Russian Federation
300590 - Other,,35.00,35.00,1,,,,Russian Federation
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,35.00,35.00,1,,,,Russian Federation
300620 - Blood-grouping reagents,,35.00,35.00,1,,,,Russian Federation
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,35.00,35.00,1,,,,Russian Federation
300640 - Dental cements and other dental fillings; bone reconstruction cements,,35.00,35.00,1,,,,Russian Federation
300650 - First-aid boxes and kits,,35.00,35.00,1,,,,Russian Federation
300660 - Chemical contraceptive preparations based on hormones or spermicides,"22,498",0.00,0.00,1,,,,Russian Federation
,1996,"14,863",39.52,39.52,29,,,,Russian Federation
"300110 - Glands and other organs, dried, whether or not powdered",,42.00,42.00,1,,,,Russian Federation
300120 - Extracts of glands or other organs or of their secretions,,42.00,42.00,1,,,,Russian Federation
300190 - Other,,42.00,42.00,1,,,,Russian Federation
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,42.00,42.00,1,,,,Russian Federation
300220 - Vaccines for human medicine,"2,804",42.00,42.00,1,,,,Russian Federation
300230 - Vaccines for veterinary medicine,"4,962",12.00,12.00,1,,,,Russian Federation
300290 - Other,,42.00,42.00,1,,,,Russian Federation
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,42.00,42.00,1,,,,Russian Federation
300320 - Containing other antibiotics,,42.00,42.00,1,,,,Russian Federation
300331 - - Containing insulin,,42.00,42.00,1,,,,Russian Federation
300339 - - Other,,42.00,42.00,1,,,,Russian Federation
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,42.00,42.00,1,,,,Russian Federation
300390 - Other,"7,096",42.00,42.00,1,,,,Russian Federation
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,42.00,42.00,1,,,,Russian Federation
300420 - Containing other antibiotics,,42.00,42.00,1,,,,Russian Federation
300431 - - Containing insulin,,42.00,42.00,1,,,,Russian Federation
300432 - - Containing adrenal cortical hormones,,42.00,42.00,1,,,,Russian Federation
300439 - - Other,,42.00,42.00,1,,,,Russian Federation
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,42.00,42.00,1,,,,Russian Federation
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,42.00,42.00,1,,,,Russian Federation
300490 - Other,,42.00,42.00,1,,,,Russian Federation
300510 - Adhesive dressings and other articles having an adhesive layer,,42.00,42.00,1,,,,Russian Federation
300590 - Other,,42.00,42.00,1,,,,Russian Federation
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,42.00,42.00,1,,,,Russian Federation
300620 - Blood-grouping reagents,,42.00,42.00,1,,,,Russian Federation
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,42.00,42.00,1,,,,Russian Federation
300640 - Dental cements and other dental fillings; bone reconstruction cements,,42.00,42.00,1,,,,Russian Federation
300650 - First-aid boxes and kits,,42.00,42.00,1,,,,Russian Federation
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,Russian Federation
