Importer,Year,Value,Ad val. duties,Number of lines,Armenia
,(US$),Simple average,MFN duties,Pref. duties,Armenia
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Armenia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,Armenia
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,0.00,0.00,2,,,,Armenia
300490 - Other,581,0.00,0.00,4,,,,Armenia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Armenia
300590 - Other,,0.00,0.00,5,,,,Armenia
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Armenia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Armenia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Armenia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Armenia
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Armenia
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,Armenia
,1999,"15,337",0.00,0.00,57,,,,Armenia
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Armenia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Armenia
300190 - Other,,0.00,0.00,3,,,,Armenia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Armenia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Armenia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Armenia
300290 - Other,,0.00,0.00,4,,,,Armenia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Armenia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Armenia
300331 - - Containing insulin,,0.00,0.00,1,,,,Armenia
300339 - - Other,,0.00,0.00,1,,,,Armenia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Armenia
300390 - Other,"15,337",0.00,0.00,2,,,,Armenia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Armenia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Armenia
300431 - - Containing insulin,,0.00,0.00,2,,,,Armenia
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,Armenia
300439 - - Other,,0.00,0.00,2,,,,Armenia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,Armenia
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,0.00,0.00,2,,,,Armenia
300490 - Other,,0.00,0.00,4,,,,Armenia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Armenia
300590 - Other,,0.00,0.00,5,,,,Armenia
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Armenia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Armenia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Armenia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Armenia
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Armenia
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,Armenia
,1998,"12,436",0.00,0.00,57,,,,Armenia
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Armenia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Armenia
300190 - Other,,0.00,0.00,3,,,,Armenia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Armenia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Armenia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Armenia
300290 - Other,,0.00,0.00,4,,,,Armenia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Armenia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Armenia
300331 - - Containing insulin,,0.00,0.00,1,,,,Armenia
300339 - - Other,,0.00,0.00,1,,,,Armenia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Armenia
300390 - Other,"5,158",0.00,0.00,2,,,,Armenia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Armenia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Armenia
300431 - - Containing insulin,,0.00,0.00,2,,,,Armenia
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,Armenia
300439 - - Other,,0.00,0.00,2,,,,Armenia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","7,278",0.00,0.00,2,,,,Armenia
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,0.00,0.00,2,,,,Armenia
300490 - Other,,0.00,0.00,4,,,,Armenia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Armenia
300590 - Other,,0.00,0.00,5,,,,Armenia
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Armenia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Armenia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Armenia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Armenia
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Armenia
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,Armenia
,1997,,0.00,0.00,57,,,,Armenia
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Armenia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Armenia
300190 - Other,,0.00,0.00,3,,,,Armenia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Armenia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Armenia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Armenia
300290 - Other,,0.00,0.00,4,,,,Armenia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Armenia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Armenia
300331 - - Containing insulin,,0.00,0.00,1,,,,Armenia
300339 - - Other,,0.00,0.00,1,,,,Armenia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Armenia
300390 - Other,,0.00,0.00,2,,,,Armenia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Armenia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Armenia
300431 - - Containing insulin,,0.00,0.00,2,,,,Armenia
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,Armenia
300439 - - Other,,0.00,0.00,2,,,,Armenia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,Armenia
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,0.00,0.00,2,,,,Armenia
300490 - Other,,0.00,0.00,4,,,,Armenia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Armenia
300590 - Other,,0.00,0.00,5,,,,Armenia
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Armenia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Armenia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Armenia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Armenia
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Armenia
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,Armenia
,1996,,0.00,0.00,57,,,,Armenia
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Armenia
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Armenia
300190 - Other,,0.00,0.00,3,,,,Armenia
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,0.00,0.00,4,,,,Armenia
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Armenia
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Armenia
300290 - Other,,0.00,0.00,4,,,,Armenia
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Armenia
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Armenia
300331 - - Containing insulin,,0.00,0.00,1,,,,Armenia
300339 - - Other,,0.00,0.00,1,,,,Armenia
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Armenia
300390 - Other,,0.00,0.00,2,,,,Armenia
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Armenia
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Armenia
300431 - - Containing insulin,,0.00,0.00,2,,,,Armenia
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,Armenia
300439 - - Other,,0.00,0.00,2,,,,Armenia
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,Armenia
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,0.00,0.00,2,,,,Armenia
300490 - Other,,0.00,0.00,4,,,,Armenia
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Armenia
300590 - Other,,0.00,0.00,5,,,,Armenia
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Armenia
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Armenia
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Armenia
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Armenia
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Armenia
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,Armenia
