Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
300339 - - Other,,10.78,10.78,27,,,,China
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,13.00,13.00,5,,,,China
300390 - Other,,13.61,13.61,72,,,,China
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.29,15.29,7,,,,China
300420 - Containing other antibiotics,"3,206",10.75,10.75,24,,,,China
300431 - - Containing insulin,,17.00,17.00,1,,,,China
300432 - - Containing adrenal cortical hormones,,17.00,17.00,1,,,,China
300439 - - Other,,11.00,11.00,28,,,,China
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","694,705",13.00,13.00,5,,,,China
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,13.29,13.29,7,,,,China
300490 - Other,818,13.69,13.69,64,,,,China
300510 - Adhesive dressings and other articles having an adhesive layer,,11.25,11.25,8,,,,China
300590 - Other,463,11.00,11.00,5,,,,China
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","91,910",8.75,8.75,4,,,,China
300620 - Blood-grouping reagents,,13.00,13.00,1,,,,China
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,5.00,5.00,7,,,,China
300640 - Dental cements and other dental fillings; bone reconstruction cements,,6.67,6.67,3,,,,China
300650 - First-aid boxes and kits,,17.00,17.00,1,,,,China
300660 - Chemical contraceptive preparations based on hormones or spermicides,,15.00,15.00,1,,,,China
,1998,"1,108,509",11.82,11.82,348,,,,China
"300110 - Glands and other organs, dried, whether or not powdered",,7.00,7.00,2,,,,China
300120 - Extracts of glands or other organs or of their secretions,"27,931",9.00,9.00,2,,,,China
300190 - Other,,7.00,7.00,3,,,,China
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,6.33,6.33,18,,,,China
300220 - Vaccines for human medicine,,5.22,5.22,18,,,,China
300230 - Vaccines for veterinary medicine,,6.71,6.71,7,,,,China
300290 - Other,,9.25,9.25,8,,,,China
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","773,977",15.29,15.29,7,,,,China
300320 - Containing other antibiotics,"9,910",11.86,11.86,21,,,,China
300331 - - Containing insulin,,17.00,17.00,1,,,,China
300339 - - Other,,11.40,11.40,25,,,,China
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,13.00,13.00,5,,,,China
300390 - Other,,13.91,13.91,70,,,,China
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","3,774",15.29,15.29,7,,,,China
300420 - Containing other antibiotics,"45,310",11.86,11.86,21,,,,China
300431 - - Containing insulin,,17.00,17.00,1,,,,China
300432 - - Containing adrenal cortical hormones,,17.00,17.00,1,,,,China
300439 - - Other,,11.62,11.62,26,,,,China
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,13.00,13.00,5,,,,China
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,15.00,15.00,6,,,,China
300490 - Other,"163,528",13.86,13.86,63,,,,China
300510 - Adhesive dressings and other articles having an adhesive layer,596,11.25,11.25,8,,,,China
300590 - Other,"83,483",11.00,11.00,5,,,,China
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,10.00,10.00,4,,,,China
300620 - Blood-grouping reagents,,13.00,13.00,1,,,,China
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,7.50,7.50,8,,,,China
300640 - Dental cements and other dental fillings; bone reconstruction cements,,8.33,8.33,3,,,,China
300650 - First-aid boxes and kits,,17.00,17.00,1,,,,China
300660 - Chemical contraceptive preparations based on hormones or spermicides,,15.00,15.00,1,,,,China
,1997,"1,585,845",11.78,11.78,344,,,,China
"300110 - Glands and other organs, dried, whether or not powdered",,7.00,7.00,2,,,,China
300120 - Extracts of glands or other organs or of their secretions,"26,496",9.00,9.00,2,,,,China
300190 - Other,"7,909",7.00,7.00,3,,,,China
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,6.33,6.33,18,,,,China
300220 - Vaccines for human medicine,,5.22,5.22,18,,,,China
300230 - Vaccines for veterinary medicine,,6.71,6.71,7,,,,China
300290 - Other,,9.25,9.25,8,,,,China
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","740,278",15.29,15.29,7,,,,China
300320 - Containing other antibiotics,"78,440",11.86,11.86,21,,,,China
300331 - - Containing insulin,,17.00,17.00,1,,,,China
300339 - - Other,,11.09,11.09,23,,,,China
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,13.00,13.00,5,,,,China
300390 - Other,"27,411",13.91,13.91,70,,,,China
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.29,15.29,7,,,,China
300420 - Containing other antibiotics,"497,481",11.86,11.86,21,,,,China
300431 - - Containing insulin,,17.00,17.00,1,,,,China
300432 - - Containing adrenal cortical hormones,,17.00,17.00,1,,,,China
300439 - - Other,,11.33,11.33,24,,,,China
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,13.00,13.00,5,,,,China
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,15.00,15.00,6,,,,China
300490 - Other,"23,080",13.86,13.86,63,,,,China
300510 - Adhesive dressings and other articles having an adhesive layer,702,11.25,11.25,8,,,,China
300590 - Other,"165,831",11.00,11.00,5,,,,China
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","1,071",10.00,10.00,4,,,,China
300620 - Blood-grouping reagents,,13.00,13.00,1,,,,China
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"16,964",7.50,7.50,8,,,,China
300640 - Dental cements and other dental fillings; bone reconstruction cements,,8.33,8.33,3,,,,China
300650 - First-aid boxes and kits,182,17.00,17.00,1,,,,China
300660 - Chemical contraceptive preparations based on hormones or spermicides,,15.00,15.00,1,,,,China
,1996,"797,817",8.76,8.76,342,,,,China
"300110 - Glands and other organs, dried, whether or not powdered",,4.00,4.00,2,,,,China
300120 - Extracts of glands or other organs or of their secretions,"45,432",6.00,6.00,2,,,,China
300190 - Other,,4.00,4.00,3,,,,China
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,3.33,3.33,18,,,,China
300220 - Vaccines for human medicine,,2.22,2.22,18,,,,China
300230 - Vaccines for veterinary medicine,,3.71,3.71,7,,,,China
300290 - Other,,5.67,5.67,6,,,,China
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","529,518",12.29,12.29,7,,,,China
300320 - Containing other antibiotics,"104,698",8.86,8.86,21,,,,China
300331 - - Containing insulin,,14.00,14.00,1,,,,China
300339 - - Other,,8.09,8.09,23,,,,China
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,10.00,10.00,5,,,,China
300390 - Other,"14,910",10.91,10.91,70,,,,China
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,12.29,12.29,7,,,,China
300420 - Containing other antibiotics,,8.86,8.86,21,,,,China
300431 - - Containing insulin,,14.00,14.00,1,,,,China
300432 - - Containing adrenal cortical hormones,,14.00,14.00,1,,,,China
300439 - - Other,,8.33,8.33,24,,,,China
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","5,500",10.00,10.00,5,,,,China
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,12.00,12.00,6,,,,China
300490 - Other,"27,297",10.86,10.86,63,,,,China
300510 - Adhesive dressings and other articles having an adhesive layer,"1,564",8.25,8.25,8,,,,China
300590 - Other,"64,378",6.00,6.00,5,,,,China
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","1,564",7.00,7.00,4,,,,China
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,China
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"1,744",4.50,4.50,8,,,,China
300640 - Dental cements and other dental fillings; bone reconstruction cements,,5.33,5.33,3,,,,China
300650 - First-aid boxes and kits,"1,212",14.00,14.00,1,,,,China
300660 - Chemical contraceptive preparations based on hormones or spermicides,,12.00,12.00,1,,,,China
