Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
300331 - - Containing insulin,,0.00,0.00,1,,,,India
300339 - - Other,"13,875",0.00,0.00,1,,,,India
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,India
300390 - Other,"10,450,292",0.00,0.00,2,,,,India
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","2,382,008",0.00,0.00,2,,,,India
300420 - Containing other antibiotics,"2,731,634",0.00,0.00,2,,,,India
300431 - - Containing insulin,,0.00,0.00,2,,,,India
300432 - - Containing adrenal cortical hormones,"8,233",0.00,0.00,2,,,,India
300439 - - Other,"158,665",0.00,0.00,2,,,,India
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","106,511",0.00,0.00,2,,,,India
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"380,198",0.00,0.00,2,,,,India
300490 - Other,"18,740,063",0.00,0.00,4,,,,India
300510 - Adhesive dressings and other articles having an adhesive layer,"53,887",0.00,0.00,1,,,,India
300590 - Other,"6,113,253",0.00,0.00,5,,,,India
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","14,733",0.00,0.00,2,,,,India
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,India
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"5,946",0.00,0.00,1,,,,India
300640 - Dental cements and other dental fillings; bone reconstruction cements,"483,159",0.00,0.00,1,,,,India
300650 - First-aid boxes and kits,"120,967",0.00,0.00,1,,,,India
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,India
,1999,"32,619,250",0.00,0.00,57,,,,India
"300110 - Glands and other organs, dried, whether or not powdered","19,482",0.00,0.00,2,,,,India
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,India
300190 - Other,,0.00,0.00,3,,,,India
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","4,764",0.00,0.00,4,,,,India
300220 - Vaccines for human medicine,"125,581",0.00,0.00,1,,,,India
300230 - Vaccines for veterinary medicine,"1,250,032",0.00,0.00,1,,,,India
300290 - Other,"344,130",0.00,0.00,4,,,,India
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","5,563",0.00,0.00,1,,,,India
300320 - Containing other antibiotics,"196,466",0.00,0.00,1,,,,India
300331 - - Containing insulin,171,0.00,0.00,1,,,,India
300339 - - Other,"234,418",0.00,0.00,1,,,,India
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,"61,943",0.00,0.00,1,,,,India
300390 - Other,"8,797,385",0.00,0.00,2,,,,India
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,268,225",0.00,0.00,2,,,,India
300420 - Containing other antibiotics,"2,114,326",0.00,0.00,2,,,,India
300431 - - Containing insulin,,0.00,0.00,2,,,,India
300432 - - Containing adrenal cortical hormones,"40,127",0.00,0.00,2,,,,India
300439 - - Other,"128,373",0.00,0.00,2,,,,India
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","511,425",0.00,0.00,2,,,,India
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"288,016",0.00,0.00,2,,,,India
300490 - Other,"11,289,498",0.00,0.00,4,,,,India
300510 - Adhesive dressings and other articles having an adhesive layer,"54,632",0.00,0.00,1,,,,India
300590 - Other,"5,167,637",0.00,0.00,5,,,,India
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","78,004",0.00,0.00,2,,,,India
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,India
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,352,0.00,0.00,1,,,,India
300640 - Dental cements and other dental fillings; bone reconstruction cements,"514,143",0.00,0.00,1,,,,India
300650 - First-aid boxes and kits,"124,558",0.00,0.00,1,,,,India
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,India
,1998,"24,835,220",0.00,0.00,57,,,,India
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,India
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,India
300190 - Other,,0.00,0.00,3,,,,India
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","9,130",0.00,0.00,4,,,,India
300220 - Vaccines for human medicine,"292,735",0.00,0.00,1,,,,India
300230 - Vaccines for veterinary medicine,"764,974",0.00,0.00,1,,,,India
300290 - Other,"183,354",0.00,0.00,4,,,,India
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","147,367",0.00,0.00,1,,,,India
300320 - Containing other antibiotics,,0.00,0.00,1,,,,India
300331 - - Containing insulin,,0.00,0.00,1,,,,India
300339 - - Other,,0.00,0.00,1,,,,India
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,India
300390 - Other,"2,011,329",0.00,0.00,2,,,,India
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,486,537",0.00,0.00,2,,,,India
300420 - Containing other antibiotics,"2,152,665",0.00,0.00,2,,,,India
300431 - - Containing insulin,,0.00,0.00,2,,,,India
300432 - - Containing adrenal cortical hormones,"15,039",0.00,0.00,2,,,,India
300439 - - Other,"1,479,744",0.00,0.00,2,,,,India
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","38,979",0.00,0.00,2,,,,India
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"3,846,630",0.00,0.00,2,,,,India
300490 - Other,"6,774,792",0.00,0.00,4,,,,India
300510 - Adhesive dressings and other articles having an adhesive layer,"81,021",0.00,0.00,1,,,,India
300590 - Other,"4,692,262",0.00,0.00,5,,,,India
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","49,102",0.00,0.00,2,,,,India
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,India
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,908,0.00,0.00,1,,,,India
300640 - Dental cements and other dental fillings; bone reconstruction cements,"806,011",0.00,0.00,1,,,,India
300650 - First-aid boxes and kits,"1,090",0.00,0.00,1,,,,India
300660 - Chemical contraceptive preparations based on hormones or spermicides,"1,550",0.00,0.00,3,,,,India
,1997,"23,126,217",0.00,0.00,57,,,,India
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,India
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,India
300190 - Other,,0.00,0.00,3,,,,India
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","8,335",0.00,0.00,4,,,,India
300220 - Vaccines for human medicine,"421,182",0.00,0.00,1,,,,India
300230 - Vaccines for veterinary medicine,"447,549",0.00,0.00,1,,,,India
300290 - Other,"106,021",0.00,0.00,4,,,,India
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","28,113",0.00,0.00,1,,,,India
300320 - Containing other antibiotics,"211,453",0.00,0.00,1,,,,India
300331 - - Containing insulin,,0.00,0.00,1,,,,India
300339 - - Other,,0.00,0.00,1,,,,India
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,"1,316,870",0.00,0.00,1,,,,India
300390 - Other,"1,595,662",0.00,0.00,2,,,,India
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","2,388,799",0.00,0.00,2,,,,India
300420 - Containing other antibiotics,"3,383,318",0.00,0.00,2,,,,India
300431 - - Containing insulin,,0.00,0.00,2,,,,India
300432 - - Containing adrenal cortical hormones,"94,069",0.00,0.00,2,,,,India
300439 - - Other,"348,422",0.00,0.00,2,,,,India
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","39,011",0.00,0.00,2,,,,India
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"3,071,173",0.00,0.00,2,,,,India
300490 - Other,"6,909,660",0.00,0.00,4,,,,India
300510 - Adhesive dressings and other articles having an adhesive layer,"81,787",0.00,0.00,1,,,,India
300590 - Other,"2,254,075",0.00,0.00,5,,,,India
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","141,120",0.00,0.00,2,,,,India
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,India
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,India
300640 - Dental cements and other dental fillings; bone reconstruction cements,"173,588",0.00,0.00,1,,,,India
300650 - First-aid boxes and kits,975,0.00,0.00,1,,,,India
300660 - Chemical contraceptive preparations based on hormones or spermicides,"105,035",0.00,0.00,3,,,,India
,1996,"13,040,382",0.00,0.00,57,,,,India
"300110 - Glands and other organs, dried, whether or not powdered","2,463",0.00,0.00,2,,,,India
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,India
300190 - Other,,0.00,0.00,3,,,,India
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","16,799",0.00,0.00,4,,,,India
300220 - Vaccines for human medicine,"38,156",0.00,0.00,1,,,,India
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,India
300290 - Other,"29,534",0.00,0.00,4,,,,India
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","6,501",0.00,0.00,1,,,,India
300320 - Containing other antibiotics,"240,821",0.00,0.00,1,,,,India
300331 - - Containing insulin,,0.00,0.00,1,,,,India
300339 - - Other,"53,190",0.00,0.00,1,,,,India
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,"1,050,959",0.00,0.00,1,,,,India
300390 - Other,"1,653,773",0.00,0.00,2,,,,India
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,112,555",0.00,0.00,2,,,,India
300420 - Containing other antibiotics,"1,179,484",0.00,0.00,2,,,,India
300431 - - Containing insulin,,0.00,0.00,2,,,,India
300432 - - Containing adrenal cortical hormones,"10,590",0.00,0.00,2,,,,India
300439 - - Other,"107,789",0.00,0.00,2,,,,India
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","66,598",0.00,0.00,2,,,,India
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"654,886",0.00,0.00,2,,,,India
300490 - Other,"4,856,679",0.00,0.00,4,,,,India
300510 - Adhesive dressings and other articles having an adhesive layer,"81,493",0.00,0.00,1,,,,India
300590 - Other,"1,429,142",0.00,0.00,5,,,,India
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","215,273",0.00,0.00,2,,,,India
300620 - Blood-grouping reagents,"7,149",0.00,0.00,1,,,,India
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,India
300640 - Dental cements and other dental fillings; bone reconstruction cements,"1,879",0.00,0.00,1,,,,India
300650 - First-aid boxes and kits,"14,310",0.00,0.00,1,,,,India
300660 - Chemical contraceptive preparations based on hormones or spermicides,"210,359",0.00,0.00,3,,,,India
