Importer,Year,Value,Ad val. duties,Number of lines,Russian Federation
,(US$),Simple average,MFN duties,Pref. duties,Russian Federation
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Russian Federation
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"1,475",0.00,0.00,1,,,,Russian Federation
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Russian Federation
300650 - First- Aid boxes and kits,,0.00,0.00,1,,,,Russian Federation
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,3,,,,Russian Federation
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,6.50,6.50,1,,,,Russian Federation
300680 - Waste pharmaceuticals,,0.00,0.00,1,,,,Russian Federation
,2001,"694,448",0.00,0.00,57,,,,Russian Federation
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Russian Federation
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Russian Federation
300190 - Other,,0.00,0.00,3,,,,Russian Federation
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","55,404",0.00,0.00,4,,,,Russian Federation
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Russian Federation
300230 - Vaccines for veterinary medicine,"107,316",0.00,0.00,1,,,,Russian Federation
300290 - Other,"129,354",0.00,0.00,4,,,,Russian Federation
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Russian Federation
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Russian Federation
300331 - - Containing insulin,,0.00,0.00,1,,,,Russian Federation
300339 - - Other,,0.00,0.00,1,,,,Russian Federation
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Russian Federation
300390 - Other,"4,397",0.00,0.00,2,,,,Russian Federation
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",690,0.00,0.00,2,,,,Russian Federation
300420 - Containing other antibiotics,"9,242",0.00,0.00,2,,,,Russian Federation
300431 - - Containing insulin,"1,773",0.00,0.00,2,,,,Russian Federation
300432 - - Containing adrenal cortical hormones,922,0.00,0.00,2,,,,Russian Federation
300439 - - Other,,0.00,0.00,2,,,,Russian Federation
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,Russian Federation
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"5,283",0.00,0.00,2,,,,Russian Federation
300490 - Other,"341,139",0.00,0.00,4,,,,Russian Federation
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Russian Federation
300590 - Other,"38,820",0.00,0.00,5,,,,Russian Federation
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Russian Federation
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Russian Federation
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,107,0.00,0.00,1,,,,Russian Federation
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Russian Federation
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Russian Federation
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,Russian Federation
,2000,"5,532,810",0.00,0.00,57,,,,Russian Federation
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Russian Federation
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Russian Federation
300190 - Other,"103,321",0.00,0.00,3,,,,Russian Federation
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","49,158",0.00,0.00,4,,,,Russian Federation
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Russian Federation
300230 - Vaccines for veterinary medicine,"70,325",0.00,0.00,1,,,,Russian Federation
300290 - Other,"125,549",0.00,0.00,4,,,,Russian Federation
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Russian Federation
300320 - Containing other antibiotics,903,0.00,0.00,1,,,,Russian Federation
300331 - - Containing insulin,,0.00,0.00,1,,,,Russian Federation
300339 - - Other,,0.00,0.00,1,,,,Russian Federation
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Russian Federation
300390 - Other,,0.00,0.00,2,,,,Russian Federation
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Russian Federation
300420 - Containing other antibiotics,"523,439",0.00,0.00,2,,,,Russian Federation
300431 - - Containing insulin,,0.00,0.00,2,,,,Russian Federation
300432 - - Containing adrenal cortical hormones,"90,986",0.00,0.00,2,,,,Russian Federation
300439 - - Other,"9,874",0.00,0.00,2,,,,Russian Federation
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","1,549",0.00,0.00,2,,,,Russian Federation
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"1,724",0.00,0.00,2,,,,Russian Federation
300490 - Other,"2,474,525",0.00,0.00,4,,,,Russian Federation
300510 - Adhesive dressings and other articles having an adhesive layer,378,0.00,0.00,1,,,,Russian Federation
300590 - Other,"5,089",0.00,0.00,5,,,,Russian Federation
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","48,623",0.00,0.00,2,,,,Russian Federation
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Russian Federation
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Russian Federation
300640 - Dental cements and other dental fillings; bone reconstruction cements,"15,378",0.00,0.00,1,,,,Russian Federation
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Russian Federation
300660 - Chemical contraceptive preparations based on hormones or spermicides,"2,011,989",0.00,0.00,3,,,,Russian Federation
,1999,"4,695,187",0.00,0.00,57,,,,Russian Federation
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Russian Federation
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Russian Federation
300190 - Other,"13,013",0.00,0.00,3,,,,Russian Federation
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","96,133",0.00,0.00,4,,,,Russian Federation
300220 - Vaccines for human medicine,"908,311",0.00,0.00,1,,,,Russian Federation
300230 - Vaccines for veterinary medicine,"26,751",0.00,0.00,1,,,,Russian Federation
300290 - Other,"331,468",0.00,0.00,4,,,,Russian Federation
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","100,343",0.00,0.00,1,,,,Russian Federation
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Russian Federation
300331 - - Containing insulin,,0.00,0.00,1,,,,Russian Federation
300339 - - Other,,0.00,0.00,1,,,,Russian Federation
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Russian Federation
300390 - Other,"2,920",0.00,0.00,2,,,,Russian Federation
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","79,315",0.00,0.00,2,,,,Russian Federation
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Russian Federation
300431 - - Containing insulin,,0.00,0.00,2,,,,Russian Federation
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,Russian Federation
300439 - - Other,,0.00,0.00,2,,,,Russian Federation
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","235,346",0.00,0.00,2,,,,Russian Federation
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"35,267",0.00,0.00,2,,,,Russian Federation
300490 - Other,"2,811,336",0.00,0.00,4,,,,Russian Federation
300510 - Adhesive dressings and other articles having an adhesive layer,"34,041",0.00,0.00,1,,,,Russian Federation
300590 - Other,416,0.00,0.00,5,,,,Russian Federation
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","19,280",0.00,0.00,2,,,,Russian Federation
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Russian Federation
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"1,247",0.00,0.00,1,,,,Russian Federation
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Russian Federation
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Russian Federation
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,Russian Federation
,1998,"2,562,240",0.00,0.00,57,,,,Russian Federation
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Russian Federation
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Russian Federation
300190 - Other,,0.00,0.00,3,,,,Russian Federation
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","272,525",0.00,0.00,4,,,,Russian Federation
300220 - Vaccines for human medicine,945,0.00,0.00,1,,,,Russian Federation
300230 - Vaccines for veterinary medicine,"1,441",0.00,0.00,1,,,,Russian Federation
300290 - Other,"21,905",0.00,0.00,4,,,,Russian Federation
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","2,700",0.00,0.00,1,,,,Russian Federation
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Russian Federation
300331 - - Containing insulin,,0.00,0.00,1,,,,Russian Federation
300339 - - Other,"131,467",0.00,0.00,1,,,,Russian Federation
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Russian Federation
300390 - Other,"1,175",0.00,0.00,2,,,,Russian Federation
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Russian Federation
300420 - Containing other antibiotics,"8,537",0.00,0.00,2,,,,Russian Federation
300431 - - Containing insulin,,0.00,0.00,2,,,,Russian Federation
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,Russian Federation
300439 - - Other,"13,635",0.00,0.00,2,,,,Russian Federation
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","21,409",0.00,0.00,2,,,,Russian Federation
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"88,371",0.00,0.00,2,,,,Russian Federation
300490 - Other,"1,617,799",0.00,0.00,4,,,,Russian Federation
300510 - Adhesive dressings and other articles having an adhesive layer,"128,065",0.00,0.00,1,,,,Russian Federation
300590 - Other,"187,726",0.00,0.00,5,,,,Russian Federation
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","29,510",0.00,0.00,2,,,,Russian Federation
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Russian Federation
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"26,918",0.00,0.00,1,,,,Russian Federation
300640 - Dental cements and other dental fillings; bone reconstruction cements,"6,902",0.00,0.00,1,,,,Russian Federation
300650 - First-aid boxes and kits,"1,211",0.00,0.00,1,,,,Russian Federation
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,Russian Federation
,1997,"3,503,288",0.00,0.00,57,,,,Russian Federation
"300110 - Glands and other organs, dried, whether or not powdered","1,520",0.00,0.00,2,,,,Russian Federation
300120 - Extracts of glands or other organs or of their secretions,"5,069",0.00,0.00,2,,,,Russian Federation
300190 - Other,"4,718",0.00,0.00,3,,,,Russian Federation
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","87,332",0.00,0.00,4,,,,Russian Federation
300220 - Vaccines for human medicine,"102,687",0.00,0.00,1,,,,Russian Federation
300230 - Vaccines for veterinary medicine,"133,352",0.00,0.00,1,,,,Russian Federation
300290 - Other,"20,027",0.00,0.00,4,,,,Russian Federation
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Russian Federation
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Russian Federation
300331 - - Containing insulin,,0.00,0.00,1,,,,Russian Federation
300339 - - Other,,0.00,0.00,1,,,,Russian Federation
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Russian Federation
300390 - Other,"30,971",0.00,0.00,2,,,,Russian Federation
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","49,387",0.00,0.00,2,,,,Russian Federation
300420 - Containing other antibiotics,"19,449",0.00,0.00,2,,,,Russian Federation
300431 - - Containing insulin,,0.00,0.00,2,,,,Russian Federation
300432 - - Containing adrenal cortical hormones,"8,483",0.00,0.00,2,,,,Russian Federation
300439 - - Other,,0.00,0.00,2,,,,Russian Federation
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,Russian Federation
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"104,536",0.00,0.00,2,,,,Russian Federation
300490 - Other,"2,592,767",0.00,0.00,4,,,,Russian Federation
300510 - Adhesive dressings and other articles having an adhesive layer,"176,037",0.00,0.00,1,,,,Russian Federation
300590 - Other,"133,998",0.00,0.00,5,,,,Russian Federation
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","28,011",0.00,0.00,2,,,,Russian Federation
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Russian Federation
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"4,944",0.00,0.00,1,,,,Russian Federation
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Russian Federation
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Russian Federation
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,Russian Federation
,1996,"937,432",0.00,0.00,57,,,,Russian Federation
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,Russian Federation
300120 - Extracts of glands or other organs or of their secretions,,0.00,0.00,2,,,,Russian Federation
300190 - Other,,0.00,0.00,3,,,,Russian Federation
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","237,964",0.00,0.00,4,,,,Russian Federation
300220 - Vaccines for human medicine,"19,592",0.00,0.00,1,,,,Russian Federation
300230 - Vaccines for veterinary medicine,"40,023",0.00,0.00,1,,,,Russian Federation
300290 - Other,"99,676",0.00,0.00,4,,,,Russian Federation
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Russian Federation
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Russian Federation
300331 - - Containing insulin,,0.00,0.00,1,,,,Russian Federation
300339 - - Other,"134,835",0.00,0.00,1,,,,Russian Federation
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Russian Federation
300390 - Other,"2,209",0.00,0.00,2,,,,Russian Federation
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","107,218",0.00,0.00,2,,,,Russian Federation
300420 - Containing other antibiotics,"14,881",0.00,0.00,2,,,,Russian Federation
300431 - - Containing insulin,,0.00,0.00,2,,,,Russian Federation
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,Russian Federation
300439 - - Other,,0.00,0.00,2,,,,Russian Federation
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,Russian Federation
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,0.00,0.00,2,,,,Russian Federation
300490 - Other,"132,562",0.00,0.00,4,,,,Russian Federation
300510 - Adhesive dressings and other articles having an adhesive layer,,0.00,0.00,1,,,,Russian Federation
300590 - Other,"86,495",0.00,0.00,5,,,,Russian Federation
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,0.00,0.00,2,,,,Russian Federation
300620 - Blood-grouping reagents,"1,333",0.00,0.00,1,,,,Russian Federation
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"57,063",0.00,0.00,1,,,,Russian Federation
300640 - Dental cements and other dental fillings; bone reconstruction cements,,0.00,0.00,1,,,,Russian Federation
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Russian Federation
300660 - Chemical contraceptive preparations based on hormones or spermicides,"3,581",0.00,0.00,3,,,,Russian Federation
