Importer,Year,Value,Ad val. duties,Number of lines,Albania
,(US$),Simple average,MFN duties,Pref. duties,Albania
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Albania
392590 - Other,"135,385",6.50,0.00,3,,3,,Albania
392610 - Office or school supplies,2,6.50,0.00,1,,1,,Albania
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",13,6.50,0.00,1,,1,,Albania
"392630 - Fittings for furniture, coachwork or the like","2,609",6.50,0.00,1,,1,,Albania
392640 - Statuettes and other ornamental articles,"770,008",6.50,0.00,1,,1,,Albania
392690 - Other,"1,621,247",6.50,0.00,3,,3,,Albania
,2015,"6,993,674",5.53,0.00,205,,176,,Albania
390110 - Polyethylene having a specific gravity of less than 0.94,"5,279",6.50,0.00,2,,2,,Albania
390120 - Polyethylene having a specific gravity of 0.94 or more,,3.25,0.00,2,,1,,Albania
390130 - Ethylene-vinyl acetate copolymers,,6.50,0.00,1,,1,,Albania
390190 - Other,,3.25,0.00,2,,1,,Albania
390210 - Polypropylene,"9,079",6.50,0.00,1,,1,,Albania
390220 - Polyisobutylene,,6.50,0.00,1,,1,,Albania
390230 - Propylene copolymers,,6.50,0.00,1,,1,,Albania
390290 - Other,,2.17,0.00,3,,1,,Albania
390311 -- Expansible,"1,664",6.50,0.00,1,,1,,Albania
390319 -- Other,,6.50,0.00,1,,1,,Albania
390320 - Styrene-acrylonitrile (SAN) copolymers,,6.50,0.00,1,,1,,Albania
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,6.50,0.00,1,,1,,Albania
390390 - Other,"16,422",2.17,0.00,3,,1,,Albania
"390410 - Poly(vinyl chloride), not mixed with any other substances",,6.50,0.00,1,,1,,Albania
390421 -- Non-plasticised,"2,667",6.50,0.00,1,,1,,Albania
390422 -- Plasticised,"3,782",6.50,0.00,1,,1,,Albania
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,0.00,1,,1,,Albania
390440 - Other vinyl chloride copolymers,,6.50,0.00,1,,1,,Albania
390450 - Vinylidene chloride polymers,,3.25,0.00,2,,1,,Albania
390461 -- Polytetrafluoroethylene,,6.50,0.00,1,,1,,Albania
390469 -- Other,,4.33,0.00,3,,2,,Albania
390490 - Other,,6.50,0.00,1,,1,,Albania
390512 -- In aqueous dispersion,,6.50,0.00,1,,1,,Albania
390519 -- Other,,6.50,0.00,1,,1,,Albania
390521 -- In aqueous dispersion,,6.50,0.00,1,,1,,Albania
390529 -- Other,,6.50,0.00,1,,1,,Albania
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,0.00,1,,1,,Albania
390591 -- Copolymers,,6.50,0.00,1,,1,,Albania
390599 -- Other,,3.25,0.00,2,,1,,Albania
390610 - Poly(methyl methacrylate),,6.50,0.00,1,,1,,Albania
390690 - Other,"24,289",0.93,0.00,7,,1,,Albania
390710 - Polyacetals,,6.50,0.00,1,,1,,Albania
390720 - Other polyethers,,4.88,0.00,4,,3,,Albania
390730 - Epoxide resins,,6.50,0.00,1,,1,,Albania
390740 - Polycarbonates,,6.50,0.00,1,,1,,Albania
390750 - Alkyd resins,,6.50,0.00,1,,1,,Albania
390760 - Poly(ethylene terephthalate),"248,795",6.50,0.00,2,,2,,Albania
390770 - Poly(lactic acid),,0.00,0.00,1,,,,Albania
390791 -- Unsaturated,,6.50,0.00,2,,2,,Albania
390799 -- Other,,3.25,0.00,2,,1,,Albania
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","11,583",6.50,0.00,1,,1,,Albania
390890 - Other,,6.50,0.00,1,,1,,Albania
390910 - Urea resins; thiourea resins,,6.50,0.00,1,,1,,Albania
390920 - Melamine resins,,6.50,0.00,1,,1,,Albania
390930 - Other amino-resins,,6.50,0.00,1,,1,,Albania
390940 - Phenolic resins,,6.50,0.00,1,,1,,Albania
390950 - Polyurethanes,"3,403",3.25,0.00,2,,1,,Albania
391000 Silicones in primary forms.,4,6.50,0.00,1,,1,,Albania
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,0.00,1,,1,,Albania
391190 - Other,,3.30,0.00,5,,3,,Albania
391211 -- Non-plasticised,,6.50,0.00,1,,1,,Albania
391212 -- Plasticised,,6.50,0.00,1,,1,,Albania
391220 - Cellulose nitrates (including collodions),,6.33,0.00,3,,3,,Albania
391231 -- Carboxymethylcellulose and its salts,,6.50,0.00,1,,1,,Albania
391239 -- Other,,3.25,0.00,2,,1,,Albania
391290 - Other,,6.45,0.00,2,,2,,Albania
"391310 - Alginic acid, its salts and esters",,5.00,0.00,1,,1,,Albania
391390 - Other,960,6.50,0.00,1,,1,,Albania
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,0.00,1,,1,,Albania
391510 - Of polymers of ethylene,"96,405",6.50,0.00,1,,1,,Albania
391520 - Of polymers of styrene,,6.50,0.00,1,,1,,Albania
391530 - Of polymers of vinyl chloride,"5,823",6.50,0.00,1,,1,,Albania
391590 - Of other plastics,"918,059",6.50,0.00,2,,2,,Albania
391610 - Of polymers of ethylene,,6.50,0.00,1,,1,,Albania
391620 - Of polymers of vinyl chloride,,6.50,0.00,1,,1,,Albania
391690 - Of other plastics,,6.50,0.00,3,,3,,Albania
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"68,016",5.90,0.00,2,,2,,Albania
391721 -- Of polymers of ethylene,"7,908",6.50,0.00,2,,2,,Albania
391722 -- Of polymers of propylene,"9,729",6.50,0.00,2,,2,,Albania
391723 -- Of polymers of vinyl chloride,,6.50,0.00,2,,2,,Albania
391729 -- Of other plastics,"7,328",6.50,0.00,1,,1,,Albania
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",871,6.50,0.00,1,,1,,Albania
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",182,6.50,0.00,1,,1,,Albania
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,6.50,0.00,1,,1,,Albania
391739 -- Other,"40,246",6.50,0.00,1,,1,,Albania
391740 - Fittings,"183,829",6.50,0.00,1,,1,,Albania
391810 - Of polymers of vinyl chloride,,6.50,0.00,2,,2,,Albania
391890 - Of other plastics,,6.50,0.00,1,,1,,Albania
391910 - In rolls of a width not exceeding 20 cm,65,6.35,0.00,4,,4,,Albania
391990 - Other,"50,633",6.50,0.00,1,,1,,Albania
392010 - Of polymers of ethylene,"12,415",4.64,0.00,7,,5,,Albania
392020 - Of polymers of propylene,"2,956",6.50,0.00,3,,3,,Albania
392030 - Of polymers of styrene,"1,278",6.50,0.00,1,,1,,Albania
392043 -- Containing by weight not less than 6 % of plasticisers,,6.50,0.00,2,,2,,Albania
392049 -- Other,,6.50,0.00,2,,2,,Albania
392051 -- Of poly(methyl methacrylate),,6.50,0.00,1,,1,,Albania
392059 -- Other,,3.25,0.00,2,,1,,Albania
392061 -- Of polycarbonates,,6.50,0.00,1,,1,,Albania
392062 -- Of poly(ethylene terephthalate),"599,387",4.33,0.00,3,,2,,Albania
392063 -- Of unsaturated polyesters,,6.50,0.00,1,,1,,Albania
392069 -- Of other polyesters,,6.50,0.00,1,,1,,Albania
392071 -- Of regenerated cellulose,,6.50,0.00,1,,1,,Albania
392073 -- Of cellulose acetate,,6.40,0.00,2,,2,,Albania
392079 -- Of other cellulose derivatives,,6.10,0.00,2,,2,,Albania
392091 -- Of poly(vinyl butyral),,6.10,0.00,1,,1,,Albania
392092 -- Of polyamides,,6.50,0.00,1,,1,,Albania
392093 -- Of amino-resins,,6.50,0.00,1,,1,,Albania
392094 -- Of phenolic resins,,6.50,0.00,1,,1,,Albania
392099 -- Of other plastics,,3.25,0.00,6,,3,,Albania
392111 -- Of polymers of styrene,"26,268",6.50,0.00,1,,1,,Albania
392112 -- Of polymers of vinyl chloride,"1,056",6.50,0.00,1,,1,,Albania
392113 -- Of polyurethanes,"20,965",6.50,0.00,2,,2,,Albania
392114 -- Of regenerated cellulose,,6.50,0.00,1,,1,,Albania
392119 -- Of other plastics,,6.50,0.00,1,,1,,Albania
392190 - Other,"66,146",6.50,0.00,8,,8,,Albania
"392210 - Baths, shower-baths, sinks and wash-basins",,6.50,0.00,1,,1,,Albania
392220 - Lavatory seats and covers,,6.50,0.00,1,,1,,Albania
392290 - Other,,6.50,0.00,1,,1,,Albania
"392310 - Boxes, cases, crates and similar articles","18,049",6.50,0.00,1,,1,,Albania
392321 -- Of polymers of ethylene,"1,528,105",6.50,0.00,1,,1,,Albania
392329 -- Of other plastics,"211,659",6.50,0.00,2,,2,,Albania
"392330 - Carboys, bottles, flasks and similar articles","131,002",6.50,0.00,2,,2,,Albania
"392340 - Spools, cops, bobbins and similar supports","1,270",5.90,0.00,2,,2,,Albania
"392350 - Stoppers, lids, caps and other closures","21,118",6.50,0.00,2,,2,,Albania
392390 - Other,"195,848",6.50,0.00,1,,1,,Albania
392410 - Tableware and kitchenware,"45,578",6.50,0.00,1,,1,,Albania
392490 - Other,"12,803",6.50,0.00,1,,1,,Albania
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","27,746",6.50,0.00,1,,1,,Albania
"392520 - Doors, windows and their frames and thresholds for doors","155,086",6.50,0.00,1,,1,,Albania
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","5,590",6.50,0.00,1,,1,,Albania
392590 - Other,"160,907",6.50,0.00,3,,3,,Albania
392610 - Office or school supplies,,6.50,0.00,1,,1,,Albania
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","2,243",6.50,0.00,1,,1,,Albania
"392630 - Fittings for furniture, coachwork or the like","2,955",6.50,0.00,1,,1,,Albania
392640 - Statuettes and other ornamental articles,"807,428",6.50,0.00,1,,1,,Albania
392690 - Other,"1,218,800",6.50,0.00,3,,3,,Albania
,2014,"8,316,360",5.53,0.00,205,,176,,Albania
390110 - Polyethylene having a specific gravity of less than 0.94,,6.50,0.00,2,,2,,Albania
390120 - Polyethylene having a specific gravity of 0.94 or more,,3.25,0.00,2,,1,,Albania
390130 - Ethylene-vinyl acetate copolymers,,6.50,0.00,1,,1,,Albania
390190 - Other,,3.25,0.00,2,,1,,Albania
390210 - Polypropylene,,6.50,0.00,1,,1,,Albania
390220 - Polyisobutylene,,6.50,0.00,1,,1,,Albania
390230 - Propylene copolymers,,6.50,0.00,1,,1,,Albania
390290 - Other,,2.17,0.00,3,,1,,Albania
390311 -- Expansible,,6.50,0.00,1,,1,,Albania
390319 -- Other,,6.50,0.00,1,,1,,Albania
390320 - Styrene-acrylonitrile (SAN) copolymers,,6.50,0.00,1,,1,,Albania
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,6.50,0.00,1,,1,,Albania
390390 - Other,,2.17,0.00,3,,1,,Albania
"390410 - Poly(vinyl chloride), not mixed with any other substances","10,244",6.50,0.00,1,,1,,Albania
390421 -- Non-plasticised,,6.50,0.00,1,,1,,Albania
390422 -- Plasticised,"1,106",6.50,0.00,1,,1,,Albania
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,0.00,1,,1,,Albania
390440 - Other vinyl chloride copolymers,,6.50,0.00,1,,1,,Albania
390450 - Vinylidene chloride polymers,,3.25,0.00,2,,1,,Albania
390461 -- Polytetrafluoroethylene,,6.50,0.00,1,,1,,Albania
390469 -- Other,,4.33,0.00,3,,2,,Albania
390490 - Other,,6.50,0.00,1,,1,,Albania
390512 -- In aqueous dispersion,,6.50,0.00,1,,1,,Albania
390519 -- Other,,6.50,0.00,1,,1,,Albania
390521 -- In aqueous dispersion,,6.50,0.00,1,,1,,Albania
390529 -- Other,,6.50,0.00,1,,1,,Albania
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,0.00,1,,1,,Albania
390591 -- Copolymers,,6.50,0.00,1,,1,,Albania
390599 -- Other,,3.25,0.00,2,,1,,Albania
390610 - Poly(methyl methacrylate),,6.50,0.00,1,,1,,Albania
390690 - Other,,0.93,0.00,7,,1,,Albania
390710 - Polyacetals,,6.50,0.00,1,,1,,Albania
390720 - Other polyethers,,4.88,0.00,4,,3,,Albania
390730 - Epoxide resins,,6.50,0.00,1,,1,,Albania
390740 - Polycarbonates,,6.50,0.00,1,,1,,Albania
390750 - Alkyd resins,986,6.50,0.00,1,,1,,Albania
390760 - Poly(ethylene terephthalate),"545,679",6.50,0.00,2,,2,,Albania
390770 - Poly(lactic acid),,0.00,0.00,1,,,,Albania
390791 -- Unsaturated,,6.50,0.00,2,,2,,Albania
390799 -- Other,,3.25,0.00,2,,1,,Albania
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,0.00,1,,1,,Albania
390890 - Other,,6.50,0.00,1,,1,,Albania
390910 - Urea resins; thiourea resins,,6.50,0.00,1,,1,,Albania
390920 - Melamine resins,,6.50,0.00,1,,1,,Albania
390930 - Other amino-resins,,6.50,0.00,1,,1,,Albania
390940 - Phenolic resins,,6.50,0.00,1,,1,,Albania
390950 - Polyurethanes,,3.25,0.00,2,,1,,Albania
391000 Silicones in primary forms.,,6.50,0.00,1,,1,,Albania
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,0.00,1,,1,,Albania
391190 - Other,,3.30,0.00,5,,3,,Albania
391211 -- Non-plasticised,,6.50,0.00,1,,1,,Albania
391212 -- Plasticised,,6.50,0.00,1,,1,,Albania
391220 - Cellulose nitrates (including collodions),,6.33,0.00,3,,3,,Albania
391231 -- Carboxymethylcellulose and its salts,,6.50,0.00,1,,1,,Albania
391239 -- Other,,3.25,0.00,2,,1,,Albania
391290 - Other,,6.45,0.00,2,,2,,Albania
"391310 - Alginic acid, its salts and esters",,5.00,0.00,1,,1,,Albania
391390 - Other,"61,356",6.50,0.00,1,,1,,Albania
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,0.00,1,,1,,Albania
391510 - Of polymers of ethylene,"275,719",6.50,0.00,1,,1,,Albania
391520 - Of polymers of styrene,,6.50,0.00,1,,1,,Albania
391530 - Of polymers of vinyl chloride,,6.50,0.00,1,,1,,Albania
391590 - Of other plastics,"950,257",6.50,0.00,2,,2,,Albania
391610 - Of polymers of ethylene,,6.50,0.00,1,,1,,Albania
391620 - Of polymers of vinyl chloride,"1,982",6.50,0.00,1,,1,,Albania
391690 - Of other plastics,,6.50,0.00,3,,3,,Albania
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"81,349",5.90,0.00,2,,2,,Albania
391721 -- Of polymers of ethylene,,6.50,0.00,2,,2,,Albania
391722 -- Of polymers of propylene,"5,278",6.50,0.00,2,,2,,Albania
391723 -- Of polymers of vinyl chloride,,6.50,0.00,2,,2,,Albania
391729 -- Of other plastics,"20,645",6.50,0.00,1,,1,,Albania
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,6.50,0.00,1,,1,,Albania
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",72,6.50,0.00,1,,1,,Albania
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,6.50,0.00,1,,1,,Albania
391739 -- Other,576,6.50,0.00,1,,1,,Albania
391740 - Fittings,"74,914",6.50,0.00,1,,1,,Albania
391810 - Of polymers of vinyl chloride,,6.50,0.00,2,,2,,Albania
391890 - Of other plastics,"4,321",6.50,0.00,1,,1,,Albania
391910 - In rolls of a width not exceeding 20 cm,"1,540",6.35,0.00,4,,4,,Albania
391990 - Other,"15,548",6.50,0.00,1,,1,,Albania
392010 - Of polymers of ethylene,"68,047",4.64,0.00,7,,5,,Albania
392020 - Of polymers of propylene,,6.50,0.00,3,,3,,Albania
392030 - Of polymers of styrene,,6.50,0.00,1,,1,,Albania
392043 -- Containing by weight not less than 6 % of plasticisers,,6.50,0.00,2,,2,,Albania
392049 -- Other,"13,890",6.50,0.00,2,,2,,Albania
392051 -- Of poly(methyl methacrylate),,6.50,0.00,1,,1,,Albania
392059 -- Other,,3.25,0.00,2,,1,,Albania
392061 -- Of polycarbonates,,6.50,0.00,1,,1,,Albania
392062 -- Of poly(ethylene terephthalate),"603,566",4.33,0.00,3,,2,,Albania
392063 -- Of unsaturated polyesters,,6.50,0.00,1,,1,,Albania
392069 -- Of other polyesters,,6.50,0.00,1,,1,,Albania
392071 -- Of regenerated cellulose,,6.50,0.00,1,,1,,Albania
392073 -- Of cellulose acetate,,6.40,0.00,2,,2,,Albania
392079 -- Of other cellulose derivatives,,6.10,0.00,2,,2,,Albania
392091 -- Of poly(vinyl butyral),,6.10,0.00,1,,1,,Albania
392092 -- Of polyamides,,6.50,0.00,1,,1,,Albania
392093 -- Of amino-resins,,6.50,0.00,1,,1,,Albania
392094 -- Of phenolic resins,,6.50,0.00,1,,1,,Albania
392099 -- Of other plastics,"12,524",3.25,0.00,6,,3,,Albania
392111 -- Of polymers of styrene,"6,007",6.50,0.00,1,,1,,Albania
392112 -- Of polymers of vinyl chloride,,6.50,0.00,1,,1,,Albania
392113 -- Of polyurethanes,,6.50,0.00,2,,2,,Albania
392114 -- Of regenerated cellulose,,6.50,0.00,1,,1,,Albania
392119 -- Of other plastics,,6.50,0.00,1,,1,,Albania
392190 - Other,"45,624",6.50,0.00,8,,8,,Albania
"392210 - Baths, shower-baths, sinks and wash-basins",,6.50,0.00,1,,1,,Albania
392220 - Lavatory seats and covers,663,6.50,0.00,1,,1,,Albania
392290 - Other,,6.50,0.00,1,,1,,Albania
"392310 - Boxes, cases, crates and similar articles","51,553",6.50,0.00,1,,1,,Albania
392321 -- Of polymers of ethylene,"1,967,725",6.50,0.00,1,,1,,Albania
392329 -- Of other plastics,"156,613",6.50,0.00,2,,2,,Albania
"392330 - Carboys, bottles, flasks and similar articles","183,234",6.50,0.00,2,,2,,Albania
"392340 - Spools, cops, bobbins and similar supports","51,727",5.90,0.00,2,,2,,Albania
"392350 - Stoppers, lids, caps and other closures",,6.50,0.00,2,,2,,Albania
392390 - Other,"143,774",6.50,0.00,1,,1,,Albania
392410 - Tableware and kitchenware,"1,905",6.50,0.00,1,,1,,Albania
392490 - Other,"9,566",6.50,0.00,1,,1,,Albania
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","10,390",6.50,0.00,1,,1,,Albania
"392520 - Doors, windows and their frames and thresholds for doors","84,550",6.50,0.00,1,,1,,Albania
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","4,293",6.50,0.00,1,,1,,Albania
392590 - Other,"164,556",6.50,0.00,3,,3,,Albania
392610 - Office or school supplies,,6.50,0.00,1,,1,,Albania
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,6.50,0.00,1,,1,,Albania
"392630 - Fittings for furniture, coachwork or the like","1,024,548",6.50,0.00,1,,1,,Albania
392640 - Statuettes and other ornamental articles,"503,267",6.50,0.00,1,,1,,Albania
392690 - Other,"1,156,766",6.50,0.00,3,,3,,Albania
,2013,"8,032,734",5.53,0.00,205,,176,,Albania
390110 - Polyethylene having a specific gravity of less than 0.94,"17,171",6.50,0.00,2,,2,,Albania
390120 - Polyethylene having a specific gravity of 0.94 or more,"73,147",3.25,0.00,2,,1,,Albania
390130 - Ethylene-vinyl acetate copolymers,,6.50,0.00,1,,1,,Albania
390190 - Other,"52,005",3.25,0.00,2,,1,,Albania
390210 - Polypropylene,,6.50,0.00,1,,1,,Albania
390220 - Polyisobutylene,,6.50,0.00,1,,1,,Albania
390230 - Propylene copolymers,,6.50,0.00,1,,1,,Albania
390290 - Other,,2.17,0.00,3,,1,,Albania
390311 -- Expansible,,6.50,0.00,1,,1,,Albania
390319 -- Other,"17,437",6.50,0.00,1,,1,,Albania
390320 - Styrene-acrylonitrile (SAN) copolymers,,6.50,0.00,1,,1,,Albania
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,6.50,0.00,1,,1,,Albania
390390 - Other,,2.17,0.00,3,,1,,Albania
"390410 - Poly(vinyl chloride), not mixed with any other substances",,6.50,0.00,1,,1,,Albania
390421 -- Non-plasticised,,6.50,0.00,1,,1,,Albania
390422 -- Plasticised,,6.50,0.00,1,,1,,Albania
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,0.00,1,,1,,Albania
390440 - Other vinyl chloride copolymers,,6.50,0.00,1,,1,,Albania
390450 - Vinylidene chloride polymers,,3.25,0.00,2,,1,,Albania
390461 -- Polytetrafluoroethylene,,6.50,0.00,1,,1,,Albania
390469 -- Other,,4.33,0.00,3,,2,,Albania
390490 - Other,,6.50,0.00,1,,1,,Albania
390512 -- In aqueous dispersion,,6.50,0.00,1,,1,,Albania
390519 -- Other,,6.50,0.00,1,,1,,Albania
390521 -- In aqueous dispersion,"1,275",6.50,0.00,1,,1,,Albania
390529 -- Other,,6.50,0.00,1,,1,,Albania
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,0.00,1,,1,,Albania
390591 -- Copolymers,,6.50,0.00,1,,1,,Albania
390599 -- Other,,3.25,0.00,2,,1,,Albania
390610 - Poly(methyl methacrylate),,6.50,0.00,1,,1,,Albania
390690 - Other,"89,429",0.93,0.00,7,,1,,Albania
390710 - Polyacetals,,6.50,0.00,1,,1,,Albania
390720 - Other polyethers,,4.88,0.00,4,,3,,Albania
390730 - Epoxide resins,,6.50,0.00,1,,1,,Albania
390740 - Polycarbonates,,6.50,0.00,1,,1,,Albania
390750 - Alkyd resins,,6.50,0.00,1,,1,,Albania
390760 - Poly(ethylene terephthalate),"362,842",6.50,0.00,2,,2,,Albania
390770 - Poly(lactic acid),,0.00,0.00,1,,,,Albania
390791 -- Unsaturated,"3,679",6.50,0.00,2,,2,,Albania
390799 -- Other,,3.25,0.00,2,,1,,Albania
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,0.00,1,,1,,Albania
390890 - Other,,6.50,0.00,1,,1,,Albania
390910 - Urea resins; thiourea resins,,6.50,0.00,1,,1,,Albania
390920 - Melamine resins,,6.50,0.00,1,,1,,Albania
390930 - Other amino-resins,,6.50,0.00,1,,1,,Albania
390940 - Phenolic resins,,6.50,0.00,1,,1,,Albania
390950 - Polyurethanes,,3.25,0.00,2,,1,,Albania
391000 Silicones in primary forms.,,6.50,0.00,1,,1,,Albania
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,0.00,1,,1,,Albania
391190 - Other,,3.30,0.00,5,,3,,Albania
391211 -- Non-plasticised,,6.50,0.00,1,,1,,Albania
391212 -- Plasticised,,6.50,0.00,1,,1,,Albania
391220 - Cellulose nitrates (including collodions),,6.33,0.00,3,,3,,Albania
391231 -- Carboxymethylcellulose and its salts,,6.50,0.00,1,,1,,Albania
391239 -- Other,,3.25,0.00,2,,1,,Albania
391290 - Other,,6.45,0.00,2,,2,,Albania
"391310 - Alginic acid, its salts and esters",,5.00,0.00,1,,1,,Albania
391390 - Other,"103,984",6.50,0.00,1,,1,,Albania
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,0.00,1,,1,,Albania
391510 - Of polymers of ethylene,"61,142",6.50,0.00,1,,1,,Albania
391520 - Of polymers of styrene,"8,021",6.50,0.00,1,,1,,Albania
391530 - Of polymers of vinyl chloride,,6.50,0.00,1,,1,,Albania
391590 - Of other plastics,"229,243",6.50,0.00,2,,2,,Albania
391610 - Of polymers of ethylene,,6.50,0.00,1,,1,,Albania
391620 - Of polymers of vinyl chloride,,6.50,0.00,1,,1,,Albania
391690 - Of other plastics,,6.50,0.00,3,,3,,Albania
