Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
300331 - - Containing insulin,,17.00,17.00,1,,,,India
300339 - - Other,,10.78,10.78,27,,,,India
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,13.00,13.00,5,,,,India
300390 - Other,"1,849,246",13.61,13.61,72,,,,India
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.29,15.29,7,,,,India
300420 - Containing other antibiotics,"609,397",10.75,10.75,24,,,,India
300431 - - Containing insulin,,17.00,17.00,1,,,,India
300432 - - Containing adrenal cortical hormones,,17.00,17.00,1,,,,India
300439 - - Other,,11.00,11.00,28,,,,India
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","26,340",13.00,13.00,5,,,,India
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,13.29,13.29,7,,,,India
300490 - Other,"1,221,684",13.69,13.69,64,,,,India
300510 - Adhesive dressings and other articles having an adhesive layer,,11.25,11.25,8,,,,India
300590 - Other,,11.00,11.00,5,,,,India
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,8.75,8.75,4,,,,India
300620 - Blood-grouping reagents,,13.00,13.00,1,,,,India
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,5.00,5.00,7,,,,India
300640 - Dental cements and other dental fillings; bone reconstruction cements,,6.67,6.67,3,,,,India
300650 - First-aid boxes and kits,,17.00,17.00,1,,,,India
300660 - Chemical contraceptive preparations based on hormones or spermicides,,15.00,15.00,1,,,,India
,1998,"9,340,030",11.82,11.82,348,,,,India
"300110 - Glands and other organs, dried, whether or not powdered",,7.00,7.00,2,,,,India
300120 - Extracts of glands or other organs or of their secretions,,9.00,9.00,2,,,,India
300190 - Other,,7.00,7.00,3,,,,India
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,6.33,6.33,18,,,,India
300220 - Vaccines for human medicine,"6,616,546",5.22,5.22,18,,,,India
300230 - Vaccines for veterinary medicine,,6.71,6.71,7,,,,India
300290 - Other,,9.25,9.25,8,,,,India
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","161,293",15.29,15.29,7,,,,India
300320 - Containing other antibiotics,"79,804",11.86,11.86,21,,,,India
300331 - - Containing insulin,,17.00,17.00,1,,,,India
300339 - - Other,,11.40,11.40,25,,,,India
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,13.00,13.00,5,,,,India
300390 - Other,"1,906,467",13.91,13.91,70,,,,India
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.29,15.29,7,,,,India
300420 - Containing other antibiotics,,11.86,11.86,21,,,,India
300431 - - Containing insulin,,17.00,17.00,1,,,,India
300432 - - Containing adrenal cortical hormones,,17.00,17.00,1,,,,India
300439 - - Other,"19,700",11.62,11.62,26,,,,India
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,13.00,13.00,5,,,,India
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,15.00,15.00,6,,,,India
300490 - Other,"556,220",13.86,13.86,63,,,,India
300510 - Adhesive dressings and other articles having an adhesive layer,,11.25,11.25,8,,,,India
300590 - Other,,11.00,11.00,5,,,,India
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,10.00,10.00,4,,,,India
300620 - Blood-grouping reagents,,13.00,13.00,1,,,,India
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,7.50,7.50,8,,,,India
300640 - Dental cements and other dental fillings; bone reconstruction cements,,8.33,8.33,3,,,,India
300650 - First-aid boxes and kits,,17.00,17.00,1,,,,India
300660 - Chemical contraceptive preparations based on hormones or spermicides,,15.00,15.00,1,,,,India
,1997,"7,673,993",11.78,11.78,344,,,,India
"300110 - Glands and other organs, dried, whether or not powdered",,7.00,7.00,2,,,,India
300120 - Extracts of glands or other organs or of their secretions,,9.00,9.00,2,,,,India
300190 - Other,,7.00,7.00,3,,,,India
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,6.33,6.33,18,,,,India
300220 - Vaccines for human medicine,"4,595,400",5.22,5.22,18,,,,India
300230 - Vaccines for veterinary medicine,,6.71,6.71,7,,,,India
300290 - Other,,9.25,9.25,8,,,,India
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","6,195",15.29,15.29,7,,,,India
300320 - Containing other antibiotics,"250,590",11.86,11.86,21,,,,India
300331 - - Containing insulin,,17.00,17.00,1,,,,India
300339 - - Other,,11.09,11.09,23,,,,India
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,13.00,13.00,5,,,,India
300390 - Other,"2,248,908",13.91,13.91,70,,,,India
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","227,654",15.29,15.29,7,,,,India
300420 - Containing other antibiotics,,11.86,11.86,21,,,,India
300431 - - Containing insulin,,17.00,17.00,1,,,,India
300432 - - Containing adrenal cortical hormones,,17.00,17.00,1,,,,India
300439 - - Other,,11.33,11.33,24,,,,India
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,13.00,13.00,5,,,,India
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,15.00,15.00,6,,,,India
300490 - Other,"271,569",13.86,13.86,63,,,,India
300510 - Adhesive dressings and other articles having an adhesive layer,,11.25,11.25,8,,,,India
300590 - Other,"43,144",11.00,11.00,5,,,,India
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","30,533",10.00,10.00,4,,,,India
300620 - Blood-grouping reagents,,13.00,13.00,1,,,,India
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,7.50,7.50,8,,,,India
300640 - Dental cements and other dental fillings; bone reconstruction cements,,8.33,8.33,3,,,,India
300650 - First-aid boxes and kits,,17.00,17.00,1,,,,India
300660 - Chemical contraceptive preparations based on hormones or spermicides,,15.00,15.00,1,,,,India
,1996,"12,203,831",8.76,8.76,342,,,,India
"300110 - Glands and other organs, dried, whether or not powdered",,4.00,4.00,2,,,,India
300120 - Extracts of glands or other organs or of their secretions,,6.00,6.00,2,,,,India
300190 - Other,,4.00,4.00,3,,,,India
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,3.33,3.33,18,,,,India
300220 - Vaccines for human medicine,"9,261,826",2.22,2.22,18,,,,India
300230 - Vaccines for veterinary medicine,,3.71,3.71,7,,,,India
300290 - Other,,5.67,5.67,6,,,,India
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,12.29,12.29,7,,,,India
300320 - Containing other antibiotics,"208,319",8.86,8.86,21,,,,India
300331 - - Containing insulin,,14.00,14.00,1,,,,India
300339 - - Other,,8.09,8.09,23,,,,India
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,10.00,10.00,5,,,,India
300390 - Other,"1,718,099",10.91,10.91,70,,,,India
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","346,175",12.29,12.29,7,,,,India
300420 - Containing other antibiotics,"89,143",8.86,8.86,21,,,,India
300431 - - Containing insulin,,14.00,14.00,1,,,,India
300432 - - Containing adrenal cortical hormones,,14.00,14.00,1,,,,India
300439 - - Other,,8.33,8.33,24,,,,India
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,10.00,10.00,5,,,,India
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,12.00,12.00,6,,,,India
300490 - Other,"575,440",10.86,10.86,63,,,,India
300510 - Adhesive dressings and other articles having an adhesive layer,"4,829",8.25,8.25,8,,,,India
300590 - Other,,6.00,6.00,5,,,,India
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,7.00,7.00,4,,,,India
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,India
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,4.50,4.50,8,,,,India
300640 - Dental cements and other dental fillings; bone reconstruction cements,,5.33,5.33,3,,,,India
300650 - First-aid boxes and kits,,14.00,14.00,1,,,,India
300660 - Chemical contraceptive preparations based on hormones or spermicides,,12.00,12.00,1,,,,India
