Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","312,000",7.00,7.00,4,,,,"Korea, Republic of"
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,"Korea, Republic of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,2.10,2.10,10,,,,"Korea, Republic of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,6.33,6.33,3,,,,"Korea, Republic of"
300650 - First- Aid boxes and kits,,15.50,15.50,1,,,,"Korea, Republic of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,0.00,0.00,1,,,,"Korea, Republic of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,15.50,15.50,1,,,,"Korea, Republic of"
300680 - Waste pharmaceuticals,,15.50,15.50,1,,,,"Korea, Republic of"
,2002,"14,465,938",7.30,7.30,373,,,,"Korea, Republic of"
"300110 - Glands and other organs, dried, whether or not powdered",,5.50,5.50,2,,,,"Korea, Republic of"
300120 - Extracts of glands or other organs or of their secretions,"3,120",7.50,7.50,2,,,,"Korea, Republic of"
300190 - Other,,5.50,5.50,3,,,,"Korea, Republic of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","6,337,644",4.60,4.60,20,,,,"Korea, Republic of"
300220 - Vaccines for human medicine,"3,155,475",3.72,3.72,18,,,,"Korea, Republic of"
300230 - Vaccines for veterinary medicine,,5.28,5.28,9,,,,"Korea, Republic of"
300290 - Other,"82,917",7.75,7.75,8,,,,"Korea, Republic of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,9.50,9.50,7,,,,"Korea, Republic of"
300320 - Containing other antibiotics,"32,205",6.29,6.29,24,,,,"Korea, Republic of"
300331 -- Containing insulin,,15.50,15.50,1,,,,"Korea, Republic of"
300339 -- Other,,9.06,9.06,31,,,,"Korea, Republic of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading 29.37 or antibiotics,,12.40,12.40,5,,,,"Korea, Republic of"
300390 - Other,"56,758",9.74,9.74,70,,,,"Korea, Republic of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","350,670",0.00,0.00,7,,,,"Korea, Republic of"
300420 - Containing other antibiotics,"424,093",3.75,3.75,24,,,,"Korea, Republic of"
300431 -- Containing insulin,,15.50,15.50,1,,,,"Korea, Republic of"
"300432 -- Containing corticosteroid hormones, their derivatives and structural analogues",,15.50,15.50,1,,,,"Korea, Republic of"
300439 -- Other,"1,440,232",6.98,6.98,33,,,,"Korea, Republic of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading 29.37 or antibiotics","81,194",6.20,6.20,5,,,,"Korea, Republic of"
300450 - Other medicaments containing vitamins or other products of heading 29.36,"7,223",11.07,11.07,7,,,,"Korea, Republic of"
300490 - Other,"2,233,424",6.81,6.81,62,,,,"Korea, Republic of"
300510 - Adhesive dressings and other articles having an adhesive layer,"43,371",9.92,9.92,6,,,,"Korea, Republic of"
300590 - Other,"1,610",9.20,9.20,5,,,,"Korea, Republic of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","216,002",8.50,8.50,4,,,,"Korea, Republic of"
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,"Korea, Republic of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,4.15,4.15,10,,,,"Korea, Republic of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,6.33,6.33,3,,,,"Korea, Republic of"
300650 - First- Aid boxes and kits,,15.50,15.50,1,,,,"Korea, Republic of"
"300660 - Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides",,15.50,15.50,1,,,,"Korea, Republic of"
300670 - Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,,15.50,15.50,1,,,,"Korea, Republic of"
300680 - Waste pharmaceuticals,,15.50,15.50,1,,,,"Korea, Republic of"
,2001,"19,988,232",10.84,10.84,368,,,,"Korea, Republic of"
"300110 - Glands and other organs, dried, whether or not powdered",,6.50,6.50,2,,,,"Korea, Republic of"
300120 - Extracts of glands or other organs or of their secretions,,8.50,8.50,2,,,,"Korea, Republic of"
300190 - Other,,6.50,6.50,3,,,,"Korea, Republic of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","4,368,619",5.60,5.60,20,,,,"Korea, Republic of"
300220 - Vaccines for human medicine,"9,485,142",4.72,4.72,18,,,,"Korea, Republic of"
300230 - Vaccines for veterinary medicine,,6.28,6.28,9,,,,"Korea, Republic of"
300290 - Other,"27,638",8.75,8.75,8,,,,"Korea, Republic of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,14.79,14.79,7,,,,"Korea, Republic of"
300320 - Containing other antibiotics,,10.25,10.25,24,,,,"Korea, Republic of"
300331 - - Containing insulin,,16.50,16.50,1,,,,"Korea, Republic of"
300339 - - Other,,10.28,10.28,27,,,,"Korea, Republic of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,12.50,12.50,5,,,,"Korea, Republic of"
300390 - Other,"1,500,240",13.11,13.11,72,,,,"Korea, Republic of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,14.79,14.79,7,,,,"Korea, Republic of"
300420 - Containing other antibiotics,"689,573",10.25,10.25,24,,,,"Korea, Republic of"
300431 - - Containing insulin,,16.50,16.50,1,,,,"Korea, Republic of"
300432 - - Containing adrenal cortical hormones,,16.50,16.50,1,,,,"Korea, Republic of"
300439 - - Other,"2,183,187",10.50,10.50,28,,,,"Korea, Republic of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","104,129",12.50,12.50,5,,,,"Korea, Republic of"
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"3,522",12.79,12.79,7,,,,"Korea, Republic of"
300490 - Other,"1,396,203",13.19,13.19,64,,,,"Korea, Republic of"
300510 - Adhesive dressings and other articles having an adhesive layer,"93,745",10.44,10.44,8,,,,"Korea, Republic of"
300590 - Other,"22,848",10.00,10.00,5,,,,"Korea, Republic of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","113,386",9.50,9.50,4,,,,"Korea, Republic of"
300620 - Blood-grouping reagents,,12.50,12.50,1,,,,"Korea, Republic of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,5.45,5.45,10,,,,"Korea, Republic of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,7.83,7.83,3,,,,"Korea, Republic of"
300650 - First-aid boxes and kits,,16.50,16.50,1,,,,"Korea, Republic of"
300660 - Chemical contraceptive preparations based on hormones or spermicides,,14.50,14.50,1,,,,"Korea, Republic of"
,2000,"16,332,270",11.40,11.40,363,,,,"Korea, Republic of"
"300110 - Glands and other organs, dried, whether or not powdered",,7.00,7.00,2,,,,"Korea, Republic of"
300120 - Extracts of glands or other organs or of their secretions,,9.00,9.00,2,,,,"Korea, Republic of"
300190 - Other,,7.00,7.00,3,,,,"Korea, Republic of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","5,666,273",6.22,6.22,18,,,,"Korea, Republic of"
300220 - Vaccines for human medicine,"6,387,400",5.22,5.22,18,,,,"Korea, Republic of"
300230 - Vaccines for veterinary medicine,,6.78,6.78,9,,,,"Korea, Republic of"
300290 - Other,,9.25,9.25,8,,,,"Korea, Republic of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.29,15.29,7,,,,"Korea, Republic of"
300320 - Containing other antibiotics,,10.75,10.75,24,,,,"Korea, Republic of"
300331 - - Containing insulin,,17.00,17.00,1,,,,"Korea, Republic of"
300339 - - Other,,10.78,10.78,27,,,,"Korea, Republic of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,13.00,13.00,5,,,,"Korea, Republic of"
300390 - Other,,13.61,13.61,72,,,,"Korea, Republic of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.29,15.29,7,,,,"Korea, Republic of"
300420 - Containing other antibiotics,"496,687",10.75,10.75,24,,,,"Korea, Republic of"
300431 - - Containing insulin,,17.00,17.00,1,,,,"Korea, Republic of"
300432 - - Containing adrenal cortical hormones,,17.00,17.00,1,,,,"Korea, Republic of"
300439 - - Other,"2,274,532",11.00,11.00,28,,,,"Korea, Republic of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","94,687",13.00,13.00,5,,,,"Korea, Republic of"
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"11,630",13.29,13.29,7,,,,"Korea, Republic of"
300490 - Other,"1,203,397",13.69,13.69,64,,,,"Korea, Republic of"
300510 - Adhesive dressings and other articles having an adhesive layer,"58,409",11.25,11.25,8,,,,"Korea, Republic of"
300590 - Other,"80,825",11.00,11.00,5,,,,"Korea, Republic of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","58,430",9.00,9.00,4,,,,"Korea, Republic of"
300620 - Blood-grouping reagents,,13.00,13.00,1,,,,"Korea, Republic of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,5.71,5.71,7,,,,"Korea, Republic of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,7.00,7.00,3,,,,"Korea, Republic of"
300650 - First-aid boxes and kits,,17.00,17.00,1,,,,"Korea, Republic of"
300660 - Chemical contraceptive preparations based on hormones or spermicides,,15.00,15.00,1,,,,"Korea, Republic of"
,1999,"5,539,224",11.41,11.41,361,,,,"Korea, Republic of"
"300110 - Glands and other organs, dried, whether or not powdered",,7.00,7.00,2,,,,"Korea, Republic of"
300120 - Extracts of glands or other organs or of their secretions,,9.00,9.00,2,,,,"Korea, Republic of"
300190 - Other,,7.00,7.00,3,,,,"Korea, Republic of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,158,427",6.22,6.22,18,,,,"Korea, Republic of"
300220 - Vaccines for human medicine,"925,165",5.22,5.22,18,,,,"Korea, Republic of"
300230 - Vaccines for veterinary medicine,,6.71,6.71,7,,,,"Korea, Republic of"
300290 - Other,,9.25,9.25,8,,,,"Korea, Republic of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.29,15.29,7,,,,"Korea, Republic of"
300320 - Containing other antibiotics,,10.75,10.75,24,,,,"Korea, Republic of"
300331 - - Containing insulin,,17.00,17.00,1,,,,"Korea, Republic of"
300339 - - Other,"122,400",10.78,10.78,27,,,,"Korea, Republic of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,13.00,13.00,5,,,,"Korea, Republic of"
300390 - Other,,13.61,13.61,72,,,,"Korea, Republic of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.29,15.29,7,,,,"Korea, Republic of"
300420 - Containing other antibiotics,"198,438",10.75,10.75,24,,,,"Korea, Republic of"
300431 - - Containing insulin,,17.00,17.00,1,,,,"Korea, Republic of"
300432 - - Containing adrenal cortical hormones,,17.00,17.00,1,,,,"Korea, Republic of"
300439 - - Other,"2,275,106",11.00,11.00,28,,,,"Korea, Republic of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,13.00,13.00,5,,,,"Korea, Republic of"
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"68,370",13.29,13.29,7,,,,"Korea, Republic of"
300490 - Other,"651,869",13.69,13.69,64,,,,"Korea, Republic of"
300510 - Adhesive dressings and other articles having an adhesive layer,"71,193",11.25,11.25,8,,,,"Korea, Republic of"
300590 - Other,"68,256",11.00,11.00,5,,,,"Korea, Republic of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,8.75,8.75,4,,,,"Korea, Republic of"
300620 - Blood-grouping reagents,,13.00,13.00,1,,,,"Korea, Republic of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,5.00,5.00,7,,,,"Korea, Republic of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,,6.67,6.67,3,,,,"Korea, Republic of"
300650 - First-aid boxes and kits,,17.00,17.00,1,,,,"Korea, Republic of"
300660 - Chemical contraceptive preparations based on hormones or spermicides,,15.00,15.00,1,,,,"Korea, Republic of"
,1998,"9,176,559",11.82,11.82,348,,,,"Korea, Republic of"
"300110 - Glands and other organs, dried, whether or not powdered",,7.00,7.00,2,,,,"Korea, Republic of"
300120 - Extracts of glands or other organs or of their secretions,,9.00,9.00,2,,,,"Korea, Republic of"
300190 - Other,,7.00,7.00,3,,,,"Korea, Republic of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","2,521,307",6.33,6.33,18,,,,"Korea, Republic of"
300220 - Vaccines for human medicine,"360,045",5.22,5.22,18,,,,"Korea, Republic of"
300230 - Vaccines for veterinary medicine,,6.71,6.71,7,,,,"Korea, Republic of"
300290 - Other,,9.25,9.25,8,,,,"Korea, Republic of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.29,15.29,7,,,,"Korea, Republic of"
300320 - Containing other antibiotics,,11.86,11.86,21,,,,"Korea, Republic of"
300331 - - Containing insulin,,17.00,17.00,1,,,,"Korea, Republic of"
300339 - - Other,,11.40,11.40,25,,,,"Korea, Republic of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,13.00,13.00,5,,,,"Korea, Republic of"
300390 - Other,,13.91,13.91,70,,,,"Korea, Republic of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.29,15.29,7,,,,"Korea, Republic of"
300420 - Containing other antibiotics,"126,720",11.86,11.86,21,,,,"Korea, Republic of"
300431 - - Containing insulin,,17.00,17.00,1,,,,"Korea, Republic of"
300432 - - Containing adrenal cortical hormones,,17.00,17.00,1,,,,"Korea, Republic of"
300439 - - Other,"4,587,103",11.62,11.62,26,,,,"Korea, Republic of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,13.00,13.00,5,,,,"Korea, Republic of"
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"68,370",15.00,15.00,6,,,,"Korea, Republic of"
300490 - Other,"1,416,462",13.86,13.86,63,,,,"Korea, Republic of"
300510 - Adhesive dressings and other articles having an adhesive layer,,11.25,11.25,8,,,,"Korea, Republic of"
300590 - Other,"39,899",11.00,11.00,5,,,,"Korea, Republic of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,10.00,10.00,4,,,,"Korea, Republic of"
300620 - Blood-grouping reagents,,13.00,13.00,1,,,,"Korea, Republic of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,7.50,7.50,8,,,,"Korea, Republic of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,"21,290",8.33,8.33,3,,,,"Korea, Republic of"
300650 - First-aid boxes and kits,"35,363",17.00,17.00,1,,,,"Korea, Republic of"
300660 - Chemical contraceptive preparations based on hormones or spermicides,,15.00,15.00,1,,,,"Korea, Republic of"
,1997,"5,135,526",11.78,11.78,344,,,,"Korea, Republic of"
"300110 - Glands and other organs, dried, whether or not powdered",,7.00,7.00,2,,,,"Korea, Republic of"
300120 - Extracts of glands or other organs or of their secretions,,9.00,9.00,2,,,,"Korea, Republic of"
300190 - Other,,7.00,7.00,3,,,,"Korea, Republic of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,062,868",6.33,6.33,18,,,,"Korea, Republic of"
300220 - Vaccines for human medicine,,5.22,5.22,18,,,,"Korea, Republic of"
300230 - Vaccines for veterinary medicine,,6.71,6.71,7,,,,"Korea, Republic of"
300290 - Other,,9.25,9.25,8,,,,"Korea, Republic of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.29,15.29,7,,,,"Korea, Republic of"
300320 - Containing other antibiotics,"240,204",11.86,11.86,21,,,,"Korea, Republic of"
300331 - - Containing insulin,,17.00,17.00,1,,,,"Korea, Republic of"
300339 - - Other,,11.09,11.09,23,,,,"Korea, Republic of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,13.00,13.00,5,,,,"Korea, Republic of"
300390 - Other,"40,816",13.91,13.91,70,,,,"Korea, Republic of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,15.29,15.29,7,,,,"Korea, Republic of"
300420 - Containing other antibiotics,"17,568",11.86,11.86,21,,,,"Korea, Republic of"
300431 - - Containing insulin,,17.00,17.00,1,,,,"Korea, Republic of"
300432 - - Containing adrenal cortical hormones,,17.00,17.00,1,,,,"Korea, Republic of"
300439 - - Other,"1,379,325",11.33,11.33,24,,,,"Korea, Republic of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,13.00,13.00,5,,,,"Korea, Republic of"
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,15.00,15.00,6,,,,"Korea, Republic of"
300490 - Other,"2,222,763",13.86,13.86,63,,,,"Korea, Republic of"
300510 - Adhesive dressings and other articles having an adhesive layer,,11.25,11.25,8,,,,"Korea, Republic of"
300590 - Other,"108,263",11.00,11.00,5,,,,"Korea, Republic of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,10.00,10.00,4,,,,"Korea, Republic of"
300620 - Blood-grouping reagents,,13.00,13.00,1,,,,"Korea, Republic of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,7.50,7.50,8,,,,"Korea, Republic of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,"63,719",8.33,8.33,3,,,,"Korea, Republic of"
300650 - First-aid boxes and kits,,17.00,17.00,1,,,,"Korea, Republic of"
300660 - Chemical contraceptive preparations based on hormones or spermicides,,15.00,15.00,1,,,,"Korea, Republic of"
,1996,"1,365,018",8.76,8.76,342,,,,"Korea, Republic of"
"300110 - Glands and other organs, dried, whether or not powdered",,4.00,4.00,2,,,,"Korea, Republic of"
300120 - Extracts of glands or other organs or of their secretions,,6.00,6.00,2,,,,"Korea, Republic of"
300190 - Other,,4.00,4.00,3,,,,"Korea, Republic of"
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","671,698",3.33,3.33,18,,,,"Korea, Republic of"
300220 - Vaccines for human medicine,"5,200",2.22,2.22,18,,,,"Korea, Republic of"
300230 - Vaccines for veterinary medicine,,3.71,3.71,7,,,,"Korea, Republic of"
300290 - Other,,5.67,5.67,6,,,,"Korea, Republic of"
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,12.29,12.29,7,,,,"Korea, Republic of"
300320 - Containing other antibiotics,,8.86,8.86,21,,,,"Korea, Republic of"
300331 - - Containing insulin,,14.00,14.00,1,,,,"Korea, Republic of"
300339 - - Other,,8.09,8.09,23,,,,"Korea, Republic of"
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,10.00,10.00,5,,,,"Korea, Republic of"
300390 - Other,,10.91,10.91,70,,,,"Korea, Republic of"
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","193,288",12.29,12.29,7,,,,"Korea, Republic of"
300420 - Containing other antibiotics,"78,766",8.86,8.86,21,,,,"Korea, Republic of"
300431 - - Containing insulin,,14.00,14.00,1,,,,"Korea, Republic of"
300432 - - Containing adrenal cortical hormones,,14.00,14.00,1,,,,"Korea, Republic of"
300439 - - Other,"173,563",8.33,8.33,24,,,,"Korea, Republic of"
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,10.00,10.00,5,,,,"Korea, Republic of"
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,12.00,12.00,6,,,,"Korea, Republic of"
300490 - Other,"163,563",10.86,10.86,63,,,,"Korea, Republic of"
300510 - Adhesive dressings and other articles having an adhesive layer,,8.25,8.25,8,,,,"Korea, Republic of"
300590 - Other,"10,231",6.00,6.00,5,,,,"Korea, Republic of"
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,7.00,7.00,4,,,,"Korea, Republic of"
300620 - Blood-grouping reagents,,10.00,10.00,1,,,,"Korea, Republic of"
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,4.50,4.50,8,,,,"Korea, Republic of"
300640 - Dental cements and other dental fillings; bone reconstruction cements,"68,709",5.33,5.33,3,,,,"Korea, Republic of"
300650 - First-aid boxes and kits,,14.00,14.00,1,,,,"Korea, Republic of"
300660 - Chemical contraceptive preparations based on hormones or spermicides,,12.00,12.00,1,,,,"Korea, Republic of"
