Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","82,550",0.00,0.00,1,,,,China
300320 - Containing other antibiotics,"221,753",0.00,0.00,1,,,,China
300331 - - Containing insulin,,0.00,0.00,1,,,,China
300339 - - Other,"11,875",0.00,0.00,1,,,,China
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,China
300390 - Other,"46,197,453",0.00,0.00,2,,,,China
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","923,421",0.00,0.00,2,,,,China
300420 - Containing other antibiotics,"536,328",0.00,0.00,2,,,,China
300431 - - Containing insulin,,0.00,0.00,2,,,,China
300432 - - Containing adrenal cortical hormones,"15,028",0.00,0.00,2,,,,China
300439 - - Other,,0.00,0.00,2,,,,China
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","157,983",0.00,0.00,2,,,,China
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"86,976",0.00,0.00,2,,,,China
300490 - Other,"7,611,630",0.00,0.00,4,,,,China
300510 - Adhesive dressings and other articles having an adhesive layer,"2,625,768",0.00,0.00,1,,,,China
300590 - Other,"50,999,315",0.00,0.00,5,,,,China
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","180,257",0.00,0.00,2,,,,China
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,China
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,738,0.00,0.00,1,,,,China
300640 - Dental cements and other dental fillings; bone reconstruction cements,"2,231,908",0.00,0.00,1,,,,China
300650 - First-aid boxes and kits,"1,096,552",0.00,0.00,1,,,,China
300660 - Chemical contraceptive preparations based on hormones or spermicides,"9,302",0.00,0.00,3,,,,China
,1999,"127,263,908",0.00,0.00,57,,,,China
"300110 - Glands and other organs, dried, whether or not powdered","68,945",0.00,0.00,2,,,,China
300120 - Extracts of glands or other organs or of their secretions,"153,877",0.00,0.00,2,,,,China
300190 - Other,"30,197,212",0.00,0.00,3,,,,China
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","57,254",0.00,0.00,4,,,,China
300220 - Vaccines for human medicine,"196,807",0.00,0.00,1,,,,China
300230 - Vaccines for veterinary medicine,"4,231",0.00,0.00,1,,,,China
300290 - Other,"359,413",0.00,0.00,4,,,,China
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","84,975",0.00,0.00,1,,,,China
300320 - Containing other antibiotics,"230,592",0.00,0.00,1,,,,China
300331 - - Containing insulin,,0.00,0.00,1,,,,China
300339 - - Other,"7,460",0.00,0.00,1,,,,China
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,"99,235",0.00,0.00,1,,,,China
300390 - Other,"30,720,201",0.00,0.00,2,,,,China
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,007,919",0.00,0.00,2,,,,China
300420 - Containing other antibiotics,"409,856",0.00,0.00,2,,,,China
300431 - - Containing insulin,,0.00,0.00,2,,,,China
300432 - - Containing adrenal cortical hormones,"4,679",0.00,0.00,2,,,,China
300439 - - Other,"7,919",0.00,0.00,2,,,,China
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","15,518",0.00,0.00,2,,,,China
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"63,052",0.00,0.00,2,,,,China
300490 - Other,"7,309,939",0.00,0.00,4,,,,China
300510 - Adhesive dressings and other articles having an adhesive layer,"2,472,141",0.00,0.00,1,,,,China
300590 - Other,"50,450,686",0.00,0.00,5,,,,China
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","211,536",0.00,0.00,2,,,,China
300620 - Blood-grouping reagents,"27,998",0.00,0.00,1,,,,China
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,352,0.00,0.00,1,,,,China
300640 - Dental cements and other dental fillings; bone reconstruction cements,"1,562,679",0.00,0.00,1,,,,China
300650 - First-aid boxes and kits,"1,539,434",0.00,0.00,1,,,,China
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,China
,1998,"148,444,945",0.00,0.00,57,,,,China
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,China
300120 - Extracts of glands or other organs or of their secretions,"1,105,527",0.00,0.00,2,,,,China
300190 - Other,"53,278,571",0.00,0.00,3,,,,China
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","8,452",0.00,0.00,4,,,,China
300220 - Vaccines for human medicine,"90,406",0.00,0.00,1,,,,China
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,China
300290 - Other,"442,790",0.00,0.00,4,,,,China
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","77,292",0.00,0.00,1,,,,China
300320 - Containing other antibiotics,"97,695",0.00,0.00,1,,,,China
300331 - - Containing insulin,,0.00,0.00,1,,,,China
300339 - - Other,"10,026",0.00,0.00,1,,,,China
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,"272,138",0.00,0.00,1,,,,China
300390 - Other,"24,089,754",0.00,0.00,2,,,,China
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,301,802",0.00,0.00,2,,,,China
300420 - Containing other antibiotics,"514,669",0.00,0.00,2,,,,China
300431 - - Containing insulin,,0.00,0.00,2,,,,China
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,China
300439 - - Other,"89,631",0.00,0.00,2,,,,China
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","38,543",0.00,0.00,2,,,,China
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"44,198",0.00,0.00,2,,,,China
300490 - Other,"3,343,368",0.00,0.00,4,,,,China
300510 - Adhesive dressings and other articles having an adhesive layer,"2,629,917",0.00,0.00,1,,,,China
300590 - Other,"57,061,568",0.00,0.00,5,,,,China
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","324,993",0.00,0.00,2,,,,China
300620 - Blood-grouping reagents,230,0.00,0.00,1,,,,China
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"2,010",0.00,0.00,1,,,,China
300640 - Dental cements and other dental fillings; bone reconstruction cements,"1,886,340",0.00,0.00,1,,,,China
300650 - First-aid boxes and kits,"1,733,161",0.00,0.00,1,,,,China
300660 - Chemical contraceptive preparations based on hormones or spermicides,"1,865",0.00,0.00,3,,,,China
,1997,"99,691,687",0.00,0.00,57,,,,China
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,China
300120 - Extracts of glands or other organs or of their secretions,"1,827,630",0.00,0.00,2,,,,China
300190 - Other,"36,116,486",0.00,0.00,3,,,,China
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","13,540",0.00,0.00,4,,,,China
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,China
300230 - Vaccines for veterinary medicine,"21,422",0.00,0.00,1,,,,China
300290 - Other,"208,675",0.00,0.00,4,,,,China
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","277,999",0.00,0.00,1,,,,China
300320 - Containing other antibiotics,"142,277",0.00,0.00,1,,,,China
300331 - - Containing insulin,,0.00,0.00,1,,,,China
300339 - - Other,,0.00,0.00,1,,,,China
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,China
300390 - Other,"7,869,466",0.00,0.00,2,,,,China
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","1,347,421",0.00,0.00,2,,,,China
300420 - Containing other antibiotics,"692,388",0.00,0.00,2,,,,China
300431 - - Containing insulin,,0.00,0.00,2,,,,China
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,China
300439 - - Other,"192,413",0.00,0.00,2,,,,China
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","16,977",0.00,0.00,2,,,,China
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"89,748",0.00,0.00,2,,,,China
300490 - Other,"2,146,409",0.00,0.00,4,,,,China
300510 - Adhesive dressings and other articles having an adhesive layer,"1,506,323",0.00,0.00,1,,,,China
300590 - Other,"45,417,417",0.00,0.00,5,,,,China
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","77,364",0.00,0.00,2,,,,China
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,China
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,306,0.00,0.00,1,,,,China
300640 - Dental cements and other dental fillings; bone reconstruction cements,"1,229,209",0.00,0.00,1,,,,China
300650 - First-aid boxes and kits,"489,179",0.00,0.00,1,,,,China
300660 - Chemical contraceptive preparations based on hormones or spermicides,"9,038",0.00,0.00,3,,,,China
,1996,"73,201,011",0.00,0.00,57,,,,China
"300110 - Glands and other organs, dried, whether or not powdered",,0.00,0.00,2,,,,China
300120 - Extracts of glands or other organs or of their secretions,"949,087",0.00,0.00,2,,,,China
300190 - Other,"24,036,089",0.00,0.00,3,,,,China
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","34,499",0.00,0.00,4,,,,China
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,China
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,China
300290 - Other,"2,006",0.00,0.00,4,,,,China
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","172,838",0.00,0.00,1,,,,China
300320 - Containing other antibiotics,"288,221",0.00,0.00,1,,,,China
300331 - - Containing insulin,,0.00,0.00,1,,,,China
300339 - - Other,,0.00,0.00,1,,,,China
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,"2,324",0.00,0.00,1,,,,China
300390 - Other,"858,097",0.00,0.00,2,,,,China
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","786,051",0.00,0.00,2,,,,China
300420 - Containing other antibiotics,"649,604",0.00,0.00,2,,,,China
300431 - - Containing insulin,,0.00,0.00,2,,,,China
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,China
300439 - - Other,"51,894",0.00,0.00,2,,,,China
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","134,162",0.00,0.00,2,,,,China
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"34,766",0.00,0.00,2,,,,China
300490 - Other,"1,712,385",0.00,0.00,4,,,,China
300510 - Adhesive dressings and other articles having an adhesive layer,"1,565,068",0.00,0.00,1,,,,China
300590 - Other,"40,954,962",0.00,0.00,5,,,,China
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","233,151",0.00,0.00,2,,,,China
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,China
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,660,0.00,0.00,1,,,,China
300640 - Dental cements and other dental fillings; bone reconstruction cements,"293,769",0.00,0.00,1,,,,China
300650 - First-aid boxes and kits,"441,378",0.00,0.00,1,,,,China
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,China
