Importer,Year,Value,Ad val. duties,Number of lines,Brazil
,(US$),Simple average,MFN duties,Pref. duties,Brazil
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Brazil
300320 - Containing other antibiotics,,38.50,38.50,1,,,,Brazil
300331 - - Containing insulin,,38.50,38.50,1,,,,Brazil
300339 - - Other,,38.50,38.50,1,,,,Brazil
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,38.50,38.50,1,,,,Brazil
300390 - Other,,31.80,31.80,1,,,,Brazil
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,38.50,38.50,1,,,,Brazil
300420 - Containing other antibiotics,,38.50,38.50,1,,,,Brazil
300431 - - Containing insulin,,38.50,38.50,1,,,,Brazil
300432 - - Containing adrenal cortical hormones,,38.50,38.50,1,,,,Brazil
300439 - - Other,,38.50,38.50,1,,,,Brazil
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,38.50,38.50,1,,,,Brazil
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,38.50,38.50,1,,,,Brazil
300490 - Other,"96,054",31.80,31.80,1,,,,Brazil
300510 - Adhesive dressings and other articles having an adhesive layer,,38.50,38.50,1,,,,Brazil
300590 - Other,"9,990",38.50,38.50,1,,,,Brazil
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,38.50,38.50,1,,,,Brazil
300620 - Blood-grouping reagents,,38.50,38.50,1,,,,Brazil
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,38.50,38.50,1,,,,Brazil
300640 - Dental cements and other dental fillings; bone reconstruction cements,"8,528",38.50,38.50,1,,,,Brazil
300650 - First-aid boxes and kits,,38.50,38.50,1,,,,Brazil
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,Brazil
,1999,"235,505",36.79,36.79,29,,,,Brazil
"300110 - Glands and other organs, dried, whether or not powdered",,38.50,38.50,1,,,,Brazil
300120 - Extracts of glands or other organs or of their secretions,,38.50,38.50,1,,,,Brazil
300190 - Other,,38.50,38.50,1,,,,Brazil
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","13,988",38.50,38.50,1,,,,Brazil
300220 - Vaccines for human medicine,,38.50,38.50,1,,,,Brazil
300230 - Vaccines for veterinary medicine,"116,538",38.50,38.50,1,,,,Brazil
300290 - Other,,38.50,38.50,1,,,,Brazil
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,38.50,38.50,1,,,,Brazil
300320 - Containing other antibiotics,,38.50,38.50,1,,,,Brazil
300331 - - Containing insulin,,38.50,38.50,1,,,,Brazil
300339 - - Other,,38.50,38.50,1,,,,Brazil
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,38.50,38.50,1,,,,Brazil
300390 - Other,"10,198",33.00,33.00,1,,,,Brazil
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","5,057",38.50,38.50,1,,,,Brazil
300420 - Containing other antibiotics,,38.50,38.50,1,,,,Brazil
300431 - - Containing insulin,,38.50,38.50,1,,,,Brazil
300432 - - Containing adrenal cortical hormones,,38.50,38.50,1,,,,Brazil
300439 - - Other,,38.50,38.50,1,,,,Brazil
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,38.50,38.50,1,,,,Brazil
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,38.50,38.50,1,,,,Brazil
300490 - Other,"81,624",33.00,33.00,1,,,,Brazil
300510 - Adhesive dressings and other articles having an adhesive layer,,38.50,38.50,1,,,,Brazil
300590 - Other,,38.50,38.50,1,,,,Brazil
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,38.50,38.50,1,,,,Brazil
300620 - Blood-grouping reagents,,38.50,38.50,1,,,,Brazil
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,38.50,38.50,1,,,,Brazil
300640 - Dental cements and other dental fillings; bone reconstruction cements,"8,099",38.50,38.50,1,,,,Brazil
300650 - First-aid boxes and kits,,38.50,38.50,1,,,,Brazil
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,Brazil
,1998,"317,805",33.45,33.45,29,,,,Brazil
"300110 - Glands and other organs, dried, whether or not powdered",,35.00,35.00,1,,,,Brazil
300120 - Extracts of glands or other organs or of their secretions,,35.00,35.00,1,,,,Brazil
300190 - Other,,35.00,35.00,1,,,,Brazil
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,35.00,35.00,1,,,,Brazil
300220 - Vaccines for human medicine,,35.00,35.00,1,,,,Brazil
300230 - Vaccines for veterinary medicine,"102,975",35.00,35.00,1,,,,Brazil
300290 - Other,,35.00,35.00,1,,,,Brazil
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,35.00,35.00,1,,,,Brazil
300320 - Containing other antibiotics,,35.00,35.00,1,,,,Brazil
300331 - - Containing insulin,,35.00,35.00,1,,,,Brazil
300339 - - Other,73,35.00,35.00,1,,,,Brazil
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,35.00,35.00,1,,,,Brazil
300390 - Other,778,30.00,30.00,1,,,,Brazil
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",36,35.00,35.00,1,,,,Brazil
300420 - Containing other antibiotics,,35.00,35.00,1,,,,Brazil
300431 - - Containing insulin,,35.00,35.00,1,,,,Brazil
300432 - - Containing adrenal cortical hormones,,35.00,35.00,1,,,,Brazil
300439 - - Other,,35.00,35.00,1,,,,Brazil
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,35.00,35.00,1,,,,Brazil
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,35.00,35.00,1,,,,Brazil
300490 - Other,"204,667",30.00,30.00,1,,,,Brazil
300510 - Adhesive dressings and other articles having an adhesive layer,,35.00,35.00,1,,,,Brazil
300590 - Other,,35.00,35.00,1,,,,Brazil
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,35.00,35.00,1,,,,Brazil
300620 - Blood-grouping reagents,"9,275",35.00,35.00,1,,,,Brazil
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,35.00,35.00,1,,,,Brazil
300640 - Dental cements and other dental fillings; bone reconstruction cements,,35.00,35.00,1,,,,Brazil
300650 - First-aid boxes and kits,,35.00,35.00,1,,,,Brazil
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,Brazil
,1997,"16,992",33.79,33.79,29,,,,Brazil
"300110 - Glands and other organs, dried, whether or not powdered",,35.00,35.00,1,,,,Brazil
300120 - Extracts of glands or other organs or of their secretions,,35.00,35.00,1,,,,Brazil
300190 - Other,,35.00,35.00,1,,,,Brazil
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,35.00,35.00,1,,,,Brazil
300220 - Vaccines for human medicine,,35.00,35.00,1,,,,Brazil
300230 - Vaccines for veterinary medicine,"10,671",35.00,35.00,1,,,,Brazil
300290 - Other,,35.00,35.00,1,,,,Brazil
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,35.00,35.00,1,,,,Brazil
300320 - Containing other antibiotics,,35.00,35.00,1,,,,Brazil
300331 - - Containing insulin,,35.00,35.00,1,,,,Brazil
300339 - - Other,,35.00,35.00,1,,,,Brazil
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,35.00,35.00,1,,,,Brazil
300390 - Other,51,35.00,35.00,1,,,,Brazil
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,35.00,35.00,1,,,,Brazil
300420 - Containing other antibiotics,,35.00,35.00,1,,,,Brazil
300431 - - Containing insulin,,35.00,35.00,1,,,,Brazil
300432 - - Containing adrenal cortical hormones,,35.00,35.00,1,,,,Brazil
300439 - - Other,,35.00,35.00,1,,,,Brazil
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,35.00,35.00,1,,,,Brazil
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,35.00,35.00,1,,,,Brazil
300490 - Other,,35.00,35.00,1,,,,Brazil
300510 - Adhesive dressings and other articles having an adhesive layer,,35.00,35.00,1,,,,Brazil
300590 - Other,,35.00,35.00,1,,,,Brazil
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,35.00,35.00,1,,,,Brazil
300620 - Blood-grouping reagents,,35.00,35.00,1,,,,Brazil
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,35.00,35.00,1,,,,Brazil
300640 - Dental cements and other dental fillings; bone reconstruction cements,"6,270",35.00,35.00,1,,,,Brazil
300650 - First-aid boxes and kits,,35.00,35.00,1,,,,Brazil
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,Brazil
,1996,"27,094",39.52,39.52,29,,,,Brazil
"300110 - Glands and other organs, dried, whether or not powdered",,42.00,42.00,1,,,,Brazil
300120 - Extracts of glands or other organs or of their secretions,,42.00,42.00,1,,,,Brazil
300190 - Other,,42.00,42.00,1,,,,Brazil
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",,42.00,42.00,1,,,,Brazil
300220 - Vaccines for human medicine,,42.00,42.00,1,,,,Brazil
300230 - Vaccines for veterinary medicine,,12.00,12.00,1,,,,Brazil
300290 - Other,,42.00,42.00,1,,,,Brazil
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,42.00,42.00,1,,,,Brazil
300320 - Containing other antibiotics,,42.00,42.00,1,,,,Brazil
300331 - - Containing insulin,,42.00,42.00,1,,,,Brazil
300339 - - Other,,42.00,42.00,1,,,,Brazil
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,42.00,42.00,1,,,,Brazil
300390 - Other,,42.00,42.00,1,,,,Brazil
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,42.00,42.00,1,,,,Brazil
300420 - Containing other antibiotics,,42.00,42.00,1,,,,Brazil
300431 - - Containing insulin,,42.00,42.00,1,,,,Brazil
300432 - - Containing adrenal cortical hormones,,42.00,42.00,1,,,,Brazil
300439 - - Other,,42.00,42.00,1,,,,Brazil
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,42.00,42.00,1,,,,Brazil
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,42.00,42.00,1,,,,Brazil
300490 - Other,,42.00,42.00,1,,,,Brazil
300510 - Adhesive dressings and other articles having an adhesive layer,,42.00,42.00,1,,,,Brazil
300590 - Other,,42.00,42.00,1,,,,Brazil
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",,42.00,42.00,1,,,,Brazil
300620 - Blood-grouping reagents,,42.00,42.00,1,,,,Brazil
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,42.00,42.00,1,,,,Brazil
300640 - Dental cements and other dental fillings; bone reconstruction cements,"27,094",42.00,42.00,1,,,,Brazil
300650 - First-aid boxes and kits,,42.00,42.00,1,,,,Brazil
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,1,,,,Brazil
