Importer,Year,Value,Ad val. duties,Number of lines,Cambodia
,(US$),Simple average,MFN duties,Pref. duties,Cambodia
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Cambodia
870710 - For the vehicles of heading 87.03,,4.50,4.50,2,,,,Cambodia
870790 - Other,,4.50,4.50,2,,,,Cambodia
870810 - Bumpers and parts thereof,,3.75,3.75,2,,,,Cambodia
870821 -- Safety seat belts,,3.75,3.75,2,,,,Cambodia
870829 -- Other,,3.75,3.75,2,,,,Cambodia
870831 -- Mounted brake linings,,4.00,4.00,3,,,,Cambodia
870839 -- Other,,3.75,3.75,2,,,,Cambodia
870840 - Gear boxes (transmissions),,3.75,3.75,2,,,,Cambodia
"870850 - Drive- Axles with differential, whether or not provided with other transmission components",,3.75,3.75,2,,,,Cambodia
870860 - Non-driving axles and parts thereof,,4.00,4.00,3,,,,Cambodia
870870 - Road wheels and parts and accessories thereof,,3.75,3.75,4,,,,Cambodia
870880 - Suspension shock- Absorbers,,3.75,3.75,2,,,,Cambodia
870891 -- Radiators,,3.75,3.75,2,,,,Cambodia
870892 -- Silencers (mufflers) and exhaust pipes,,3.75,3.75,2,,,,Cambodia
870893 -- Clutches and parts thereof,,3.75,3.75,2,,,,Cambodia
"870894 -- Steering wheels, steering columns and steering boxes",,3.75,3.75,2,,,,Cambodia
870899 -- Other,,3.50,3.50,6,,,,Cambodia
870911 -- Electrical,,3.00,3.00,2,,,,Cambodia
870919 -- Other,,3.00,3.00,2,,,,Cambodia
870990 - Parts,,3.50,3.50,1,,,,Cambodia
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Cambodia
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,Cambodia
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.00,8.00,4,,,,Cambodia
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,6.00,2,,,,Cambodia
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,6.00,1,,,,Cambodia
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,Cambodia
871190 - Other,,6.00,6.00,1,,,,Cambodia
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","36,465,398",15.00,15.00,3,,,,Cambodia
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Cambodia
871390 - Other,,0.00,0.00,1,,,,Cambodia
871411 -- Saddles,,3.70,3.70,1,,,,Cambodia
871419 -- Other,"13,661",3.70,3.70,1,,,,Cambodia
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,Cambodia
"871491 -- Frames and forks, and parts thereof",188,4.70,4.70,3,,,,Cambodia
871492 -- Wheel rims and spokes,,4.70,4.70,2,,,,Cambodia
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels",,4.70,4.70,2,,,,Cambodia
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof",,4.70,4.70,3,,,,Cambodia
871495 -- Saddles,,4.70,4.70,1,,,,Cambodia
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Cambodia
871499 -- Other,565,4.70,4.70,4,,,,Cambodia
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,Cambodia
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Cambodia
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,Cambodia
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Cambodia
871639 -- Other,,2.70,2.70,5,,,,Cambodia
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,Cambodia
871680 - Other vehicles,,1.70,1.70,1,,,,Cambodia
871690 - Parts,"14,025",1.70,1.70,4,,,,Cambodia
,2005,"140,683",6.38,6.38,180,,,,Cambodia
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Cambodia
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,Cambodia
870130 - Track-laying tractors,,0.00,0.00,2,,,,Cambodia
870190 - Other,,0.88,0.88,8,,,,Cambodia
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,Cambodia
870290 - Other,,12.40,12.40,5,,,,Cambodia
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,Cambodia
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,10.00,10.00,2,,,,Cambodia
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,10.00,2,,,,Cambodia
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","34,138",10.00,10.00,3,,,,Cambodia
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,10.00,10.00,2,,,,Cambodia
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,Cambodia
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","25,243",10.00,10.00,3,,,,Cambodia
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,10.00,10.00,3,,,,Cambodia
870390 - Other,,10.00,10.00,2,,,,Cambodia
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Cambodia
870421 --g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Cambodia
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,Cambodia
870423 --g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,Cambodia
870431 --g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Cambodia
870432 --g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Cambodia
870490 - Other,,10.00,10.00,1,,,,Cambodia
870510 - Crane lorries (mobile cranes),,3.70,3.70,1,,,,Cambodia
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Cambodia
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Cambodia
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,Cambodia
870590 - Other,,3.70,3.70,3,,,,Cambodia
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,Cambodia
870710 - For the vehicles of heading 87.03,,4.50,4.50,2,,,,Cambodia
870790 - Other,,4.50,4.50,2,,,,Cambodia
870810 - Bumpers and parts thereof,,3.75,3.75,2,,,,Cambodia
870821 -- Safety seat belts,,3.75,3.75,2,,,,Cambodia
870829 -- Other,,3.75,3.75,2,,,,Cambodia
870831 -- Mounted brake linings,,4.00,4.00,3,,,,Cambodia
870839 -- Other,,3.75,3.75,2,,,,Cambodia
870840 - Gear boxes (transmissions),,3.75,3.75,2,,,,Cambodia
"870850 - Drive- Axles with differential, whether or not provided with other transmission components",,3.75,3.75,2,,,,Cambodia
870860 - Non-driving axles and parts thereof,,4.00,4.00,3,,,,Cambodia
870870 - Road wheels and parts and accessories thereof,,3.75,3.75,4,,,,Cambodia
870880 - Suspension shock- Absorbers,,3.75,3.75,2,,,,Cambodia
870891 -- Radiators,,3.75,3.75,2,,,,Cambodia
870892 -- Silencers (mufflers) and exhaust pipes,,3.75,3.75,2,,,,Cambodia
870893 -- Clutches and parts thereof,,3.75,3.75,2,,,,Cambodia
"870894 -- Steering wheels, steering columns and steering boxes",,3.75,3.75,2,,,,Cambodia
870899 -- Other,,3.50,3.50,6,,,,Cambodia
870911 -- Electrical,,3.00,3.00,2,,,,Cambodia
870919 -- Other,,3.00,3.00,2,,,,Cambodia
870990 - Parts,,3.50,3.50,1,,,,Cambodia
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Cambodia
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,Cambodia
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"81,302",8.00,8.00,4,,,,Cambodia
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,6.00,2,,,,Cambodia
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,6.00,1,,,,Cambodia
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,Cambodia
871190 - Other,,6.00,6.00,1,,,,Cambodia
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.",,15.00,15.00,3,,,,Cambodia
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Cambodia
871390 - Other,,0.00,0.00,1,,,,Cambodia
871411 -- Saddles,,3.70,3.70,1,,,,Cambodia
871419 -- Other,,3.70,3.70,1,,,,Cambodia
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,Cambodia
"871491 -- Frames and forks, and parts thereof",,4.70,4.70,3,,,,Cambodia
871492 -- Wheel rims and spokes,,4.70,4.70,2,,,,Cambodia
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels",,4.70,4.70,2,,,,Cambodia
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof",,4.70,4.70,3,,,,Cambodia
871495 -- Saddles,,4.70,4.70,1,,,,Cambodia
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Cambodia
871499 -- Other,,4.70,4.70,4,,,,Cambodia
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,Cambodia
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Cambodia
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,Cambodia
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Cambodia
871639 -- Other,,2.70,2.70,5,,,,Cambodia
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,Cambodia
871680 - Other vehicles,,1.70,1.70,1,,,,Cambodia
871690 - Parts,,1.70,1.70,4,,,,Cambodia
,2004,"77,420",6.38,6.38,180,,,,Cambodia
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Cambodia
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,Cambodia
870130 - Track-laying tractors,,0.00,0.00,2,,,,Cambodia
870190 - Other,,0.88,0.88,8,,,,Cambodia
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,Cambodia
870290 - Other,,12.40,12.40,5,,,,Cambodia
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,Cambodia
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,10.00,10.00,2,,,,Cambodia
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,10.00,2,,,,Cambodia
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,10.00,10.00,3,,,,Cambodia
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,10.00,10.00,2,,,,Cambodia
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","4,976",10.00,10.00,2,,,,Cambodia
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,10.00,10.00,3,,,,Cambodia
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,10.00,10.00,3,,,,Cambodia
870390 - Other,,10.00,10.00,2,,,,Cambodia
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Cambodia
870421 --g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Cambodia
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,Cambodia
870423 --g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,Cambodia
870431 --g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Cambodia
870432 --g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Cambodia
870490 - Other,,10.00,10.00,1,,,,Cambodia
870510 - Crane lorries (mobile cranes),,3.70,3.70,1,,,,Cambodia
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Cambodia
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Cambodia
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,Cambodia
870590 - Other,,3.70,3.70,3,,,,Cambodia
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,Cambodia
870710 - For the vehicles of heading 87.03,,4.50,4.50,2,,,,Cambodia
870790 - Other,,4.50,4.50,2,,,,Cambodia
870810 - Bumpers and parts thereof,,3.75,3.75,2,,,,Cambodia
870821 -- Safety seat belts,,3.75,3.75,2,,,,Cambodia
870829 -- Other,,3.75,3.75,2,,,,Cambodia
870831 -- Mounted brake linings,,4.00,4.00,3,,,,Cambodia
870839 -- Other,,3.75,3.75,2,,,,Cambodia
870840 - Gear boxes (transmissions),,3.75,3.75,2,,,,Cambodia
"870850 - Drive- Axles with differential, whether or not provided with other transmission components",,3.75,3.75,2,,,,Cambodia
870860 - Non-driving axles and parts thereof,,4.00,4.00,3,,,,Cambodia
870870 - Road wheels and parts and accessories thereof,,3.75,3.75,4,,,,Cambodia
870880 - Suspension shock- Absorbers,,3.75,3.75,2,,,,Cambodia
870891 -- Radiators,,3.75,3.75,2,,,,Cambodia
870892 -- Silencers (mufflers) and exhaust pipes,,3.75,3.75,2,,,,Cambodia
870893 -- Clutches and parts thereof,,3.75,3.75,2,,,,Cambodia
"870894 -- Steering wheels, steering columns and steering boxes",,3.75,3.75,2,,,,Cambodia
870899 -- Other,,3.50,3.50,6,,,,Cambodia
870911 -- Electrical,,3.00,3.00,2,,,,Cambodia
870919 -- Other,,3.00,3.00,2,,,,Cambodia
870990 - Parts,,3.50,3.50,1,,,,Cambodia
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Cambodia
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,Cambodia
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"72,445",8.00,8.00,4,,,,Cambodia
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,6.00,2,,,,Cambodia
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,6.00,1,,,,Cambodia
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,Cambodia
871190 - Other,,6.00,6.00,1,,,,Cambodia
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.",,15.00,15.00,3,,,,Cambodia
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Cambodia
871390 - Other,,0.00,0.00,1,,,,Cambodia
871411 -- Saddles,,3.70,3.70,1,,,,Cambodia
871419 -- Other,,3.70,3.70,1,,,,Cambodia
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,Cambodia
"871491 -- Frames and forks, and parts thereof",,4.70,4.70,3,,,,Cambodia
871492 -- Wheel rims and spokes,,4.70,4.70,2,,,,Cambodia
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels",,4.70,4.70,2,,,,Cambodia
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof",,4.70,4.70,3,,,,Cambodia
871495 -- Saddles,,4.70,4.70,1,,,,Cambodia
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Cambodia
871499 -- Other,,4.70,4.70,4,,,,Cambodia
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,Cambodia
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Cambodia
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,Cambodia
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Cambodia
871639 -- Other,,2.70,2.70,5,,,,Cambodia
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,Cambodia
871680 - Other vehicles,,1.70,1.70,1,,,,Cambodia
871690 - Parts,,1.70,1.70,4,,,,Cambodia
,2003,"18,450",6.38,6.38,180,,,,Cambodia
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Cambodia
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,Cambodia
870130 - Track-laying tractors,,0.00,0.00,2,,,,Cambodia
870190 - Other,,0.88,0.88,8,,,,Cambodia
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,Cambodia
870290 - Other,,12.40,12.40,5,,,,Cambodia
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,Cambodia
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,10.00,10.00,2,,,,Cambodia
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","6,154",10.00,10.00,2,,,,Cambodia
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,10.00,10.00,3,,,,Cambodia
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,10.00,10.00,2,,,,Cambodia
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,Cambodia
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,10.00,10.00,3,,,,Cambodia
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,10.00,10.00,3,,,,Cambodia
870390 - Other,,10.00,10.00,2,,,,Cambodia
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Cambodia
870421 --g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Cambodia
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,Cambodia
870423 --g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,Cambodia
870431 --g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Cambodia
870432 --g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Cambodia
870490 - Other,,10.00,10.00,1,,,,Cambodia
870510 - Crane lorries (mobile cranes),,3.70,3.70,1,,,,Cambodia
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Cambodia
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Cambodia
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,Cambodia
870590 - Other,,3.70,3.70,3,,,,Cambodia
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,Cambodia
870710 - For the vehicles of heading 87.03,,4.50,4.50,2,,,,Cambodia
870790 - Other,,4.50,4.50,2,,,,Cambodia
870810 - Bumpers and parts thereof,,3.75,3.75,2,,,,Cambodia
870821 -- Safety seat belts,,3.75,3.75,2,,,,Cambodia
870829 -- Other,,3.75,3.75,2,,,,Cambodia
870831 -- Mounted brake linings,,4.00,4.00,3,,,,Cambodia
870839 -- Other,,3.75,3.75,2,,,,Cambodia
870840 - Gear boxes (transmissions),,3.75,3.75,2,,,,Cambodia
"870850 - Drive- Axles with differential, whether or not provided with other transmission components",,3.75,3.75,2,,,,Cambodia
870860 - Non-driving axles and parts thereof,,4.00,4.00,3,,,,Cambodia
870870 - Road wheels and parts and accessories thereof,,3.75,3.75,4,,,,Cambodia
870880 - Suspension shock- Absorbers,,3.75,3.75,2,,,,Cambodia
870891 -- Radiators,,3.75,3.75,2,,,,Cambodia
870892 -- Silencers (mufflers) and exhaust pipes,,3.75,3.75,2,,,,Cambodia
870893 -- Clutches and parts thereof,,3.75,3.75,2,,,,Cambodia
"870894 -- Steering wheels, steering columns and steering boxes",,3.75,3.75,2,,,,Cambodia
870899 -- Other,"1,256",3.50,3.50,6,,,,Cambodia
870911 -- Electrical,,3.00,3.00,2,,,,Cambodia
870919 -- Other,,3.00,3.00,2,,,,Cambodia
870990 - Parts,,3.50,3.50,1,,,,Cambodia
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Cambodia
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,Cambodia
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.00,8.00,4,,,,Cambodia
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,6.00,2,,,,Cambodia
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,6.00,1,,,,Cambodia
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,Cambodia
871190 - Other,,6.00,6.00,1,,,,Cambodia
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.",,15.00,15.00,3,,,,Cambodia
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Cambodia
871390 - Other,,0.00,0.00,1,,,,Cambodia
871411 -- Saddles,,3.70,3.70,1,,,,Cambodia
871419 -- Other,,3.70,3.70,1,,,,Cambodia
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,Cambodia
"871491 -- Frames and forks, and parts thereof",,4.70,4.70,3,,,,Cambodia
871492 -- Wheel rims and spokes,,4.70,4.70,2,,,,Cambodia
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels",,4.70,4.70,2,,,,Cambodia
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof",,4.70,4.70,3,,,,Cambodia
871495 -- Saddles,,4.70,4.70,1,,,,Cambodia
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Cambodia
871499 -- Other,,4.70,4.70,4,,,,Cambodia
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,Cambodia
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Cambodia
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,Cambodia
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Cambodia
871639 -- Other,,2.70,2.70,5,,,,Cambodia
871640 - Other trailers and semi-trailers,"11,041",2.70,2.70,1,,,,Cambodia
871680 - Other vehicles,,1.70,1.70,1,,,,Cambodia
871690 - Parts,,1.70,1.70,4,,,,Cambodia
,2002,"709,764",6.38,6.38,180,,,,Cambodia
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Cambodia
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,Cambodia
870130 - Track-laying tractors,,0.00,0.00,2,,,,Cambodia
870190 - Other,,0.88,0.88,8,,,,Cambodia
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,Cambodia
870290 - Other,,12.40,12.40,5,,,,Cambodia
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,Cambodia
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,10.00,10.00,2,,,,Cambodia
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,10.00,10.00,2,,,,Cambodia
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,10.00,10.00,3,,,,Cambodia
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,10.00,10.00,2,,,,Cambodia
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,10.00,10.00,2,,,,Cambodia
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,10.00,10.00,3,,,,Cambodia
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,10.00,10.00,3,,,,Cambodia
870390 - Other,,10.00,10.00,2,,,,Cambodia
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Cambodia
870421 --g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Cambodia
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,Cambodia
870423 --g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,Cambodia
870431 --g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,Cambodia
870432 --g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Cambodia
870490 - Other,,10.00,10.00,1,,,,Cambodia
870510 - Crane lorries (mobile cranes),,3.70,3.70,1,,,,Cambodia
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Cambodia
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Cambodia
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,Cambodia
870590 - Other,,3.70,3.70,3,,,,Cambodia
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,Cambodia
870710 - For the vehicles of heading 87.03,,4.50,4.50,2,,,,Cambodia
870790 - Other,,4.50,4.50,2,,,,Cambodia
870810 - Bumpers and parts thereof,,3.75,3.75,2,,,,Cambodia
870821 -- Safety seat belts,,3.75,3.75,2,,,,Cambodia
870829 -- Other,,3.75,3.75,2,,,,Cambodia
870831 -- Mounted brake linings,,4.00,4.00,3,,,,Cambodia
870839 -- Other,,3.75,3.75,2,,,,Cambodia
870840 - Gear boxes (transmissions),,3.75,3.75,2,,,,Cambodia
"870850 - Drive- Axles with differential, whether or not provided with other transmission components",,3.75,3.75,2,,,,Cambodia
870860 - Non-driving axles and parts thereof,,4.00,4.00,3,,,,Cambodia
870870 - Road wheels and parts and accessories thereof,,3.75,3.75,4,,,,Cambodia
870880 - Suspension shock- Absorbers,,3.75,3.75,2,,,,Cambodia
870891 -- Radiators,,3.75,3.75,2,,,,Cambodia
870892 -- Silencers (mufflers) and exhaust pipes,,3.75,3.75,2,,,,Cambodia
870893 -- Clutches and parts thereof,,3.75,3.75,2,,,,Cambodia
"870894 -- Steering wheels, steering columns and steering boxes",,3.75,3.75,2,,,,Cambodia
870899 -- Other,,3.50,3.50,6,,,,Cambodia
870911 -- Electrical,,3.00,3.00,2,,,,Cambodia
870919 -- Other,,3.00,3.00,2,,,,Cambodia
870990 - Parts,,3.50,3.50,1,,,,Cambodia
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.","709,329",1.70,1.70,1,,,,Cambodia
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,Cambodia
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,435,8.00,8.00,4,,,,Cambodia
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,6.00,2,,,,Cambodia
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,6.00,1,,,,Cambodia
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,Cambodia
871190 - Other,,6.00,6.00,1,,,,Cambodia
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.",,15.00,15.00,3,,,,Cambodia
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Cambodia
871390 - Other,,0.00,0.00,1,,,,Cambodia
871411 -- Saddles,,3.70,3.70,1,,,,Cambodia
