Importer,Year,Value,Ad val. duties,Number of lines,Brazil
,(US$),Simple average,MFN duties,Pref. duties,Brazil
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Brazil
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Brazil
300390 - Other,"140,521",0.00,0.00,2,,,,Brazil
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Brazil
300420 - Containing other antibiotics,"8,095",0.00,0.00,2,,,,Brazil
300431 - - Containing insulin,,0.00,0.00,2,,,,Brazil
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,Brazil
300439 - - Other,,0.00,0.00,2,,,,Brazil
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,Brazil
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,0.00,0.00,2,,,,Brazil
300490 - Other,"792,576",0.00,0.00,4,,,,Brazil
300510 - Adhesive dressings and other articles having an adhesive layer,"407,191",0.00,0.00,1,,,,Brazil
300590 - Other,403,0.00,0.00,5,,,,Brazil
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","837,781",0.00,0.00,2,,,,Brazil
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Brazil
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Brazil
300640 - Dental cements and other dental fillings; bone reconstruction cements,"152,001",0.00,0.00,1,,,,Brazil
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Brazil
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,Brazil
,2000,"10,365,244",0.00,0.00,57,,,,Brazil
"300110 - Glands and other organs, dried, whether or not powdered","16,106",0.00,0.00,2,,,,Brazil
300120 - Extracts of glands or other organs or of their secretions,"4,754,355",0.00,0.00,2,,,,Brazil
300190 - Other,"781,314",0.00,0.00,3,,,,Brazil
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","2,708,254",0.00,0.00,4,,,,Brazil
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Brazil
300230 - Vaccines for veterinary medicine,"8,989",0.00,0.00,1,,,,Brazil
300290 - Other,"147,224",0.00,0.00,4,,,,Brazil
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","10,805",0.00,0.00,1,,,,Brazil
300320 - Containing other antibiotics,"427,631",0.00,0.00,1,,,,Brazil
300331 - - Containing insulin,,0.00,0.00,1,,,,Brazil
300339 - - Other,,0.00,0.00,1,,,,Brazil
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Brazil
300390 - Other,"44,954",0.00,0.00,2,,,,Brazil
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","4,425",0.00,0.00,2,,,,Brazil
300420 - Containing other antibiotics,645,0.00,0.00,2,,,,Brazil
300431 - - Containing insulin,"1,447",0.00,0.00,2,,,,Brazil
300432 - - Containing adrenal cortical hormones,55,0.00,0.00,2,,,,Brazil
300439 - - Other,,0.00,0.00,2,,,,Brazil
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",489,0.00,0.00,2,,,,Brazil
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"68,915",0.00,0.00,2,,,,Brazil
300490 - Other,"315,929",0.00,0.00,4,,,,Brazil
300510 - Adhesive dressings and other articles having an adhesive layer,"2,102",0.00,0.00,1,,,,Brazil
300590 - Other,221,0.00,0.00,5,,,,Brazil
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","801,191",0.00,0.00,2,,,,Brazil
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Brazil
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Brazil
300640 - Dental cements and other dental fillings; bone reconstruction cements,"270,192",0.00,0.00,1,,,,Brazil
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Brazil
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,Brazil
,1999,"10,990,216",0.00,0.00,57,,,,Brazil
"300110 - Glands and other organs, dried, whether or not powdered","53,641",0.00,0.00,2,,,,Brazil
300120 - Extracts of glands or other organs or of their secretions,"3,377,883",0.00,0.00,2,,,,Brazil
300190 - Other,"3,262,043",0.00,0.00,3,,,,Brazil
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","2,424,980",0.00,0.00,4,,,,Brazil
300220 - Vaccines for human medicine,,0.00,0.00,1,,,,Brazil
300230 - Vaccines for veterinary medicine,"887,017",0.00,0.00,1,,,,Brazil
300290 - Other,,0.00,0.00,4,,,,Brazil
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,1,,,,Brazil
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Brazil
300331 - - Containing insulin,,0.00,0.00,1,,,,Brazil
300339 - - Other,,0.00,0.00,1,,,,Brazil
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Brazil
300390 - Other,"141,226",0.00,0.00,2,,,,Brazil
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Brazil
300420 - Containing other antibiotics,"67,070",0.00,0.00,2,,,,Brazil
300431 - - Containing insulin,,0.00,0.00,2,,,,Brazil
300432 - - Containing adrenal cortical hormones,,0.00,0.00,2,,,,Brazil
300439 - - Other,,0.00,0.00,2,,,,Brazil
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,Brazil
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,0.00,0.00,2,,,,Brazil
300490 - Other,"353,242",0.00,0.00,4,,,,Brazil
300510 - Adhesive dressings and other articles having an adhesive layer,"75,276",0.00,0.00,1,,,,Brazil
300590 - Other,,0.00,0.00,5,,,,Brazil
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","91,455",0.00,0.00,2,,,,Brazil
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Brazil
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Brazil
300640 - Dental cements and other dental fillings; bone reconstruction cements,"254,775",0.00,0.00,1,,,,Brazil
300650 - First-aid boxes and kits,"1,609",0.00,0.00,1,,,,Brazil
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,Brazil
,1998,"15,738,552",0.00,0.00,57,,,,Brazil
"300110 - Glands and other organs, dried, whether or not powdered","4,880",0.00,0.00,2,,,,Brazil
300120 - Extracts of glands or other organs or of their secretions,"7,553,413",0.00,0.00,2,,,,Brazil
300190 - Other,"2,544,488",0.00,0.00,3,,,,Brazil
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,791,926",0.00,0.00,4,,,,Brazil
300220 - Vaccines for human medicine,"314,991",0.00,0.00,1,,,,Brazil
300230 - Vaccines for veterinary medicine,"83,504",0.00,0.00,1,,,,Brazil
300290 - Other,"230,156",0.00,0.00,4,,,,Brazil
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","9,554",0.00,0.00,1,,,,Brazil
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Brazil
300331 - - Containing insulin,,0.00,0.00,1,,,,Brazil
300339 - - Other,,0.00,0.00,1,,,,Brazil
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Brazil
300390 - Other,"189,421",0.00,0.00,2,,,,Brazil
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","2,494",0.00,0.00,2,,,,Brazil
300420 - Containing other antibiotics,"983,275",0.00,0.00,2,,,,Brazil
300431 - - Containing insulin,,0.00,0.00,2,,,,Brazil
300432 - - Containing adrenal cortical hormones,"3,911",0.00,0.00,2,,,,Brazil
300439 - - Other,"7,992",0.00,0.00,2,,,,Brazil
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",,0.00,0.00,2,,,,Brazil
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"1,937",0.00,0.00,2,,,,Brazil
300490 - Other,"1,392,947",0.00,0.00,4,,,,Brazil
300510 - Adhesive dressings and other articles having an adhesive layer,"129,070",0.00,0.00,1,,,,Brazil
300590 - Other,"7,944",0.00,0.00,5,,,,Brazil
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","15,500",0.00,0.00,2,,,,Brazil
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Brazil
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"173,813",0.00,0.00,1,,,,Brazil
300640 - Dental cements and other dental fillings; bone reconstruction cements,"297,336",0.00,0.00,1,,,,Brazil
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Brazil
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,Brazil
,1997,"13,795,188",0.00,0.00,57,,,,Brazil
"300110 - Glands and other organs, dried, whether or not powdered","10,490",0.00,0.00,2,,,,Brazil
300120 - Extracts of glands or other organs or of their secretions,"8,225,203",0.00,0.00,2,,,,Brazil
300190 - Other,"698,070",0.00,0.00,3,,,,Brazil
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","1,752,511",0.00,0.00,4,,,,Brazil
300220 - Vaccines for human medicine,"140,644",0.00,0.00,1,,,,Brazil
300230 - Vaccines for veterinary medicine,"38,308",0.00,0.00,1,,,,Brazil
300290 - Other,"107,121",0.00,0.00,4,,,,Brazil
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","84,407",0.00,0.00,1,,,,Brazil
300320 - Containing other antibiotics,,0.00,0.00,1,,,,Brazil
300331 - - Containing insulin,,0.00,0.00,1,,,,Brazil
300339 - - Other,828,0.00,0.00,1,,,,Brazil
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Brazil
300390 - Other,"3,062",0.00,0.00,2,,,,Brazil
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Brazil
300420 - Containing other antibiotics,,0.00,0.00,2,,,,Brazil
300431 - - Containing insulin,,0.00,0.00,2,,,,Brazil
300432 - - Containing adrenal cortical hormones,"5,330",0.00,0.00,2,,,,Brazil
300439 - - Other,510,0.00,0.00,2,,,,Brazil
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","2,082,551",0.00,0.00,2,,,,Brazil
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,,0.00,0.00,2,,,,Brazil
300490 - Other,"275,946",0.00,0.00,4,,,,Brazil
300510 - Adhesive dressings and other articles having an adhesive layer,"1,179",0.00,0.00,1,,,,Brazil
300590 - Other,45,0.00,0.00,5,,,,Brazil
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","3,674",0.00,0.00,2,,,,Brazil
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Brazil
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,"6,226",0.00,0.00,1,,,,Brazil
300640 - Dental cements and other dental fillings; bone reconstruction cements,"359,082",0.00,0.00,1,,,,Brazil
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Brazil
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,Brazil
,1996,"22,817,880",0.00,0.00,57,,,,Brazil
"300110 - Glands and other organs, dried, whether or not powdered","8,203",0.00,0.00,2,,,,Brazil
300120 - Extracts of glands or other organs or of their secretions,"10,306,675",0.00,0.00,2,,,,Brazil
300190 - Other,"2,540,910",0.00,0.00,3,,,,Brazil
"300210 - Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes","2,160,238",0.00,0.00,4,,,,Brazil
300220 - Vaccines for human medicine,"769,964",0.00,0.00,1,,,,Brazil
300230 - Vaccines for veterinary medicine,,0.00,0.00,1,,,,Brazil
300290 - Other,"377,497",0.00,0.00,4,,,,Brazil
"300310 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives","277,047",0.00,0.00,1,,,,Brazil
300320 - Containing other antibiotics,"66,383",0.00,0.00,1,,,,Brazil
300331 - - Containing insulin,,0.00,0.00,1,,,,Brazil
300339 - - Other,,0.00,0.00,1,,,,Brazil
300340 - Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,,0.00,0.00,1,,,,Brazil
300390 - Other,"223,565",0.00,0.00,2,,,,Brazil
"300410 - Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",,0.00,0.00,2,,,,Brazil
300420 - Containing other antibiotics,"42,587",0.00,0.00,2,,,,Brazil
300431 - - Containing insulin,,0.00,0.00,2,,,,Brazil
300432 - - Containing adrenal cortical hormones,"7,619",0.00,0.00,2,,,,Brazil
300439 - - Other,"7,796",0.00,0.00,2,,,,Brazil
"300440 - Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics","4,367,039",0.00,0.00,2,,,,Brazil
300450 - Other medicaments containing vitamins or other products of heading No. 29.36,"51,184",0.00,0.00,2,,,,Brazil
300490 - Other,"349,651",0.00,0.00,4,,,,Brazil
300510 - Adhesive dressings and other articles having an adhesive layer,"129,832",0.00,0.00,1,,,,Brazil
300590 - Other,,0.00,0.00,5,,,,Brazil
"300610 - Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics","14,018",0.00,0.00,2,,,,Brazil
300620 - Blood-grouping reagents,,0.00,0.00,1,,,,Brazil
300630 - Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,,0.00,0.00,1,,,,Brazil
300640 - Dental cements and other dental fillings; bone reconstruction cements,"1,117,672",0.00,0.00,1,,,,Brazil
300650 - First-aid boxes and kits,,0.00,0.00,1,,,,Brazil
300660 - Chemical contraceptive preparations based on hormones or spermicides,,0.00,0.00,3,,,,Brazil
