Importer,Year,Value,Ad val. duties,Number of lines,United States of America
,(US$),Simple average,MFN duties,Pref. duties,United States of America
,MFN,Best,All items,Non ad val.,All items,Non ad val.,United States of America
950640 - Articles and equipment for table-tennis,"404,583",2.70,2.70,2,,,,United States of America
"950651 - - Lawn-tennis rackets, whether or not strung","2,478,166",4.70,4.70,1,,,,United States of America
950659 - - Other,"160,509",2.70,2.70,1,,,,United States of America
950661 - - Lawn-tennis balls,"4,916,514",2.70,2.70,1,,,,United States of America
950662 - - Inflatable,"971,777",2.70,2.70,2,,,,United States of America
950669 - - Other,"2,977,644",1.35,1.35,2,,,,United States of America
"950670 - Ice skates and roller skates, including skating boots with skates attached","5,750,618",1.80,1.80,3,,,,United States of America
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","121,489,749",2.70,2.70,1,,,,United States of America
950699 - - Other,"78,532,396",1.35,1.35,2,,,,United States of America
950710 - Fishing rods,"5,199,558",3.70,3.70,1,,,,United States of America
"950720 - Fish-hooks, whether or not snelled","1,275,656",2.70,2.70,2,,,,United States of America
950730 - Fishing reels,"819,611",3.70,3.70,1,,,,United States of America
950790 - Other,"15,089,608",3.70,3.70,1,,,,United States of America
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","27,587,503",1.70,1.70,1,,,,United States of America
,1999,"844,150,062",3.38,3.38,76,,,,United States of America
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","1,741,783",5.30,5.30,2,,,,United States of America
"950210 - Dolls, whether or not dressed","9,825,233",4.70,4.70,2,,,,United States of America
"950291 - - Garments and accessories therefor, footwear and headgear","196,967",3.50,3.50,1,,,,United States of America
950299 - - Other,"524,492",3.50,3.50,1,,,,United States of America
"950310 - Electric trains, including tracks, signals and other accessories therefor","3,201,624",4.00,4.00,2,,,,United States of America
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","8,906,947",4.00,4.00,2,,,,United States of America
950330 - Other construction sets and constructional toys,"3,422,123",4.40,4.40,3,,,,United States of America
950341 - - Stuffed,"10,398,389",4.70,4.70,1,,,,United States of America
950349 - - Other,"5,295,541",4.17,4.17,3,,,,United States of America
950350 - Toy musical instruments and apparatus,"760,882",4.00,4.00,1,,,,United States of America
950360 - Puzzles,"1,875,528",4.60,4.60,2,,,,United States of America
"950370 - Other toys, put up in sets or outfits","8,178,497",4.70,4.70,1,,,,United States of America
"950380 - Other toys and models, incorporating a motor","3,012,320",4.35,4.35,2,,,,United States of America
950390 - Other,"36,699,482",4.26,4.26,8,,,,United States of America
950410 - Video games of a kind used with a television receiver,"8,043,985",2.80,2.80,1,,,,United States of America
950420 - Articles and accessories for billiards,"3,513,013",2.80,2.80,2,,,,United States of America
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","112,078,655",2.80,2.80,4,,,,United States of America
950440 - Playing cards,"10,562,433",2.70,2.70,1,,,,United States of America
950490 - Other,"54,120,955",2.80,2.80,2,,,,United States of America
950510 - Articles for Christmas festivities,"5,642,825",2.90,2.90,2,,,,United States of America
950590 - Other,"19,483,672",2.70,2.70,1,,,,United States of America
950611 - - Skis,"17,232,479",3.70,3.70,3,,,,United States of America
950612 - - Ski-fastenings (ski-bindings),"2,157,810",3.70,3.70,1,,,,United States of America
950619 - - Other,"4,227,928",2.70,2.70,1,,,,United States of America
950621 - - Sailboards,"3,927,367",2.70,2.70,1,,,,United States of America
950629 - - Other,"18,733,118",2.70,2.70,1,,,,United States of America
"950631 - - Clubs, complete","143,143,465",2.70,2.70,1,,,,United States of America
950632 - - Balls,"56,110,628",2.70,2.70,1,,,,United States of America
950639 - - Other,"45,805,676",2.70,2.70,2,,,,United States of America
950640 - Articles and equipment for table-tennis,"75,734",2.70,2.70,2,,,,United States of America
"950651 - - Lawn-tennis rackets, whether or not strung","629,023",4.70,4.70,1,,,,United States of America
950659 - - Other,"220,393",2.70,2.70,1,,,,United States of America
950661 - - Lawn-tennis balls,"5,034,094",2.70,2.70,1,,,,United States of America
950662 - - Inflatable,"1,540,628",2.70,2.70,2,,,,United States of America
950669 - - Other,"2,675,012",1.35,1.35,2,,,,United States of America
"950670 - Ice skates and roller skates, including skating boots with skates attached","11,189,133",1.80,1.80,3,,,,United States of America
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","114,347,029",2.70,2.70,1,,,,United States of America
950699 - - Other,"69,383,702",1.35,1.35,2,,,,United States of America
950710 - Fishing rods,"3,821,631",3.70,3.70,1,,,,United States of America
"950720 - Fish-hooks, whether or not snelled","1,771,443",2.70,2.70,2,,,,United States of America
950730 - Fishing reels,"1,080,104",3.70,3.70,1,,,,United States of America
950790 - Other,"15,680,714",3.70,3.70,1,,,,United States of America
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","17,877,606",1.70,1.70,1,,,,United States of America
,1998,"943,116,488",4.04,4.04,75,,,,United States of America
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","3,738,448",6.30,6.30,2,,,,United States of America
"950210 - Dolls, whether or not dressed","6,526,133",5.40,5.40,2,,,,United States of America
"950291 - - Garments and accessories therefor, footwear and headgear","190,002",4.10,4.10,1,,,,United States of America
950299 - - Other,"620,380",4.10,4.10,1,,,,United States of America
"950310 - Electric trains, including tracks, signals and other accessories therefor","2,879,157",4.80,4.80,2,,,,United States of America
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","9,847,257",4.80,4.80,2,,,,United States of America
950330 - Other construction sets and constructional toys,"3,678,230",5.20,5.20,3,,,,United States of America
950341 - - Stuffed,"3,643,465",5.40,5.40,1,,,,United States of America
950349 - - Other,"4,330,396",5.00,5.00,3,,,,United States of America
950350 - Toy musical instruments and apparatus,"947,832",4.80,4.80,1,,,,United States of America
950360 - Puzzles,"1,874,195",5.40,5.40,2,,,,United States of America
"950370 - Other toys, put up in sets or outfits","8,413,769",5.40,5.40,1,,,,United States of America
"950380 - Other toys and models, incorporating a motor","2,320,169",5.10,5.10,2,,,,United States of America
950390 - Other,"51,840,724",5.03,5.03,8,,,,United States of America
950410 - Video games of a kind used with a television receiver,"11,339,824",3.40,3.40,1,,,,United States of America
950420 - Articles and accessories for billiards,"5,990,225",3.40,3.40,2,,,,United States of America
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","139,173,266",3.40,3.40,4,,,,United States of America
950440 - Playing cards,"7,308,944",3.20,3.20,1,,,,United States of America
950490 - Other,"62,836,883",3.40,3.40,2,,,,United States of America
950510 - Articles for Christmas festivities,"5,130,838",3.55,3.55,2,,,,United States of America
950590 - Other,"15,525,566",3.40,3.40,1,,,,United States of America
950611 - - Skis,"16,637,766",4.20,4.20,2,,,,United States of America
950612 - - Ski-fastenings (ski-bindings),"1,841,948",4.20,4.20,1,,,,United States of America
950619 - - Other,"4,781,832",3.40,3.40,1,,,,United States of America
950621 - - Sailboards,"4,622,138",3.40,3.40,1,,,,United States of America
950629 - - Other,"22,342,655",3.40,3.40,1,,,,United States of America
"950631 - - Clubs, complete","169,008,946",3.40,3.40,1,,,,United States of America
950632 - - Balls,"52,834,861",3.40,3.40,1,,,,United States of America
950639 - - Other,"51,148,331",3.40,3.40,2,,,,United States of America
950640 - Articles and equipment for table-tennis,"62,470",3.25,3.25,2,,,,United States of America
"950651 - - Lawn-tennis rackets, whether or not strung","939,695",5.20,5.20,1,,,,United States of America
950659 - - Other,"325,405",3.40,3.40,1,,,,United States of America
950661 - - Lawn-tennis balls,"6,434,190",3.40,3.40,1,,,,United States of America
950662 - - Inflatable,"1,675,861",3.40,3.40,2,,,,United States of America
950669 - - Other,"2,663,459",1.70,1.70,2,,,,United States of America
"950670 - Ice skates and roller skates, including skating boots with skates attached","25,992,029",2.27,2.27,3,,,,United States of America
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","113,482,363",3.40,3.40,1,,,,United States of America
950699 - - Other,"76,496,392",1.70,1.70,2,,,,United States of America
950710 - Fishing rods,"4,532,483",4.30,4.30,1,,,,United States of America
"950720 - Fish-hooks, whether or not snelled","1,960,084",3.20,3.20,2,,,,United States of America
950730 - Fishing reels,"1,279,594",4.30,4.30,1,,,,United States of America
950790 - Other,"15,563,988",4.30,4.30,1,,,,United States of America
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","20,334,293",2.20,2.20,1,,,,United States of America
,1997,"918,427,447",4.65,4.65,75,,,,United States of America
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","4,751,219",7.40,7.40,2,,,,United States of America
"950210 - Dolls, whether or not dressed","5,105,822",6.00,6.00,2,,,,United States of America
"950291 - - Garments and accessories therefor, footwear and headgear","160,648",4.80,4.80,1,,,,United States of America
950299 - - Other,"773,438",4.80,4.80,1,,,,United States of America
"950310 - Electric trains, including tracks, signals and other accessories therefor","3,171,524",5.60,5.60,2,,,,United States of America
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","10,153,604",5.60,5.60,2,,,,United States of America
950330 - Other construction sets and constructional toys,"7,162,676",5.97,5.97,3,,,,United States of America
950341 - - Stuffed,"2,377,367",6.00,6.00,1,,,,United States of America
950349 - - Other,"3,314,572",5.83,5.83,3,,,,United States of America
950350 - Toy musical instruments and apparatus,"962,176",5.60,5.60,1,,,,United States of America
950360 - Puzzles,"4,655,676",6.15,6.15,2,,,,United States of America
"950370 - Other toys, put up in sets or outfits","7,807,707",6.00,6.00,1,,,,United States of America
"950380 - Other toys and models, incorporating a motor","2,838,978",5.80,5.80,2,,,,United States of America
950390 - Other,"40,051,492",5.75,5.75,8,,,,United States of America
950410 - Video games of a kind used with a television receiver,"16,685,233",3.90,3.90,1,,,,United States of America
950420 - Articles and accessories for billiards,"5,874,282",3.90,3.90,2,,,,United States of America
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","162,171,757",3.90,3.90,4,,,,United States of America
950440 - Playing cards,"6,407,292",3.60,3.60,1,,,,United States of America
950490 - Other,"65,929,400",3.90,3.90,2,,,,United States of America
950510 - Articles for Christmas festivities,"4,925,862",4.20,4.20,2,,,,United States of America
950590 - Other,"16,146,223",4.10,4.10,1,,,,United States of America
950611 - - Skis,"17,790,060",4.60,4.60,2,,,,United States of America
950612 - - Ski-fastenings (ski-bindings),"1,415,475",4.60,4.60,1,,,,United States of America
950619 - - Other,"4,455,632",4.00,4.00,1,,,,United States of America
950621 - - Sailboards,"4,415,793",4.00,4.00,1,,,,United States of America
950629 - - Other,"17,123,267",4.00,4.00,1,,,,United States of America
"950631 - - Clubs, complete","135,342,650",4.00,4.00,1,,,,United States of America
950632 - - Balls,"47,025,974",4.00,4.00,1,,,,United States of America
950639 - - Other,"42,965,668",4.00,4.00,2,,,,United States of America
950640 - Articles and equipment for table-tennis,"44,965",3.75,3.75,2,,,,United States of America
"950651 - - Lawn-tennis rackets, whether or not strung","1,064,671",5.70,5.70,1,,,,United States of America
950659 - - Other,"299,523",4.00,4.00,1,,,,United States of America
950661 - - Lawn-tennis balls,"3,916,827",4.00,4.00,1,,,,United States of America
950662 - - Inflatable,"1,621,496",4.00,4.00,2,,,,United States of America
950669 - - Other,"2,378,989",2.00,2.00,2,,,,United States of America
"950670 - Ice skates and roller skates, including skating boots with skates attached","40,080,308",2.67,2.67,3,,,,United States of America
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","102,817,963",4.00,4.00,1,,,,United States of America
950699 - - Other,"88,349,348",2.00,2.00,2,,,,United States of America
950710 - Fishing rods,"3,901,823",5.00,5.00,1,,,,United States of America
"950720 - Fish-hooks, whether or not snelled","2,262,897",3.75,3.75,2,,,,United States of America
950730 - Fishing reels,"2,102,057",5.00,5.00,1,,,,United States of America
950790 - Other,"13,151,802",5.00,5.00,1,,,,United States of America
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","14,473,310",2.70,2.70,1,,,,United States of America
,1996,"892,118,152",4.65,4.65,75,,,,United States of America
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","5,135,262",7.40,7.40,2,,,,United States of America
"950210 - Dolls, whether or not dressed","5,175,907",6.00,6.00,2,,,,United States of America
"950291 - - Garments and accessories therefor, footwear and headgear","266,013",4.80,4.80,1,,,,United States of America
950299 - - Other,"948,821",4.80,4.80,1,,,,United States of America
"950310 - Electric trains, including tracks, signals and other accessories therefor","2,739,498",5.60,5.60,2,,,,United States of America
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","12,638,482",5.60,5.60,2,,,,United States of America
950330 - Other construction sets and constructional toys,"23,695,033",5.97,5.97,3,,,,United States of America
950341 - - Stuffed,"2,576,678",6.00,6.00,1,,,,United States of America
950349 - - Other,"3,175,898",5.83,5.83,3,,,,United States of America
950350 - Toy musical instruments and apparatus,"1,009,667",5.60,5.60,1,,,,United States of America
950360 - Puzzles,"2,756,170",6.15,6.15,2,,,,United States of America
"950370 - Other toys, put up in sets or outfits","6,144,232",6.00,6.00,1,,,,United States of America
"950380 - Other toys and models, incorporating a motor","2,433,870",5.80,5.80,2,,,,United States of America
950390 - Other,"46,504,074",5.75,5.75,8,,,,United States of America
950410 - Video games of a kind used with a television receiver,"30,443,843",3.90,3.90,1,,,,United States of America
950420 - Articles and accessories for billiards,"6,886,032",3.90,3.90,2,,,,United States of America
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","138,016,720",3.90,3.90,4,,,,United States of America
950440 - Playing cards,"7,228,890",3.60,3.60,1,,,,United States of America
950490 - Other,"61,992,130",3.90,3.90,2,,,,United States of America
950510 - Articles for Christmas festivities,"4,219,392",4.20,4.20,2,,,,United States of America
950590 - Other,"13,958,069",4.10,4.10,1,,,,United States of America
950611 - - Skis,"13,892,525",4.60,4.60,2,,,,United States of America
950612 - - Ski-fastenings (ski-bindings),"1,569,246",4.60,4.60,1,,,,United States of America
950619 - - Other,"10,097,281",4.00,4.00,1,,,,United States of America
950621 - - Sailboards,"4,540,740",4.00,4.00,1,,,,United States of America
950629 - - Other,"14,608,982",4.00,4.00,1,,,,United States of America
"950631 - - Clubs, complete","102,212,326",4.00,4.00,1,,,,United States of America
950632 - - Balls,"42,963,489",4.00,4.00,1,,,,United States of America
950639 - - Other,"44,619,586",4.00,4.00,2,,,,United States of America
950640 - Articles and equipment for table-tennis,"30,601",3.75,3.75,2,,,,United States of America
"950651 - - Lawn-tennis rackets, whether or not strung","2,169,431",5.70,5.70,1,,,,United States of America
950659 - - Other,"602,090",4.00,4.00,1,,,,United States of America
950661 - - Lawn-tennis balls,"3,383,465",4.00,4.00,1,,,,United States of America
950662 - - Inflatable,"2,059,294",4.00,4.00,2,,,,United States of America
950669 - - Other,"3,348,686",2.00,2.00,2,,,,United States of America
"950670 - Ice skates and roller skates, including skating boots with skates attached","39,973,343",2.67,2.67,3,,,,United States of America
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","100,101,823",4.00,4.00,1,,,,United States of America
950699 - - Other,"92,127,931",2.00,2.00,2,,,,United States of America
950710 - Fishing rods,"3,802,177",5.00,5.00,1,,,,United States of America
"950720 - Fish-hooks, whether or not snelled","2,302,158",3.75,3.75,2,,,,United States of America
950730 - Fishing reels,"2,273,424",5.00,5.00,1,,,,United States of America
950790 - Other,"14,118,692",5.00,5.00,1,,,,United States of America
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","13,376,181",2.70,2.70,1,,,,United States of America
