Importer,Year,Value,Ad val. duties,Number of lines,Nepal
,(US$),Simple average,MFN duties,Pref. duties,Nepal
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","3,108",6.50,0.00,1,,1,,Nepal
392590 - Other,"4,369",6.50,0.00,3,,3,,Nepal
392610 - Office or school supplies,178,6.50,0.00,1,,1,,Nepal
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",4,6.50,0.00,1,,1,,Nepal
"392630 - Fittings for furniture, coachwork or the like",,6.50,0.00,1,,1,,Nepal
392640 - Statuettes and other ornamental articles,"27,819",6.50,0.00,1,,1,,Nepal
392690 - Other,"13,154",6.50,0.00,3,,3,,Nepal
,2012,"36,907",5.53,0.00,205,,176,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,,6.50,0.00,2,,2,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,,3.25,0.00,2,,1,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,6.50,0.00,1,,1,,Nepal
390190 - Other,,3.25,0.00,2,,1,,Nepal
390210 - Polypropylene,,6.50,0.00,1,,1,,Nepal
390220 - Polyisobutylene,,6.50,0.00,1,,1,,Nepal
390230 - Propylene copolymers,,6.50,0.00,1,,1,,Nepal
390290 - Other,,2.17,0.00,3,,1,,Nepal
390311 -- Expansible,,6.50,0.00,1,,1,,Nepal
390319 -- Other,,6.50,0.00,1,,1,,Nepal
390320 - Styrene-acrylonitrile (SAN) copolymers,,6.50,0.00,1,,1,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,6.50,0.00,1,,1,,Nepal
390390 - Other,,2.17,0.00,3,,1,,Nepal
"390410 - Poly(vinyl chloride), not mixed with any other substances",,6.50,0.00,1,,1,,Nepal
390421 -- Non-plasticised,,6.50,0.00,1,,1,,Nepal
390422 -- Plasticised,,6.50,0.00,1,,1,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,0.00,1,,1,,Nepal
390440 - Other vinyl chloride copolymers,,6.50,0.00,1,,1,,Nepal
390450 - Vinylidene chloride polymers,,3.25,0.00,2,,1,,Nepal
390461 -- Polytetrafluoroethylene,,6.50,0.00,1,,1,,Nepal
390469 -- Other,,4.33,0.00,3,,2,,Nepal
390490 - Other,,6.50,0.00,1,,1,,Nepal
390512 -- In aqueous dispersion,,6.50,0.00,1,,1,,Nepal
390519 -- Other,,6.50,0.00,1,,1,,Nepal
390521 -- In aqueous dispersion,,6.50,0.00,1,,1,,Nepal
390529 -- Other,,6.50,0.00,1,,1,,Nepal
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,0.00,1,,1,,Nepal
390591 -- Copolymers,,6.50,0.00,1,,1,,Nepal
390599 -- Other,,3.25,0.00,2,,1,,Nepal
390610 - Poly(methyl methacrylate),,6.50,0.00,1,,1,,Nepal
390690 - Other,,0.93,0.00,7,,1,,Nepal
390710 - Polyacetals,,6.50,0.00,1,,1,,Nepal
390720 - Other polyethers,,4.88,0.00,4,,3,,Nepal
390730 - Epoxide resins,,6.50,0.00,1,,1,,Nepal
390740 - Polycarbonates,,6.50,0.00,1,,1,,Nepal
390750 - Alkyd resins,,6.50,0.00,1,,1,,Nepal
390760 - Poly(ethylene terephthalate),,6.50,0.00,2,,2,,Nepal
390770 - Poly(lactic acid),,0.00,0.00,1,,,,Nepal
390791 -- Unsaturated,,6.50,0.00,2,,2,,Nepal
390799 -- Other,,3.25,0.00,2,,1,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,0.00,1,,1,,Nepal
390890 - Other,,6.50,0.00,1,,1,,Nepal
390910 - Urea resins; thiourea resins,,6.50,0.00,1,,1,,Nepal
390920 - Melamine resins,,6.50,0.00,1,,1,,Nepal
390930 - Other amino-resins,,6.50,0.00,1,,1,,Nepal
390940 - Phenolic resins,,6.50,0.00,1,,1,,Nepal
390950 - Polyurethanes,,3.25,0.00,2,,1,,Nepal
391000 Silicones in primary forms.,,6.50,0.00,1,,1,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,0.00,1,,1,,Nepal
391190 - Other,,3.30,0.00,5,,3,,Nepal
391211 -- Non-plasticised,,6.50,0.00,1,,1,,Nepal
391212 -- Plasticised,,6.50,0.00,1,,1,,Nepal
391220 - Cellulose nitrates (including collodions),,6.33,0.00,3,,3,,Nepal
391231 -- Carboxymethylcellulose and its salts,,6.50,0.00,1,,1,,Nepal
391239 -- Other,,3.25,0.00,2,,1,,Nepal
391290 - Other,,6.45,0.00,2,,2,,Nepal
"391310 - Alginic acid, its salts and esters",,5.00,0.00,1,,1,,Nepal
391390 - Other,,6.50,0.00,1,,1,,Nepal
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,0.00,1,,1,,Nepal
391510 - Of polymers of ethylene,,6.50,0.00,1,,1,,Nepal
391520 - Of polymers of styrene,,6.50,0.00,1,,1,,Nepal
391530 - Of polymers of vinyl chloride,,6.50,0.00,1,,1,,Nepal
391590 - Of other plastics,,6.50,0.00,2,,2,,Nepal
391610 - Of polymers of ethylene,,6.50,0.00,1,,1,,Nepal
391620 - Of polymers of vinyl chloride,,6.50,0.00,1,,1,,Nepal
391690 - Of other plastics,,6.50,0.00,3,,3,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,0.00,2,,2,,Nepal
391721 -- Of polymers of ethylene,,6.50,0.00,2,,2,,Nepal
391722 -- Of polymers of propylene,,6.50,0.00,2,,2,,Nepal
391723 -- Of polymers of vinyl chloride,,6.50,0.00,2,,2,,Nepal
391729 -- Of other plastics,,6.50,0.00,1,,1,,Nepal
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,6.50,0.00,1,,1,,Nepal
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,6.50,0.00,1,,1,,Nepal
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,6.50,0.00,1,,1,,Nepal
391739 -- Other,,6.50,0.00,1,,1,,Nepal
391740 - Fittings,,6.50,0.00,1,,1,,Nepal
391810 - Of polymers of vinyl chloride,,6.50,0.00,2,,2,,Nepal
391890 - Of other plastics,,6.50,0.00,1,,1,,Nepal
391910 - In rolls of a width not exceeding 20 cm,,6.35,0.00,4,,4,,Nepal
391990 - Other,167,6.50,0.00,1,,1,,Nepal
392010 - Of polymers of ethylene,39,4.64,0.00,7,,5,,Nepal
392020 - Of polymers of propylene,,6.50,0.00,3,,3,,Nepal
392030 - Of polymers of styrene,,6.50,0.00,1,,1,,Nepal
392043 -- Containing by weight not less than 6 % of plasticisers,,6.50,0.00,2,,2,,Nepal
392049 -- Other,,6.50,0.00,2,,2,,Nepal
392051 -- Of poly(methyl methacrylate),,6.50,0.00,1,,1,,Nepal
392059 -- Other,,3.25,0.00,2,,1,,Nepal
392061 -- Of polycarbonates,,6.50,0.00,1,,1,,Nepal
392062 -- Of poly(ethylene terephthalate),,4.33,0.00,3,,2,,Nepal
392063 -- Of unsaturated polyesters,,6.50,0.00,1,,1,,Nepal
392069 -- Of other polyesters,,6.50,0.00,1,,1,,Nepal
392071 -- Of regenerated cellulose,,6.50,0.00,1,,1,,Nepal
392073 -- Of cellulose acetate,,6.40,0.00,2,,2,,Nepal
392079 -- Of other cellulose derivatives,,6.10,0.00,2,,2,,Nepal
392091 -- Of poly(vinyl butyral),,6.10,0.00,1,,1,,Nepal
392092 -- Of polyamides,,6.50,0.00,1,,1,,Nepal
392093 -- Of amino-resins,,6.50,0.00,1,,1,,Nepal
392094 -- Of phenolic resins,,6.50,0.00,1,,1,,Nepal
392099 -- Of other plastics,,3.25,0.00,6,,3,,Nepal
392111 -- Of polymers of styrene,,6.50,0.00,1,,1,,Nepal
392112 -- Of polymers of vinyl chloride,,6.50,0.00,1,,1,,Nepal
392113 -- Of polyurethanes,,6.50,0.00,2,,2,,Nepal
392114 -- Of regenerated cellulose,,6.50,0.00,1,,1,,Nepal
392119 -- Of other plastics,,6.50,0.00,1,,1,,Nepal
392190 - Other,,6.50,0.00,8,,8,,Nepal
"392210 - Baths, shower-baths, sinks and wash-basins",,6.50,0.00,1,,1,,Nepal
392220 - Lavatory seats and covers,,6.50,0.00,1,,1,,Nepal
392290 - Other,,6.50,0.00,1,,1,,Nepal
"392310 - Boxes, cases, crates and similar articles",527,6.50,0.00,1,,1,,Nepal
392321 -- Of polymers of ethylene,51,6.50,0.00,1,,1,,Nepal
392329 -- Of other plastics,928,6.50,0.00,2,,2,,Nepal
"392330 - Carboys, bottles, flasks and similar articles",33,6.50,0.00,2,,2,,Nepal
"392340 - Spools, cops, bobbins and similar supports",,5.90,0.00,2,,2,,Nepal
"392350 - Stoppers, lids, caps and other closures",,6.50,0.00,2,,2,,Nepal
392390 - Other,,6.50,0.00,1,,1,,Nepal
392410 - Tableware and kitchenware,283,6.50,0.00,1,,1,,Nepal
392490 - Other,77,6.50,0.00,1,,1,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.50,0.00,1,,1,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,0.00,1,,1,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,0.00,1,,1,,Nepal
392590 - Other,"1,118",6.50,0.00,3,,3,,Nepal
392610 - Office or school supplies,"2,009",6.50,0.00,1,,1,,Nepal
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,6.50,0.00,1,,1,,Nepal
"392630 - Fittings for furniture, coachwork or the like",,6.50,0.00,1,,1,,Nepal
392640 - Statuettes and other ornamental articles,"22,686",6.50,0.00,1,,1,,Nepal
392690 - Other,"8,988",6.50,0.00,3,,3,,Nepal
,2011,"56,724",5.59,0.00,205,,178,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,,6.50,0.00,2,,2,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,,3.25,0.00,2,,1,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,6.50,0.00,1,,1,,Nepal
390190 - Other,,3.25,0.00,2,,1,,Nepal
390210 - Polypropylene,,6.50,0.00,1,,1,,Nepal
390220 - Polyisobutylene,,6.50,0.00,1,,1,,Nepal
390230 - Propylene copolymers,,6.50,0.00,1,,1,,Nepal
390290 - Other,,2.17,0.00,3,,1,,Nepal
390311 -- Expansible,,6.50,0.00,1,,1,,Nepal
390319 -- Other,,6.50,0.00,1,,1,,Nepal
390320 - Styrene-acrylonitrile (SAN) copolymers,,6.50,0.00,1,,1,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,6.50,0.00,1,,1,,Nepal
390390 - Other,,2.17,0.00,3,,1,,Nepal
"390410 - Poly(vinyl chloride), not mixed with any other substances",,6.50,0.00,1,,1,,Nepal
390421 -- Non-plasticised,,6.50,0.00,1,,1,,Nepal
390422 -- Plasticised,,6.50,0.00,1,,1,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,0.00,1,,1,,Nepal
390440 - Other vinyl chloride copolymers,,6.50,0.00,1,,1,,Nepal
390450 - Vinylidene chloride polymers,,3.25,0.00,2,,1,,Nepal
390461 -- Polytetrafluoroethylene,,6.50,0.00,1,,1,,Nepal
390469 -- Other,,4.33,0.00,3,,2,,Nepal
390490 - Other,,6.50,0.00,1,,1,,Nepal
390512 -- In aqueous dispersion,,6.50,0.00,1,,1,,Nepal
390519 -- Other,,6.50,0.00,1,,1,,Nepal
390521 -- In aqueous dispersion,,6.50,0.00,1,,1,,Nepal
390529 -- Other,,6.50,0.00,1,,1,,Nepal
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,0.00,1,,1,,Nepal
390591 -- Copolymers,,6.50,0.00,1,,1,,Nepal
390599 -- Other,,3.25,0.00,2,,1,,Nepal
390610 - Poly(methyl methacrylate),,6.50,0.00,1,,1,,Nepal
390690 - Other,,1.64,0.00,7,,2,,Nepal
390710 - Polyacetals,,6.50,0.00,1,,1,,Nepal
390720 - Other polyethers,,4.88,0.00,4,,3,,Nepal
390730 - Epoxide resins,,6.50,0.00,1,,1,,Nepal
390740 - Polycarbonates,,6.50,0.00,1,,1,,Nepal
390750 - Alkyd resins,,6.50,0.00,1,,1,,Nepal
390760 - Poly(ethylene terephthalate),,6.50,0.00,2,,2,,Nepal
390770 - Poly(lactic acid),,6.50,0.00,1,,1,,Nepal
390791 -- Unsaturated,,6.50,0.00,2,,2,,Nepal
390799 -- Other,,3.25,0.00,2,,1,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,0.00,1,,1,,Nepal
390890 - Other,,6.50,0.00,1,,1,,Nepal
390910 - Urea resins; thiourea resins,,6.50,0.00,1,,1,,Nepal
390920 - Melamine resins,,6.50,0.00,1,,1,,Nepal
390930 - Other amino-resins,,6.50,0.00,1,,1,,Nepal
390940 - Phenolic resins,,6.50,0.00,1,,1,,Nepal
390950 - Polyurethanes,,3.25,0.00,2,,1,,Nepal
391000 Silicones in primary forms.,,6.50,0.00,1,,1,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,0.00,1,,1,,Nepal
391190 - Other,,3.30,0.00,5,,3,,Nepal
391211 -- Non-plasticised,,6.50,0.00,1,,1,,Nepal
391212 -- Plasticised,,6.50,0.00,1,,1,,Nepal
391220 - Cellulose nitrates (including collodions),,6.33,0.00,3,,3,,Nepal
391231 -- Carboxymethylcellulose and its salts,,6.50,0.00,1,,1,,Nepal
391239 -- Other,,3.25,0.00,2,,1,,Nepal
391290 - Other,,6.45,0.00,2,,2,,Nepal
"391310 - Alginic acid, its salts and esters",,5.00,0.00,1,,1,,Nepal
391390 - Other,,6.50,0.00,1,,1,,Nepal
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,0.00,1,,1,,Nepal
391510 - Of polymers of ethylene,,6.50,0.00,1,,1,,Nepal
391520 - Of polymers of styrene,,6.50,0.00,1,,1,,Nepal
391530 - Of polymers of vinyl chloride,,6.50,0.00,1,,1,,Nepal
391590 - Of other plastics,,6.50,0.00,2,,2,,Nepal
391610 - Of polymers of ethylene,,6.50,0.00,1,,1,,Nepal
391620 - Of polymers of vinyl chloride,,6.50,0.00,1,,1,,Nepal
391690 - Of other plastics,,6.50,0.00,3,,3,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,0.00,2,,2,,Nepal
391721 -- Of polymers of ethylene,,6.50,0.00,2,,2,,Nepal
391722 -- Of polymers of propylene,,6.50,0.00,2,,2,,Nepal
391723 -- Of polymers of vinyl chloride,,6.50,0.00,2,,2,,Nepal
391729 -- Of other plastics,,6.50,0.00,1,,1,,Nepal
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,6.50,0.00,1,,1,,Nepal
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,6.50,0.00,1,,1,,Nepal
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,6.50,0.00,1,,1,,Nepal
391739 -- Other,,6.50,0.00,1,,1,,Nepal
391740 - Fittings,,6.50,0.00,1,,1,,Nepal
391810 - Of polymers of vinyl chloride,,6.50,0.00,2,,2,,Nepal
391890 - Of other plastics,139,6.50,0.00,1,,1,,Nepal
391910 - In rolls of a width not exceeding 20 cm,42,6.35,0.00,4,,4,,Nepal
391990 - Other,,6.50,0.00,1,,1,,Nepal
392010 - Of polymers of ethylene,14,4.64,0.00,7,,5,,Nepal
392020 - Of polymers of propylene,,6.50,0.00,3,,3,,Nepal
392030 - Of polymers of styrene,,6.50,0.00,1,,1,,Nepal
392043 -- Containing by weight not less than 6 % of plasticisers,,6.50,0.00,2,,2,,Nepal
392049 -- Other,,6.50,0.00,2,,2,,Nepal
392051 -- Of poly(methyl methacrylate),,6.50,0.00,1,,1,,Nepal
392059 -- Other,,3.25,0.00,2,,1,,Nepal
392061 -- Of polycarbonates,,6.50,0.00,1,,1,,Nepal
392062 -- Of poly(ethylene terephthalate),,4.33,0.00,3,,2,,Nepal
392063 -- Of unsaturated polyesters,,6.50,0.00,1,,1,,Nepal
392069 -- Of other polyesters,,6.50,0.00,1,,1,,Nepal
392071 -- Of regenerated cellulose,,6.50,0.00,1,,1,,Nepal
392073 -- Of cellulose acetate,,6.40,0.00,2,,2,,Nepal
392079 -- Of other cellulose derivatives,,6.10,0.00,2,,2,,Nepal
392091 -- Of poly(vinyl butyral),,6.10,0.00,1,,1,,Nepal
392092 -- Of polyamides,,6.50,0.00,1,,1,,Nepal
392093 -- Of amino-resins,,6.50,0.00,1,,1,,Nepal
392094 -- Of phenolic resins,,6.50,0.00,1,,1,,Nepal
392099 -- Of other plastics,,3.25,0.00,6,,3,,Nepal
392111 -- Of polymers of styrene,,6.50,0.00,1,,1,,Nepal
392112 -- Of polymers of vinyl chloride,,6.50,0.00,1,,1,,Nepal
392113 -- Of polyurethanes,,6.50,0.00,2,,2,,Nepal
392114 -- Of regenerated cellulose,,6.50,0.00,1,,1,,Nepal
392119 -- Of other plastics,,6.50,0.00,1,,1,,Nepal
392190 - Other,,6.50,0.00,8,,8,,Nepal
"392210 - Baths, shower-baths, sinks and wash-basins",,6.50,0.00,1,,1,,Nepal
392220 - Lavatory seats and covers,,6.50,0.00,1,,1,,Nepal
392290 - Other,,6.50,0.00,1,,1,,Nepal
"392310 - Boxes, cases, crates and similar articles",320,6.50,0.00,1,,1,,Nepal
392321 -- Of polymers of ethylene,"1,531",6.50,0.00,1,,1,,Nepal
392329 -- Of other plastics,251,6.50,0.00,2,,2,,Nepal
"392330 - Carboys, bottles, flasks and similar articles",,6.50,0.00,2,,2,,Nepal
"392340 - Spools, cops, bobbins and similar supports",,5.90,0.00,2,,2,,Nepal
"392350 - Stoppers, lids, caps and other closures",,6.50,0.00,2,,2,,Nepal
392390 - Other,42,6.50,0.00,1,,1,,Nepal
392410 - Tableware and kitchenware,710,6.50,0.00,1,,1,,Nepal
392490 - Other,"6,570",6.50,0.00,1,,1,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.50,0.00,1,,1,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,0.00,1,,1,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,0.00,1,,1,,Nepal
392590 - Other,,6.50,0.00,3,,3,,Nepal
392610 - Office or school supplies,"1,392",6.50,0.00,1,,1,,Nepal
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",905,6.50,0.00,1,,1,,Nepal
"392630 - Fittings for furniture, coachwork or the like",,6.50,0.00,1,,1,,Nepal
392640 - Statuettes and other ornamental articles,"22,495",6.50,0.00,1,,1,,Nepal
392690 - Other,"22,314",6.50,0.00,3,,3,,Nepal
,2010,"49,051",5.59,5.59,204,,,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,,6.50,6.50,2,,,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,,3.25,3.25,2,,,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,6.50,6.50,1,,,,Nepal
390190 - Other,,3.25,3.25,2,,,,Nepal
390210 - Polypropylene,,6.50,6.50,1,,,,Nepal
390220 - Polyisobutylene,,6.50,6.50,1,,,,Nepal
390230 - Propylene copolymers,,6.50,6.50,1,,,,Nepal
390290 - Other,,2.17,2.17,3,,,,Nepal
390311 -- Expansible,,6.50,6.50,1,,,,Nepal
390319 -- Other,,6.50,6.50,1,,,,Nepal
390320 - Styrene-acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,6.50,6.50,1,,,,Nepal
390390 - Other,,2.17,2.17,3,,,,Nepal
"390410 - Poly(vinyl chloride), not mixed with any other substances",,6.50,6.50,1,,,,Nepal
390421 -- Non-plasticised,,6.50,6.50,1,,,,Nepal
390422 -- Plasticised,,6.50,6.50,1,,,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,Nepal
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Nepal
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Nepal
390461 -- Polytetrafluoroethylene,,6.50,6.50,1,,,,Nepal
390469 -- Other,,3.25,3.25,2,,,,Nepal
390490 - Other,,6.50,6.50,1,,,,Nepal
390512 -- In aqueous dispersion,,6.50,6.50,1,,,,Nepal
390519 -- Other,,6.50,6.50,1,,,,Nepal
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,Nepal
390529 -- Other,,6.50,6.50,1,,,,Nepal
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,Nepal
390591 -- Copolymers,,6.50,6.50,1,,,,Nepal
390599 -- Other,,3.25,3.25,2,,,,Nepal
390610 - Poly(methyl methacrylate),,6.50,6.50,1,,,,Nepal
390690 - Other,,1.64,1.64,7,,,,Nepal
390710 - Polyacetals,,6.50,6.50,1,,,,Nepal
390720 - Other polyethers,,4.88,4.88,4,,,,Nepal
390730 - Epoxide resins,,6.50,6.50,1,,,,Nepal
390740 - Polycarbonates,,6.50,6.50,1,,,,Nepal
390750 - Alkyd resins,,6.50,6.50,1,,,,Nepal
390760 - Poly(ethylene terephthalate),,6.50,6.50,2,,,,Nepal
390770 - Poly(lactic acid),,6.50,6.50,1,,,,Nepal
390791 -- Unsaturated,,6.50,6.50,2,,,,Nepal
390799 -- Other,,3.25,3.25,2,,,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Nepal
390890 - Other,,6.50,6.50,1,,,,Nepal
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Nepal
390920 - Melamine resins,,6.50,6.50,1,,,,Nepal
390930 - Other amino-resins,,6.50,6.50,1,,,,Nepal
390940 - Phenolic resins,,6.50,6.50,1,,,,Nepal
390950 - Polyurethanes,,3.25,3.25,2,,,,Nepal
391000 Silicones in primary forms.,,6.50,6.50,1,,,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,6.50,1,,,,Nepal
391190 - Other,,3.30,3.30,5,,,,Nepal
391211 -- Non-plasticised,,6.50,6.50,1,,,,Nepal
391212 -- Plasticised,,6.50,6.50,1,,,,Nepal
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,Nepal
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Nepal
391239 -- Other,,3.25,3.25,2,,,,Nepal
391290 - Other,,6.45,6.45,2,,,,Nepal
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Nepal
391390 - Other,,6.50,6.50,1,,,,Nepal
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Nepal
391510 - Of polymers of ethylene,,6.50,6.50,1,,,,Nepal
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Nepal
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Nepal
391590 - Of other plastics,,6.50,6.50,2,,,,Nepal
391610 - Of polymers of ethylene,,6.50,6.50,1,,,,Nepal
391620 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Nepal
391690 - Of other plastics,,6.50,6.50,3,,,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Nepal
391721 -- Of polymers of ethylene,,6.50,6.50,2,,,,Nepal
391722 -- Of polymers of propylene,,6.50,6.50,2,,,,Nepal
391723 -- Of polymers of vinyl chloride,,6.50,6.50,2,,,,Nepal
391729 -- Of other plastics,,6.50,6.50,1,,,,Nepal
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,6.50,6.50,1,,,,Nepal
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,6.50,6.50,1,,,,Nepal
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,6.50,6.50,1,,,,Nepal
391739 -- Other,,6.50,6.50,1,,,,Nepal
391740 - Fittings,,6.50,6.50,1,,,,Nepal
391810 - Of polymers of vinyl chloride,,6.50,6.50,2,,,,Nepal
391890 - Of other plastics,,6.50,6.50,1,,,,Nepal
391910 - In rolls of a width not exceeding 20 cm,,6.35,6.35,4,,,,Nepal
391990 - Other,,6.50,6.50,1,,,,Nepal
392010 - Of polymers of ethylene,,4.64,4.64,7,,,,Nepal
392020 - Of polymers of propylene,,6.50,6.50,3,,,,Nepal
392030 - Of polymers of styrene,,6.50,6.50,1,,,,Nepal
392043 -- Containing by weight not less than 6 % of plasticisers,,6.50,6.50,2,,,,Nepal
392049 -- Other,,6.50,6.50,2,,,,Nepal
392051 -- Of poly(methyl methacrylate),,6.50,6.50,1,,,,Nepal
392059 -- Other,,3.25,3.25,2,,,,Nepal
392061 -- Of polycarbonates,,6.50,6.50,1,,,,Nepal
392062 -- Of poly(ethylene terephthalate),,4.33,4.33,3,,,,Nepal
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Nepal
392069 -- Of other polyesters,,6.50,6.50,1,,,,Nepal
392071 -- Of regenerated cellulose,,6.50,6.50,1,,,,Nepal
392073 -- Of cellulose acetate,,6.40,6.40,2,,,,Nepal
392079 -- Of other cellulose derivatives,,6.10,6.10,2,,,,Nepal
392091 -- Of poly(vinyl butyral),,6.10,6.10,1,,,,Nepal
392092 -- Of polyamides,,6.50,6.50,1,,,,Nepal
392093 -- Of amino-resins,,6.50,6.50,1,,,,Nepal
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Nepal
392099 -- Of other plastics,,3.25,3.25,6,,,,Nepal
392111 -- Of polymers of styrene,,6.50,6.50,1,,,,Nepal
392112 -- Of polymers of vinyl chloride,,6.50,6.50,1,,,,Nepal
392113 -- Of polyurethanes,,6.50,6.50,2,,,,Nepal
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Nepal
392119 -- Of other plastics,,6.50,6.50,1,,,,Nepal
392190 - Other,,6.50,6.50,8,,,,Nepal
"392210 - Baths, shower-baths, sinks and wash-basins",,6.50,6.50,1,,,,Nepal
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Nepal
392290 - Other,,6.50,6.50,1,,,,Nepal
"392310 - Boxes, cases, crates and similar articles",66,6.50,6.50,1,,,,Nepal
392321 -- Of polymers of ethylene,"1,803",6.50,6.50,1,,,,Nepal
392329 -- Of other plastics,"2,824",6.50,6.50,2,,,,Nepal
"392330 - Carboys, bottles, flasks and similar articles",13,6.50,6.50,2,,,,Nepal
"392340 - Spools, cops, bobbins and similar supports",,5.90,5.90,2,,,,Nepal
"392350 - Stoppers, lids, caps and other closures",,6.50,6.50,2,,,,Nepal
392390 - Other,,6.50,6.50,1,,,,Nepal
392410 - Tableware and kitchenware,"2,015",6.50,6.50,1,,,,Nepal
392490 - Other,"1,312",6.50,6.50,1,,,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.50,6.50,1,,,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Nepal
392590 - Other,,6.50,6.50,3,,,,Nepal
392610 - Office or school supplies,742,6.50,6.50,1,,,,Nepal
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","9,585",6.50,6.50,1,,,,Nepal
"392630 - Fittings for furniture, coachwork or the like",,6.50,6.50,1,,,,Nepal
